region_id,Neg_Nil_inc_hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,HI1_199_Hhd_with_Indig_psns,HI1_199_Other_households,HI1_199_Tot_hhlds,HI200_299_Hhd_with_Indig_psns,HI200_299_Other_households,HI200_299_Tot_hhlds,HI300_399_Hhd_with_Indig_psns,HI300_399_Other_households,HI300_399_Tot_hhlds,HI400_599_Hhd_with_Indig_psns,HI400_599_Other_households,HI400_599_Tot_hhlds,HI600_799_Hhd_with_Indig_psns,HI600_799_Other_households,HI600_799_Tot_hhlds,HI800_999_Hhd_with_Indig_psns,HI800_999_Other_households,HI800_999_Tot_hhlds,HI1000_1249_Hh_with_Indig_psn,HI1000_1249_Other_households,HI1000_1249_Tot_hhlds,HI1250_1499_Hh_with_Indig_psn,HI1250_1499_Other_households,HI1250_1499_Tot_hhlds,HI1500_1999_Hh_with_Indig_psn,HI1500_1999_Other_households,HI1500_1999_Tot_hhlds,HI2000_2499_Hh_with_Indig_psn,HI2000_2499_Other_households,HI2000_2499_Tot_hhlds,HI2500_2999_Hh_with_Indig_psn,HI2500_2999_Other_households,HI2500_2999_Tot_hhlds,HI3000_more_Hh_with_Indig_psn,HI3000_more_Other_households,HI3000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
LGA27260,7,681,688,6,681,687,16,926,942,18,1847,1865,57,3570,3627,50,3893,3943,45,4041,4086,49,4751,4800,46,4493,4539,66,7583,7649,54,5726,5780,28,4313,4341,27,4653,4680,41,3933,3974,16,1184,1200,526,52275,52801
LGA27350,0,390,390,4,596,600,10,1053,1063,13,1636,1649,17,1837,1854,21,1731,1752,16,1601,1617,10,1979,1989,7,1823,1830,10,3123,3133,25,2401,2426,20,3705,3725,23,5708,5731,15,2605,2620,16,567,583,207,30755,30962
LGA27450,8,466,474,4,622,626,15,984,999,24,2709,2733,40,4235,4275,36,4211,4247,42,4121,4163,61,4429,4490,41,4095,4136,57,6497,6554,44,4755,4799,19,3520,3539,29,4002,4031,55,4199,4254,14,1345,1359,489,50190,50679
LGA27630,0,43,43,0,66,66,3,117,120,6,357,363,7,416,423,8,295,303,3,296,299,5,228,233,0,182,182,0,241,241,0,123,123,0,68,68,0,81,81,4,177,181,0,127,127,36,2817,2853
LGA29399,0,7,7,0,11,11,0,4,4,0,9,9,0,10,10,0,10,10,0,17,17,0,6,6,0,11,11,0,10,10,0,12,12,0,9,9,0,6,6,0,4,4,0,4,4,0,130,130
LGA29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30250,0,0,0,5,0,5,8,0,8,6,0,6,12,3,15,28,0,28,9,3,12,21,7,28,14,4,18,22,9,31,15,4,19,0,6,6,3,3,6,27,0,27,12,0,12,182,39,221
LGA30300,0,34,34,5,32,37,10,44,54,22,75,97,31,112,143,33,111,144,21,133,154,31,123,154,15,104,119,34,125,159,20,94,114,4,53,57,6,83,89,37,153,190,12,62,74,281,1338,1619
LGA30370,3,92,95,10,81,91,6,106,112,19,273,292,20,378,398,23,382,405,24,291,315,20,324,344,11,349,360,27,587,614,17,348,365,17,601,618,19,492,511,24,386,410,10,221,231,250,4911,5161
LGA30410,0,23,23,3,22,25,5,43,48,3,106,109,7,84,91,10,92,102,6,83,89,10,105,115,10,72,82,7,110,117,7,71,78,3,57,60,5,66,71,16,121,137,0,52,52,92,1107,1199
LGA30450,0,4,4,0,0,0,0,0,0,0,8,8,0,11,11,0,10,10,3,13,16,0,13,13,0,8,8,0,10,10,3,6,9,0,7,7,4,4,8,3,14,17,0,9,9,13,117,130
LGA30760,0,18,18,4,27,31,0,30,30,3,82,85,5,90,95,5,82,87,3,83,86,10,57,67,4,58,62,3,68,71,0,44,44,0,29,29,0,39,39,3,80,83,0,39,39,40,826,866
LGA30900,3,3,6,0,3,3,4,0,4,0,6,6,4,0,4,12,11,23,3,16,19,5,13,18,4,10,14,7,11,18,4,3,7,3,6,9,3,3,6,4,21,25,0,5,5,56,111,167
LGA31000,69,5259,5328,112,4525,4637,235,7525,7760,292,18168,18460,577,25472,26049,592,24892,25484,510,24781,25291,576,27497,28073,517,26279,26796,842,44288,45130,713,35146,35859,436,38986,39422,652,55341,55993,606,28378,28984,262,7248,7510,6991,373785,380776
LGA31750,0,3,3,0,0,0,0,0,0,0,12,12,0,10,10,5,6,11,0,17,17,0,5,5,3,8,11,0,12,12,4,9,13,4,3,7,0,0,0,4,11,15,0,4,4,20,100,120
LGA31820,10,378,388,16,584,600,52,1180,1232,93,2887,2980,191,5071,5262,163,3916,4079,126,3128,3254,114,2618,2732,86,2290,2376,100,2865,2965,53,1820,1873,31,1165,1196,24,1186,1210,142,2505,2647,58,1178,1236,1259,32771,34030
LGA31900,3,82,85,6,91,97,6,166,172,25,496,521,62,652,714,36,602,638,30,570,600,38,514,552,24,474,498,30,677,707,14,479,493,9,287,296,7,321,328,47,479,526,16,248,264,353,6138,6491
LGA31950,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,10,10,3,12,15,4,9,13,0,10,10,0,9,9,3,8,11,3,6,9,3,3,6,8,9,17,3,3,6,33,85,118
LGA32070,50,685,735,106,734,840,223,1455,1678,288,3043,3331,589,4660,5249,552,4701,5253,427,4614,5041,446,4439,4885,352,4205,4557,447,6375,6822,345,4444,4789,185,3067,3252,147,3344,3491,610,4892,5502,334,1371,1705,5101,52029,57130
LGA32250,0,13,13,9,14,23,9,12,21,8,31,39,12,40,52,22,31,53,15,35,50,13,40,53,9,30,39,16,48,64,11,34,45,6,18,24,8,25,33,52,44,96,19,21,40,209,436,645
LGA32260,5,176,181,10,163,173,47,291,338,67,687,754,112,1132,1244,110,1045,1155,97,844,941,88,754,842,99,761,860,75,963,1038,44,587,631,22,366,388,18,379,397,105,792,897,49,420,469,948,9360,10308
LGA32270,5,106,111,5,97,102,3,153,156,13,302,315,24,408,432,25,385,410,24,363,387,21,451,472,20,476,496,43,952,995,31,680,711,58,1453,1511,68,1584,1652,42,905,947,19,253,272,401,8568,8969
LGA32310,4,63,67,6,74,80,22,110,132,26,321,347,33,433,466,41,342,383,26,300,326,24,274,298,17,269,286,22,369,391,17,264,281,9,237,246,16,226,242,40,427,467,25,171,196,328,3880,4208
LGA32330,0,0,0,0,3,3,22,0,22,19,0,19,29,0,29,55,0,55,32,0,32,39,0,39,14,0,14,19,0,19,6,0,6,5,0,5,3,0,3,0,0,0,0,0,0,243,3,246
LGA32450,0,8,8,3,6,9,14,10,24,15,25,40,21,38,59,19,37,56,15,36,51,11,54,65,13,57,70,29,89,118,13,52,65,12,67,79,12,95,107,40,66,106,16,37,53,233,677,910
LGA32500,5,23,28,7,30,37,8,50,58,19,123,142,27,120,147,26,117,143,20,89,109,21,89,110,15,64,79,25,115,140,11,56,67,3,43,46,4,37,41,24,108,132,18,39,57,233,1103,1336
LGA32600,0,3,3,0,0,0,4,0,4,0,7,7,4,5,9,0,9,9,0,7,7,0,4,4,3,3,6,3,16,19,0,3,3,0,4,4,0,3,3,9,8,17,4,4,8,27,76,103
LGA32750,0,0,0,0,0,0,5,0,5,0,0,0,5,7,12,0,13,13,0,9,9,4,7,11,0,11,11,3,12,15,0,3,3,0,5,5,0,0,0,9,8,17,0,0,0,26,75,101
LGA32770,0,0,0,3,0,3,10,3,13,0,0,0,21,0,21,29,3,32,17,3,20,29,5,34,21,3,24,23,0,23,15,5,20,5,6,11,7,3,10,0,5,5,0,0,0,180,36,216
LGA33100,3,13,16,0,15,15,0,12,12,3,32,35,5,39,44,4,34,38,0,20,20,0,19,19,0,28,28,3,17,20,0,16,16,0,16,16,3,8,11,0,31,31,0,24,24,21,324,345
LGA33200,0,20,20,0,15,15,4,14,18,6,55,61,3,56,59,9,67,76,3,51,54,3,45,48,3,48,51,3,55,58,3,42,45,3,30,33,3,24,27,3,60,63,7,31,38,53,613,666
LGA33220,17,410,427,20,666,686,62,1258,1320,101,3424,3525,208,5830,6038,200,4473,4673,154,3651,3805,142,2733,2875,89,2216,2305,100,2863,2963,69,1759,1828,33,1027,1060,17,933,950,138,2791,2929,57,1307,1364,1407,35341,36748
LGA33360,9,218,227,9,214,223,21,343,364,29,862,891,71,1335,1406,53,1015,1068,49,964,1013,40,1047,1087,60,1133,1193,109,2233,2342,82,1633,1715,94,2381,2475,118,2913,3031,95,1702,1797,32,542,574,871,18535,19406
LGA33430,32,2925,2957,46,2637,2683,78,4479,4557,118,9981,10099,304,17158,17462,328,16403,16731,279,15709,15988,297,15214,15511,294,14284,14578,364,21026,21390,304,15059,15363,158,11567,11725,168,13450,13618,281,13784,14065,110,4783,4893,3161,178459,181620
LGA33610,3,70,73,3,64,67,5,85,90,9,260,269,31,378,409,30,359,389,25,324,349,21,359,380,18,305,323,18,403,421,7,224,231,3,172,175,4,180,184,13,305,318,11,147,158,201,3635,3836
LGA33620,3,247,250,10,305,315,20,601,621,37,1600,1637,96,2668,2764,80,2028,2108,58,1707,1765,50,1416,1466,43,1189,1232,43,1490,1533,23,836,859,14,475,489,9,431,440,56,1309,1365,33,576,609,575,16878,17453
LGA33800,3,44,47,4,80,84,8,142,150,20,397,417,24,544,568,30,442,472,15,398,413,24,327,351,10,331,341,21,438,459,7,290,297,3,149,152,7,202,209,20,324,344,15,168,183,211,4276,4487
LGA33830,0,0,0,8,0,8,16,0,16,13,0,13,30,0,30,29,3,32,23,0,23,29,3,32,14,0,14,15,3,18,7,3,10,12,0,12,6,3,9,4,0,4,3,3,6,209,18,227
LGA33960,19,443,462,40,575,615,59,1092,1151,111,3057,3168,268,4791,5059,285,4716,5001,234,4530,4764,264,5076,5340,212,4547,4759,342,7174,7516,200,5467,5667,119,3253,3372,88,3499,3587,274,4118,4392,86,1386,1472,2601,53724,56325
LGA33980,6,109,115,0,48,48,0,59,59,8,116,124,5,239,244,7,201,208,11,227,238,7,235,242,7,288,295,23,598,621,31,420,451,65,1495,1560,66,1522,1588,22,613,635,6,217,223,264,6387,6651
LGA34420,0,0,0,0,0,0,3,0,3,10,0,10,19,0,19,31,3,34,24,4,28,38,10,48,13,3,16,25,7,32,14,8,22,0,4,4,7,0,7,4,3,7,0,0,0,188,42,230
LGA34570,0,0,0,0,0,0,3,0,3,4,0,4,9,3,12,10,0,10,8,5,13,15,0,15,8,0,8,16,5,21,5,3,8,3,3,6,0,4,4,3,0,3,0,3,3,84,26,110
LGA34580,5,140,145,9,186,195,11,285,296,18,817,835,64,1332,1396,65,1171,1236,33,1094,1127,40,1009,1049,41,949,990,55,1319,1374,22,869,891,17,453,470,5,474,479,46,926,972,16,429,445,447,11453,11900
LGA34590,37,850,887,37,987,1024,71,1787,1858,140,4290,4430,297,7658,7955,365,7784,8149,299,7047,7346,329,8162,8491,294,7598,7892,398,11750,12148,304,8911,9215,155,5482,5637,154,5955,6109,331,7197,7528,136,2494,2630,3347,87952,91299
LGA34710,3,30,33,3,23,26,8,32,40,7,85,92,10,131,141,13,110,123,12,97,109,6,130,136,4,119,123,9,162,171,5,148,153,4,67,71,6,77,83,11,157,168,6,52,58,107,1420,1527
LGA34770,23,348,371,26,409,435,40,663,703,69,1780,1849,139,2548,2687,136,2113,2249,111,2191,2302,137,2314,2451,160,2302,2462,228,4205,4433,165,3339,3504,147,3699,3846,199,4912,5111,293,4544,4837,91,1232,1323,1964,36599,38563
LGA34800,0,10,10,3,0,3,0,4,4,3,14,17,0,23,23,0,27,27,0,23,23,0,24,24,0,26,26,3,34,37,0,14,14,3,7,10,3,25,28,0,28,28,3,21,24,18,280,298
LGA34830,0,0,0,0,0,0,0,0,0,7,0,7,7,0,7,11,0,11,9,3,12,7,6,13,6,0,6,5,0,5,3,0,3,3,0,3,0,0,0,4,0,4,0,0,0,62,9,71
LGA34860,8,87,95,9,73,82,11,118,129,30,207,237,38,319,357,33,320,353,32,324,356,35,285,320,27,302,329,55,452,507,19,360,379,16,260,276,22,322,344,40,452,492,17,174,191,392,4055,4447
LGA35010,30,1089,1119,52,1448,1500,84,2724,2808,172,7282,7454,362,12663,13025,435,11248,11683,314,10288,10602,379,10663,11042,310,10140,10450,453,16078,16531,336,12403,12739,195,9241,9436,198,10535,10733,337,9747,10084,136,3265,3401,3793,128814,132607
LGA35250,0,0,0,5,0,5,11,0,11,11,3,14,24,0,24,34,3,37,19,5,24,22,4,26,16,3,19,21,5,26,5,14,19,9,3,12,3,8,11,7,3,10,6,3,9,193,54,247
LGA35300,11,61,72,10,40,50,30,56,86,42,186,228,83,199,282,77,226,303,70,218,288,63,272,335,55,268,323,82,685,767,66,469,535,87,849,936,138,1263,1401,133,442,575,54,165,219,1001,5399,6400
LGA35600,3,22,25,3,23,26,7,40,47,10,145,155,17,143,160,24,140,164,14,117,131,15,123,138,10,97,107,30,145,175,13,107,120,7,63,70,5,69,74,28,153,181,7,74,81,193,1461,1654
LGA35670,0,0,0,5,0,5,17,3,20,10,0,10,22,0,22,33,0,33,16,0,16,25,0,25,15,3,18,12,3,15,5,0,5,6,0,6,3,3,6,4,0,4,0,0,0,173,12,185
LGA35760,7,93,100,14,86,100,8,120,128,26,342,368,40,535,575,38,439,477,22,363,385,16,252,268,12,285,297,19,304,323,3,175,178,5,115,120,3,111,114,27,297,324,10,216,226,250,3733,3983
LGA35780,5,3,8,9,0,9,27,0,27,20,5,25,50,9,59,76,7,83,48,8,56,46,6,52,36,10,46,48,15,63,30,14,44,13,8,21,8,17,25,12,4,16,24,6,30,452,112,564
LGA35790,0,0,0,3,0,3,17,0,17,12,0,12,26,3,29,45,0,45,27,3,30,65,7,72,37,3,40,50,3,53,27,6,33,18,3,21,20,0,20,9,0,9,0,3,3,356,31,387
LGA35800,3,12,15,3,14,17,14,22,36,16,54,70,18,53,71,11,51,62,17,45,62,19,40,59,12,42,54,11,42,53,14,34,48,6,20,26,3,21,24,30,39,69,8,33,41,185,522,707
LGA36070,0,0,0,4,0,4,6,0,6,0,0,0,16,0,16,25,3,28,17,3,20,23,4,27,13,0,13,19,4,23,8,0,8,3,6,9,0,3,3,4,0,4,0,0,0,138,23,161
LGA36150,0,8,8,3,10,13,0,10,10,4,24,28,3,33,36,4,29,33,4,36,40,0,31,31,7,27,34,8,21,29,3,19,22,0,11,11,0,10,10,9,42,51,7,18,25,52,329,381
LGA36250,7,450,457,20,561,581,29,970,999,70,2883,2953,116,4263,4379,122,3708,3830,86,3483,3569,106,3469,3575,75,3509,3584,156,5981,6137,117,4861,4978,71,3881,3952,87,4921,5008,97,3882,3979,36,1156,1192,1195,47978,49173
LGA36300,0,8,8,0,4,4,0,3,3,0,22,22,7,28,35,5,26,31,4,34,38,0,33,33,0,21,21,4,26,30,4,17,21,0,7,7,0,17,17,0,24,24,0,20,20,24,290,314
LGA36360,25,370,395,30,479,509,83,891,974,143,2661,2804,226,3704,3930,234,3008,3242,186,2722,2908,191,2598,2789,152,2507,2659,254,4066,4320,152,2978,3130,103,2470,2573,123,2895,3018,274,3676,3950,97,1237,1334,2273,36262,38535
LGA36510,3,165,168,7,234,241,8,337,345,16,887,903,42,1551,1593,42,1342,1384,37,1188,1225,39,1109,1148,33,1015,1048,49,1474,1523,33,939,972,21,618,639,13,643,656,44,1008,1052,23,357,380,410,12867,13277
LGA36580,3,89,92,3,166,169,7,219,226,19,571,590,33,997,1030,42,809,851,30,758,788,28,648,676,23,586,609,27,782,809,14,480,494,10,296,306,7,279,286,24,586,610,6,274,280,276,7540,7816
LGA36630,5,131,136,14,259,273,27,397,424,45,1139,1184,69,1761,1830,87,1387,1474,42,1054,1096,65,879,944,33,739,772,45,930,975,23,540,563,19,417,436,14,376,390,53,828,881,38,441,479,579,11278,11857
LGA36660,10,152,162,10,249,259,20,397,417,32,1093,1125,59,1875,1934,77,1501,1578,49,1274,1323,46,1040,1086,41,953,994,37,1214,1251,20,656,676,4,346,350,5,290,295,54,878,932,20,459,479,484,12377,12861
LGA36710,27,1369,1396,36,1803,1839,47,3007,3054,120,7884,8004,232,13711,13943,236,11858,12094,208,10934,11142,239,9660,9899,195,8982,9177,236,12300,12536,179,8054,8233,104,5894,5998,91,6325,6416,222,9741,9963,55,2961,3016,2227,114483,116710
LGA36810,21,249,270,21,312,333,57,583,640,71,1402,1473,156,1994,2150,180,1554,1734,129,1362,1491,117,1147,1264,78,1036,1114,85,1395,1480,56,836,892,30,570,600,24,538,562,184,1351,1535,103,595,698,1312,14924,16236
LGA36910,17,554,571,29,717,746,65,1302,1367,116,3812,3928,229,6011,6240,255,5379,5634,172,4748,4920,181,4675,4856,160,4154,4314,234,6111,6345,129,4140,4269,82,2728,2810,81,3106,3187,215,4238,4453,87,1458,1545,2052,53133,55185
LGA36950,4,3,7,3,3,6,13,3,16,14,12,26,36,5,41,39,10,49,31,9,40,37,17,54,30,29,59,62,44,106,37,36,73,23,42,65,42,45,87,114,33,147,31,8,39,516,299,815
LGA36960,5,0,5,7,0,7,82,4,86,63,3,66,106,3,109,154,7,161,88,0,88,120,4,124,74,8,82,87,14,101,44,6,50,14,3,17,12,4,16,20,0,20,9,0,9,885,56,941
LGA37010,38,553,591,52,619,671,112,1235,1347,144,2754,2898,335,4058,4393,321,4168,4489,261,4150,4411,324,4762,5086,258,4433,4691,416,7291,7707,317,5883,6200,226,4386,4612,228,5370,5598,526,6194,6720,178,1376,1554,3736,57232,60968
LGA37300,0,8,8,3,3,6,0,3,3,0,3,3,0,13,13,5,6,11,6,25,31,5,44,49,11,40,51,35,109,144,21,88,109,20,151,171,48,217,265,26,90,116,7,14,21,187,814,1001
LGA37310,3,178,181,15,167,182,15,294,309,38,749,787,73,1092,1165,62,961,1023,50,862,912,56,829,885,41,809,850,60,1199,1259,29,770,799,17,591,608,20,621,641,56,861,917,30,403,433,565,10386,10951
LGA37340,6,145,151,11,150,161,15,264,279,39,593,632,70,978,1048,48,909,957,35,878,913,80,772,852,52,753,805,75,1208,1283,38,795,833,33,746,779,36,670,706,52,1044,1096,14,339,353,604,10244,10848
LGA37400,0,11,11,3,10,13,8,22,30,3,47,50,7,49,56,3,42,45,3,50,53,7,31,38,5,31,36,0,43,43,3,27,30,0,21,21,3,14,17,6,54,60,6,35,41,57,487,544
LGA37550,0,0,0,3,0,3,13,0,13,15,3,18,37,0,37,41,3,44,23,4,27,20,3,23,15,3,18,11,5,16,7,4,11,0,0,0,4,0,4,7,3,10,0,0,0,196,28,224
LGA37570,0,0,0,3,0,3,6,0,6,4,0,4,11,0,11,6,0,6,6,0,6,6,0,6,10,0,10,5,3,8,3,0,3,0,3,3,3,0,3,0,0,0,0,0,0,63,6,69
LGA37600,0,0,0,5,0,5,24,3,27,13,0,13,39,3,42,72,0,72,52,0,52,53,3,56,39,3,42,47,3,50,38,0,38,12,0,12,5,0,5,10,0,10,0,0,0,409,15,424
LGA39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,3,675,678,0,288,288,8,351,359,10,481,491,5,538,543,0,533,533,3,527,530,10,554,564,3,520,523,3,840,843,3,488,491,3,793,796,3,863,866,10,487,497,4,173,177,68,8111,8179
LGA40120,0,111,111,4,158,162,0,224,224,7,547,554,7,939,946,6,957,963,9,1010,1019,12,1047,1059,7,1005,1012,11,1645,1656,5,1318,1323,3,1313,1316,13,1794,1807,9,1231,1240,7,212,219,100,13511,13611
LGA40220,4,101,105,11,168,179,4,278,282,8,793,801,24,1366,1390,22,1187,1209,12,1024,1036,15,805,820,3,685,688,8,909,917,12,491,503,0,343,343,4,293,297,9,683,692,6,236,242,142,9362,9504
LGA40250,0,0,0,5,3,8,19,4,23,17,20,37,44,3,47,52,6,58,32,8,40,43,27,70,29,17,46,53,34,87,24,18,42,4,29,33,3,3,6,14,3,17,15,0,15,354,175,529
LGA40310,3,69,72,0,109,109,3,204,207,4,626,630,12,884,896,11,773,784,6,760,766,8,754,762,7,671,678,9,1010,1019,0,791,791,0,482,482,3,488,491,9,660,669,3,150,153,78,8431,8509
LGA40430,0,17,17,0,21,21,0,52,52,0,108,108,0,192,192,3,112,115,0,111,111,0,54,54,6,57,63,6,63,69,0,44,44,5,30,35,0,46,46,0,67,67,0,36,36,20,1010,1030
LGA40520,3,39,42,11,88,99,8,168,176,14,410,424,21,642,663,34,442,476,18,363,381,19,317,336,11,297,308,12,397,409,5,218,223,3,109,112,3,115,118,15,244,259,15,131,146,192,3980,4172
LGA40700,4,279,283,3,243,246,3,335,338,0,790,790,4,1254,1258,13,1192,1205,0,1254,1254,5,1145,1150,4,1065,1069,7,1575,1582,5,1149,1154,3,1735,1738,11,2870,2881,5,1307,1312,5,331,336,72,16524,16596
LGA40910,0,258,258,7,342,349,6,562,568,8,1456,1464,9,2053,2062,17,1803,1820,13,1600,1613,6,1489,1495,13,1324,1337,15,2030,2045,9,1528,1537,3,1145,1148,4,1395,1399,9,1169,1178,5,432,437,124,18586,18710
LGA41010,0,11,11,8,17,25,10,21,31,15,67,82,38,97,135,26,105,131,32,88,120,22,84,106,10,96,106,27,130,157,17,77,94,12,56,68,3,49,52,30,84,114,8,34,42,258,1016,1274
LGA41060,5,492,497,28,715,743,45,1518,1563,61,3793,3854,70,4607,4677,83,4018,4101,49,3500,3549,50,3469,3519,44,2910,2954,51,4354,4405,44,3244,3288,26,2358,2384,22,2955,2977,50,2746,2796,32,1119,1151,660,41798,42458
LGA41140,0,30,30,3,68,71,0,121,121,5,278,283,6,383,389,4,376,380,6,345,351,10,279,289,3,263,266,4,351,355,0,233,233,0,156,156,0,141,141,0,253,253,4,78,82,45,3355,3400
LGA41190,0,17,17,3,19,22,0,15,15,0,66,66,0,74,74,0,64,64,0,83,83,0,64,64,0,68,68,3,72,75,0,33,33,0,24,24,3,24,27,0,44,44,0,14,14,9,681,690
LGA41330,3,10,13,0,22,22,0,35,35,0,116,116,9,66,75,7,54,61,6,48,54,8,48,56,0,44,44,4,44,48,0,19,19,5,18,23,6,17,23,10,37,47,22,50,72,80,628,708
LGA41560,3,58,61,0,100,100,4,217,221,11,585,596,25,910,935,15,672,687,10,510,520,10,395,405,13,348,361,12,458,470,3,218,221,0,142,142,5,140,145,13,295,308,3,182,185,127,5230,5357
LGA41750,0,12,12,0,14,14,0,8,8,0,32,32,0,66,66,3,53,56,0,48,48,0,36,36,0,22,22,3,37,40,0,22,22,0,13,13,0,10,10,4,32,36,0,11,11,10,416,426
LGA41830,0,9,9,0,14,14,5,30,35,6,51,57,8,83,91,5,70,75,3,34,37,8,49,57,9,43,52,4,55,59,3,37,40,0,28,28,5,26,31,12,60,72,4,25,29,72,614,686
LGA41960,0,11,11,0,14,14,3,14,17,0,41,41,0,80,80,0,47,47,0,34,34,0,28,28,0,35,35,6,51,57,0,25,25,0,18,18,0,19,19,0,39,39,0,15,15,9,471,480
LGA42030,0,63,63,3,97,100,9,240,249,13,730,743,19,1049,1068,19,857,876,7,742,749,11,677,688,15,554,569,11,903,914,10,615,625,3,383,386,3,387,390,14,533,547,7,204,211,144,8034,8178
LGA42110,0,26,26,3,35,38,4,64,68,6,188,194,6,251,257,4,207,211,3,156,159,0,141,141,6,119,125,3,132,135,0,69,69,0,29,29,0,52,52,5,120,125,0,54,54,40,1643,1683
LGA42250,0,31,31,0,54,54,0,67,67,4,130,134,3,225,228,7,257,264,3,243,246,4,228,232,3,257,260,9,326,335,3,239,242,0,145,145,3,151,154,6,228,234,0,91,91,45,2672,2717
LGA42600,3,154,157,3,189,192,5,416,421,8,1093,1101,10,1492,1502,4,1320,1324,8,1308,1316,3,1105,1108,4,1019,1023,21,1466,1487,3,1045,1048,5,1151,1156,8,1594,1602,10,1031,1041,3,353,356,98,14736,14834
LGA42750,0,33,33,4,54,58,0,80,80,5,165,170,0,232,232,3,189,192,6,186,192,3,186,189,0,133,133,0,136,136,0,92,92,0,58,58,0,34,34,5,126,131,0,51,51,26,1755,1781
LGA43080,0,12,12,0,15,15,0,22,22,0,41,41,0,56,56,0,50,50,0,41,41,0,22,22,0,34,34,0,28,28,0,19,19,0,5,5,3,9,12,0,37,37,0,18,18,3,409,412
LGA43220,0,11,11,0,7,7,0,6,6,0,36,36,0,50,50,3,32,35,4,34,38,0,37,37,0,38,38,0,54,54,0,21,21,0,23,23,0,19,19,0,19,19,0,17,17,7,404,411
LGA43360,0,16,16,0,17,17,0,36,36,3,75,78,0,144,144,4,104,108,0,106,106,4,72,76,0,65,65,0,74,74,0,48,48,0,25,25,0,28,28,4,72,76,0,29,29,15,911,926
LGA43650,0,37,37,0,69,69,0,91,91,3,237,240,5,415,420,7,420,427,4,390,394,7,417,424,6,449,455,6,644,650,4,466,470,3,305,308,5,313,318,10,397,407,0,78,78,60,4728,4788
LGA43710,0,26,26,0,28,28,3,51,54,3,95,98,9,195,204,6,149,155,3,162,165,8,165,173,7,150,157,0,171,171,3,127,130,3,73,76,0,82,82,6,160,166,3,47,50,54,1681,1735
LGA43790,0,58,58,6,110,116,7,165,172,6,462,468,21,613,634,20,522,542,9,419,428,6,387,393,0,333,333,13,421,434,3,254,257,0,133,133,0,135,135,10,252,262,7,103,110,108,4367,4475
LGA43920,0,19,19,0,48,48,0,73,73,5,158,163,5,260,265,9,266,275,8,267,275,0,295,295,6,261,267,13,412,425,8,223,231,9,132,141,8,137,145,3,232,235,0,61,61,74,2844,2918
LGA44000,0,0,0,0,0,0,7,0,7,0,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,15,8,23
LGA44060,5,370,375,14,524,538,31,1158,1189,34,2928,2962,49,3478,3527,35,3121,3156,33,2884,2917,38,2804,2842,17,2362,2379,40,3869,3909,27,2983,3010,23,1959,1982,18,1996,2014,36,2249,2285,13,739,752,413,33424,33837
LGA44210,3,46,49,0,60,60,4,147,151,5,368,373,6,519,525,5,403,408,17,340,357,5,275,280,5,237,242,3,240,243,3,139,142,0,80,80,0,47,47,7,214,221,3,107,110,66,3222,3288
LGA44340,0,219,219,4,286,290,4,500,504,7,1303,1310,11,2030,2041,11,1811,1822,8,1851,1859,14,1774,1788,10,1655,1665,17,2609,2626,20,2092,2112,19,2099,2118,11,3125,3136,10,1831,1841,13,420,433,159,23605,23764
LGA44550,4,89,93,3,144,147,5,219,224,10,594,604,7,1042,1049,8,904,912,12,895,907,15,927,942,11,871,882,9,1428,1437,14,1059,1073,8,725,733,8,760,768,7,920,927,5,192,197,126,10769,10895
LGA44620,4,87,91,13,179,192,16,443,459,22,984,1006,35,1260,1295,39,1106,1145,27,927,954,26,913,939,17,715,732,22,1117,1139,11,681,692,7,358,365,5,310,315,19,590,609,10,276,286,273,9946,10219
LGA44830,3,19,22,3,26,29,3,41,44,3,106,109,5,156,161,5,136,141,0,106,106,3,73,76,3,79,82,5,73,78,0,67,67,3,48,51,0,39,39,3,99,102,3,44,47,42,1112,1154
LGA45040,5,71,76,15,133,148,28,302,330,31,720,751,51,1019,1070,33,841,874,32,739,771,35,605,640,26,591,617,31,682,713,18,389,407,11,191,202,8,181,189,24,442,466,21,231,252,369,7137,7506
