region_id,Med_ag_pe_In_pe_h_I_p,Me_ag_ps_N_In_ps_ot_hh,Med_age_psns_Tot,Me_p_in_wk_In_ps_hh_In_p,Me_ps_in_wk_No_In_ps_ot_hh,Med_psnl_inc_wk_Tot,Me_hh_in_wk_In_ps_hh_In_ps,Me_hh_in_wk_No_In_ps_ot_hh,Med_hhd_inc_wk_Tot,Me_mo_re_mt_In_ps_hh_In_ps,Me_mo_re_mt_No_In_ps_ot_hh,Med_mort_repay_mth_Tot,Me_re_wk_In_ps_hh_Ind_psns,Me_re_wk_No_In_psns_oth_hh,Med_rent_wk_Tot,Av_N_p_pe_be_In_ps_hh_wi_In_p,Av_Nu_ps_pe_be_No_In_ps_ot_hh,Avg_Nu_psns_per_bed_Tot,Av_hh_si_In_ps_hh_wi_Ind_psns,Avg_hh_si_No_Ind_psn_othr_hhd,Avg_household_size_Tot,P_d_n_x_b_In_ps_hh_w_In_p,P_d_n_x_b_No_In_p_oth_hh,P_d_n_x_b_Tot
LGA54200,18,39,38,447,684,681,1571,1520,1521,1821,1980,1972,250,325,320,1.2,1.0,1.0,3.6,2.7,2.7,7.0,1.4,1.5
LGA54280,22,31,31,384,937,897,1312,2019,1970,1600,1982,1950,175,270,260,1.4,1.1,1.1,3.5,2.6,2.7,14.5,2.6,3.4
LGA54340,19,38,36,366,544,526,694,982,950,867,1257,1207,145,140,143,1.3,1.1,1.1,3.5,2.5,2.6,10.9,3.2,3.8
LGA54410,22,45,43,326,410,387,850,820,823,618,759,737,135,79,100,1.6,1.1,1.1,4.1,2.4,2.5,28.1,2.7,4.6
LGA54480,0,37,37,0,609,609,0,995,995,0,758,758,0,78,78,0,1.0,1.0,0,2.6,2.6,0,0,0
LGA54550,22,43,41,350,536,528,728,961,948,841,953,953,90,115,105,1.1,1.1,1.1,3.1,2.4,2.4,7.7,1.0,1.3
LGA54620,28,40,39,258,658,614,500,958,933,725,823,800,130,100,110,1.3,1.1,1.1,3.5,2.4,2.4,19.0,2.2,3.3
LGA54690,37,41,41,34,515,502,383,854,827,1165,379,379,0,86,86,1.4,1.0,1.1,6.0,2.4,2.5,0,0,0
LGA54760,19,41,41,250,540,532,700,910,900,1083,520,564,140,89,100,1.0,1.1,1.1,3.2,2.4,2.4,0,1.3,1.2
LGA54830,25,32,32,391,613,606,1144,1257,1252,1625,1800,1800,240,265,260,1.2,1.1,1.1,3.5,2.6,2.7,9.8,1.9,2.1
LGA54900,11,40,40,250,622,617,691,1010,1009,1083,900,1000,203,100,100,1.4,1.0,1.1,3.3,2.3,2.3,0,1.5,1.5
LGA54970,25,40,37,278,1743,1442,627,1262,911,0,953,953,70,40,70,1.5,1.1,1.3,3.4,1.8,2.5,21.3,4.2,11.5
LGA55040,28,32,32,394,1634,1560,1281,1959,1857,1051,800,800,77,0,0,1.5,1.1,1.1,4.5,2.5,2.7,24.5,1.5,4.7
LGA55110,18,42,42,384,495,494,951,985,984,1701,1950,1950,260,270,270,1.2,1.0,1.0,3.3,2.4,2.4,8.8,1.1,1.3
LGA55180,16,42,42,431,493,492,939,914,915,1109,1300,1300,160,150,150,1.2,1.1,1.1,3.6,2.4,2.4,11.0,1.7,2.0
LGA55250,27,37,34,283,1266,917,620,1161,1006,417,767,442,119,60,100,1.3,1.1,1.2,3.4,1.9,2.5,14.7,3.8,8.0
LGA55320,22,40,40,450,696,694,1202,1621,1618,2600,2145,2150,178,350,350,1.2,1.0,1.0,3.3,2.6,2.6,9.6,1.2,1.2
LGA55390,33,48,38,250,636,289,833,866,850,0,2813,2813,93,23,75,1.8,1.1,1.5,4.6,2.0,3.3,46.3,7.9,27.8
LGA55460,23,37,36,437,604,598,888,1115,1102,1500,1101,1135,133,130,130,1.2,1.1,1.1,3.4,2.3,2.4,0,1.1,1.1
LGA55530,20,39,39,416,714,689,500,981,967,0,309,309,145,100,100,1.0,1.1,1.1,4.7,2.3,2.4,0,2.3,2.2
LGA55600,26,39,37,303,636,586,733,1240,1195,735,900,900,111,115,111,1.3,1.1,1.1,3.2,2.4,2.5,5.1,1.6,2.0
LGA55670,21,38,37,483,560,554,1571,1057,1067,433,900,850,175,90,123,1.1,1.1,1.1,3.3,2.5,2.6,10.0,1.1,2.0
LGA55740,19,39,38,280,756,748,650,1516,1487,1322,2563,2563,145,290,286,1.3,1.1,1.1,2.5,2.3,2.3,19.0,2.2,2.4
LGA55810,23,41,37,285,841,571,645,1214,1023,1150,462,650,140,120,130,1.7,1.1,1.3,4.0,1.9,2.5,24.1,0,6.7
LGA55880,0,39,39,0,604,604,0,977,977,0,860,860,49,60,60,0,1.0,1.0,0,2.5,2.5,0,0,0
LGA55950,8,46,44,500,556,553,250,1029,1007,0,530,530,0,70,63,1.0,1.1,1.1,2.0,2.3,2.3,0,2.0,1.9
LGA56020,20,41,38,384,807,685,840,1045,1005,400,640,600,92,75,85,1.3,1.1,1.1,3.5,2.3,2.5,21.6,0,3.5
LGA56090,26,41,40,500,646,644,1433,1532,1530,2049,1846,1857,206,300,300,1.2,1.1,1.1,3.4,2.7,2.7,7.4,1.3,1.4
LGA56160,25,43,38,292,722,611,779,1125,1100,6100,5000,6100,50,0,45,1.3,1.1,1.2,3.7,2.0,2.5,0,0,0
LGA56230,17,43,43,385,489,487,833,1070,1067,2100,1950,1950,250,250,250,1.3,1.1,1.1,3.7,2.5,2.5,8.5,1.6,1.7
LGA56300,57,49,49,700,454,458,433,829,820,0,1600,1600,75,116,116,1.4,1.1,1.1,1.3,2.2,2.2,25.0,1.8,2.3
LGA56370,8,46,45,366,535,533,1983,976,976,0,650,650,0,100,100,1.0,1.1,1.1,3.0,2.3,2.3,0,1.3,1.2
LGA56450,17,38,37,0,545,535,279,1300,1287,0,1300,1300,300,100,100,1.0,1.1,1.1,1.9,2.7,2.7,0,2.2,2.1
LGA56520,18,39,37,275,532,506,585,984,956,975,1213,1200,150,168,161,1.3,1.1,1.1,3.4,2.3,2.4,10.9,1.2,2.0
LGA56580,25,41,41,483,818,818,1625,2500,2491,0,3000,3000,490,430,430,1.1,1.1,1.1,3.0,2.8,2.8,0,1.4,1.4
LGA56620,25,43,28,247,1101,272,703,1537,956,0,0,0,21,0,21,1.6,1.0,1.4,4.5,1.4,3.4,33.2,0,21.7
LGA56730,17,41,40,350,526,517,764,1014,1002,1040,1300,1300,140,187,180,1.3,1.1,1.1,3.5,2.4,2.5,12.6,2.2,2.7
LGA56790,18,47,46,310,442,430,756,775,774,2947,1437,1473,200,180,180,1.2,1.1,1.1,3.4,2.3,2.3,4.9,1.5,1.7
LGA56860,11,49,47,500,424,432,1958,617,716,0,1300,1300,0,50,50,1.0,1.1,1.1,5.4,2.1,2.4,0,3.7,3.4
LGA56930,16,41,40,0,1042,1033,0,2673,2673,0,2167,2167,0,370,370,0,1.0,1.0,0,2.8,2.8,0,1.4,1.4
LGA57000,14,39,38,1292,1328,1326,1687,987,1010,0,867,867,168,50,125,1.2,1.0,1.1,3.2,2.4,2.5,21.4,0,1.5
LGA57080,34,32,32,373,1022,1018,1125,1858,1856,2400,2500,2500,400,440,440,1.2,1.2,1.2,1.6,1.8,1.8,0,4.6,4.6
LGA57140,22,45,43,297,424,410,749,764,763,1190,1000,1083,200,123,130,1.2,1.0,1.1,3.3,2.3,2.4,15.6,2.2,3.6
LGA57210,17,44,43,290,480,471,666,901,891,1300,1300,1300,120,162,161,1.2,1.1,1.1,3.4,2.4,2.4,5.5,2.3,2.4
LGA57280,25,32,31,473,1549,1421,1949,2877,2811,1900,2652,2584,115,120,120,1.3,1.1,1.2,3.3,2.7,2.8,12.7,4.5,5.9
LGA57350,29,51,48,335,531,496,733,860,842,867,725,750,70,74,72,1.5,1.1,1.1,4.3,2.1,2.3,27.8,1.6,3.8
LGA57420,39,39,39,966,741,746,1375,1375,1375,0,1200,1200,60,226,212,1.2,1.1,1.1,2.5,2.4,2.4,0,1.3,1.3
LGA57490,18,35,34,452,623,620,1393,1411,1410,1800,2000,2000,275,300,300,1.1,1.0,1.0,3.5,2.7,2.7,5.4,1.2,1.3
LGA57560,25,33,32,511,1627,1554,1796,2875,2838,2687,3000,3000,132,119,120,1.4,1.1,1.2,3.8,2.8,2.9,19.8,3.7,5.4
LGA57630,66,46,47,316,492,446,500,1125,941,0,2000,2000,0,0,0,2.0,1.1,1.2,6.0,2.0,2.3,0,0,0
LGA57700,20,36,35,607,667,667,1625,1638,1637,2167,2167,2167,300,314,310,1.1,1.1,1.1,3.6,3.0,3.0,3.1,1.5,1.6
LGA57770,43,46,45,412,579,565,683,979,956,867,1069,867,188,115,135,1.0,1.2,1.1,2.0,2.1,2.1,0,2.3,2.0
LGA57840,20,36,36,313,785,780,746,1617,1606,3467,2190,2193,175,340,340,1.2,1.1,1.1,2.9,2.2,2.3,9.2,1.9,2.0
LGA57910,22,36,36,424,691,689,988,1357,1353,2000,2000,2000,239,310,310,1.2,1.1,1.1,3.0,2.4,2.4,12.3,2.4,2.5
LGA57980,34,35,35,380,833,829,982,1604,1597,3500,2300,2300,350,355,353,1.1,1.1,1.1,1.6,2.1,2.1,6.8,2.7,2.7
LGA58050,19,34,34,398,658,653,1143,1448,1441,1950,1950,1950,227,320,315,1.2,1.1,1.1,3.6,2.8,2.8,10.4,1.9,2.2
LGA58190,15,41,40,295,493,442,1125,978,1009,250,368,331,0,85,85,1.4,1.0,1.1,4.6,2.4,2.6,21.4,0,2.0
LGA58260,27,40,40,312,575,548,225,1026,994,598,500,563,105,100,100,1.9,1.1,1.1,3.1,2.3,2.3,30.8,2.1,3.6
LGA58330,24,47,46,288,504,497,633,1034,1017,1650,1517,1517,165,230,230,1.1,1.1,1.1,3.7,2.4,2.4,6.7,1.8,1.9
LGA58400,21,47,44,480,544,535,1233,785,787,0,466,466,77,65,75,2.0,1.1,1.1,5.5,2.1,2.3,50.0,0,2.2
LGA58470,16,49,24,259,545,326,719,1218,944,0,0,0,50,0,50,1.7,1.0,1.4,4.2,1.9,3.1,27.8,0,14.1
LGA58510,27,34,34,359,701,695,794,1365,1357,1712,2167,2167,133,315,310,1.3,1.1,1.1,2.6,2.2,2.2,13.2,3.7,3.8
LGA58540,49,40,40,350,541,537,941,909,909,0,477,477,112,70,75,1.0,1.1,1.1,2.4,2.4,2.4,0,1.5,1.4
LGA58570,27,34,34,681,868,867,1519,1692,1691,1800,2300,2300,340,360,358,1.2,1.1,1.1,2.2,2.2,2.2,8.4,3.2,3.2
LGA58610,26,45,45,250,471,458,700,858,847,0,904,904,170,108,110,1.2,1.1,1.1,2.4,2.3,2.3,0,1.7,1.6
LGA58680,55,44,44,1375,738,746,2750,1317,1346,6000,2167,2209,0,225,220,1.0,1.2,1.2,2.0,2.6,2.6,0,2.4,2.4
LGA58760,18,32,32,384,659,656,1153,1520,1514,2000,2102,2102,235,350,350,1.2,1.1,1.1,3.6,2.9,2.9,10.7,1.9,2.0
LGA58820,22,42,42,268,507,497,625,1143,1111,3033,1517,1517,150,200,200,1.2,1.1,1.1,2.9,2.5,2.5,13.6,1.3,1.7
LGA58890,34,44,44,500,495,495,759,889,885,0,681,681,0,60,60,1.0,1.1,1.1,3.3,2.3,2.4,0,0.9,0.9
LGA59030,46,43,43,0,807,774,0,1449,1375,0,1439,1439,0,46,46,0,1.1,1.1,0,2.3,2.3,0,3.2,3.1
LGA59100,9,44,43,250,501,486,2750,788,796,0,611,611,0,120,120,1.0,1.1,1.1,3.5,2.4,2.4,0,1.0,1.0
LGA59170,59,43,43,100,615,611,1125,1105,1108,924,1083,1083,123,120,120,1.5,1.1,1.1,3.0,2.3,2.3,50.0,1.1,1.9
LGA59250,25,37,34,269,1934,1667,1228,1312,1264,0,190,190,100,0,25,1.8,1.2,1.4,5.0,2.5,3.5,51.1,0,21.6
LGA59310,17,40,39,287,670,647,941,1164,1154,780,975,955,120,107,118,1.3,1.0,1.1,3.2,2.3,2.4,12.2,0.8,1.6
LGA59320,39,39,39,667,558,558,1066,927,927,0,563,563,30,101,100,1.0,1.1,1.1,3.5,2.4,2.5,0,0,0
LGA59330,6,45,45,320,446,431,833,773,776,650,520,585,180,120,122,1.4,1.0,1.1,1.0,2.1,2.1,100,0,1.8
LGA59340,22,35,31,298,1020,794,939,1788,1551,1800,2200,2167,87,145,125,1.6,1.2,1.3,3.9,2.3,2.7,30.7,4.9,12.1
LGA59350,22,34,32,427,1695,1489,966,1292,1166,0,0,0,0,0,0,1.4,1.1,1.2,4.4,2.1,3.1,11.5,0,5.6
LGA59360,55,39,39,287,957,944,1341,1121,1121,4897,934,1000,0,100,100,1.0,1.1,1.1,2.0,2.4,2.4,0,0.9,0.8
LGA59370,22,48,47,309,483,477,759,918,910,2000,1350,1408,150,200,200,1.1,1.1,1.1,3.1,2.3,2.3,7.7,1.9,2.1
LGA59399,38,36,36,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59499,38,40,40,283,520,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,17,50,50,319,367,366,661,654,655,1225,953,975,170,160,162,1.2,1.1,1.1,3.2,2.1,2.1,4.0,1.7,1.8
LGA60410,19,34,33,370,496,485,809,971,955,1300,1300,1300,170,185,180,1.2,1.1,1.1,3.2,2.6,2.7,9.7,2.9,3.6
LGA60610,20,39,38,411,458,455,833,853,852,1217,1148,1148,180,170,175,1.1,1.1,1.1,2.9,2.3,2.4,4.6,1.8,2.0
