region_id,M_0_4_Has_need_for_assist,M_0_4_Does_not_need_assist,M_0_4_Need_for_assistance_ns,M_0_4_Tot,M_5_14_Has_need_for_assist,M_5_14_Does_not_need_assist,M_5_14_Need_for_assistance_ns,M_5_14_Tot,M_15_19_Has_need_for_assist,M_15_19_Does_not_need_assist,M_15_19_Need_for_assist_ns,M_15_19_Tot,M_20_24_Has_need_for_assist,M_20_24_Does_not_need_assist,M_20_24_Need_for_assist_ns,M_20_24_Tot,M_25_34_Has_need_for_assist,M_25_34_Does_not_need_assist,M_25_34_Need_for_assist_ns,M_25_34_Tot,M_35_44_Has_need_for_assist,M_35_44_Does_not_need_assist,M_35_44_Need_for_assist_ns,M_35_44_Tot,M_45_54_Has_need_for_assist,M_45_54_Does_not_need_assist,M_45_54_Need_for_assist_ns,M_45_54_Tot,M_55_64_Has_need_for_assist,M_55_64_Does_not_need_assist,M_55_64_Need_for_assist_ns,M_55_64_Tot,M_65_over_Has_need_for_assist,M_65ov_Does_not_need_assist,M_65_over_Need_for_assist_ns,M_65_over_Tot,M_Tot_Has_need_for_assist,M_Tot_Does_not_need_assist,M_Tot_Need_for_assist_ns,M_Tot_Tot,F_0_4_Has_need_for_assist,F_0_4_Does_not_need_assist,F_0_4_Need_for_assistance_ns,F_0_4_Tot,F_5_14_Has_need_for_assist,F_5_14_Does_not_need_assist,F_5_14_Need_for_assistance_ns,F_5_14_Tot,F_15_19_Has_need_for_assist,F_15_19_Does_not_need_assist,F_15_19_Need_for_assist_ns,F_15_19_Tot,F_20_24_Has_need_for_assist,F_20_24_Does_not_need_assist,F_20_24_Need_for_assist_ns,F_20_24_Tot,F_25_34_Has_need_for_assist,F_25_34_Does_not_need_assist,F_25_34_Need_for_assist_ns,F_25_34_Tot,F_35_44_Has_need_for_assist,F_35_44_Does_not_need_assist,F_35_44_Need_for_assist_ns,F_35_44_Tot,F_45_54_Has_need_for_assist,F_45_54_Does_not_need_assist,F_45_54_Need_for_assist_ns,F_45_54_Tot,F_55_64_Has_need_for_assist,F_55_64_Does_not_need_assist,F_55_64_Need_for_assist_ns,F_55_64_Tot,F_65ov_Has_need_for_assist,F_65ov_Does_not_need_assist,F_65_over_Need_for_assist_ns,F_65_over_Tot,F_Tot_Has_need_for_assist,F_Tot_Does_not_need_assist,F_Tot_Need_for_assist_ns,F_Tot_Tot,P_0_4_Has_need_for_assist,P_0_4_Does_not_need_assist,P_0_4_Need_for_assistance_ns,P_0_4_Tot,P_5_14_Has_need_for_assist,P_5_14_Does_not_need_assist,P_5_14_Need_for_assistance_ns,P_5_14_Tot,P_15_19_Has_need_for_assist,P_15_19_Does_not_need_assist,P_15_19_Need_for_assist_ns,P_15_19_Tot,P_20_24_Has_need_for_assist,P_20_24_Does_not_need_assist,P_20_24_Need_for_assist_ns,P_20_24_Tot,P_25_34_Has_need_for_assist,P_25_34_Does_not_need_assist,P_25_34_Need_for_assist_ns,P_25_34_Tot,P_35_44_Has_need_for_assist,P_35_44_Does_not_need_assist,P_35_44_Need_for_assist_ns,P_35_44_Tot,P_45_54_Has_need_for_assist,P_45_54_Does_not_need_assist,P_45_54_Need_for_assist_ns,P_45_54_Tot,P_55_64_Has_need_for_assist,P_55_64_Does_not_need_assist,P_55_64_Need_for_assist_ns,P_55_64_Tot,P_65_over_Has_need_for_assist,P_65_ov_Does_not_need_assist,P_65_over_Need_for_assist_ns,P_65_over_Tot,P_Tot_Has_need_for_assist,P_Tot_Does_not_need_assist,P_Tot_Need_for_assist_ns,P_Tot_Tot
LGA34830,0,11,0,11,0,16,0,16,0,11,0,11,0,13,0,13,0,20,0,20,0,12,0,12,0,16,0,16,0,11,0,11,3,3,0,6,3,113,0,116,0,7,0,7,0,23,0,23,0,8,0,8,0,6,0,6,3,18,0,21,0,17,0,17,3,18,0,21,0,6,3,9,3,6,0,9,9,109,3,121,0,18,0,18,0,39,0,39,0,19,0,19,0,19,0,19,3,38,0,41,0,29,0,29,3,34,0,37,0,17,3,20,6,9,0,15,12,222,3,237
LGA34860,3,57,8,68,3,114,7,124,3,47,3,53,3,37,0,40,3,64,0,67,0,36,4,40,7,52,0,59,3,26,0,29,6,11,0,17,31,444,22,497,0,48,5,53,3,104,3,110,0,54,3,57,0,34,3,37,0,54,3,57,0,52,3,55,0,41,0,41,0,32,0,32,8,12,0,20,11,431,20,462,3,105,13,121,6,218,10,234,3,101,6,110,3,71,3,77,3,118,3,124,0,88,7,95,7,93,0,100,3,58,0,61,14,23,0,37,42,875,42,959
LGA35010,14,562,34,610,86,986,50,1122,29,473,17,519,21,301,41,363,22,419,62,503,28,417,19,464,29,290,11,330,32,140,0,172,36,66,9,111,297,3654,243,4194,10,503,26,539,44,982,39,1065,19,442,9,470,7,316,13,336,9,519,16,544,42,517,14,573,35,334,9,378,36,196,7,239,37,99,7,143,239,3908,140,4287,24,1065,60,1149,130,1968,89,2187,48,915,26,989,28,617,54,699,31,938,78,1047,70,934,33,1037,64,624,20,708,68,336,7,411,73,165,16,254,536,7562,383,8481
LGA35250,0,66,0,66,0,138,4,142,0,29,0,29,0,24,0,24,0,58,0,58,3,59,3,65,4,45,3,52,3,20,3,26,4,18,0,22,14,457,13,484,0,61,3,64,0,121,3,124,0,47,3,50,0,28,0,28,0,84,6,90,0,56,0,56,0,51,0,51,4,27,3,34,9,15,0,24,13,490,18,521,0,127,3,130,0,259,7,266,0,76,3,79,0,52,0,52,0,142,6,148,3,115,3,121,4,96,3,103,7,47,6,60,13,33,0,46,27,947,31,1005
LGA35300,0,210,12,222,4,364,27,395,4,155,5,164,5,105,3,113,0,175,7,182,9,181,6,196,5,114,8,127,9,77,5,91,9,41,4,54,45,1422,77,1544,0,183,28,211,6,367,25,398,3,119,15,137,0,112,3,115,3,216,12,231,6,213,15,234,14,135,5,154,12,85,5,102,22,50,7,79,66,1480,115,1661,0,393,40,433,10,731,52,793,7,274,20,301,5,217,6,228,3,391,19,413,15,394,21,430,19,249,13,281,21,162,10,193,31,91,11,133,111,2902,192,3205
LGA35600,0,33,3,36,3,63,3,69,0,27,3,30,0,18,3,21,0,24,0,24,0,26,0,26,3,14,0,17,0,13,0,13,3,8,3,14,9,226,15,250,3,28,0,31,0,64,5,69,0,26,0,26,0,21,0,21,0,33,0,33,0,35,4,39,3,26,0,29,3,15,3,21,3,9,0,12,12,257,12,281,3,61,3,67,3,127,8,138,0,53,3,56,0,39,3,42,0,57,0,57,0,61,4,65,6,40,0,46,3,28,3,34,6,17,3,26,21,483,27,531
LGA35670,0,52,0,52,0,93,0,93,0,52,0,52,0,37,0,37,0,53,0,53,3,53,0,56,0,45,0,45,3,18,0,21,4,3,0,7,10,406,0,416,0,46,0,46,0,92,0,92,0,36,0,36,0,30,0,30,0,54,0,54,0,60,0,60,3,37,0,40,3,22,0,25,8,15,0,23,14,392,0,406,0,98,0,98,0,185,0,185,0,88,0,88,0,67,0,67,0,107,0,107,3,113,0,116,3,82,0,85,6,40,0,46,12,18,0,30,24,798,0,822
LGA35760,0,34,6,40,4,66,0,70,4,20,0,24,3,13,0,16,0,32,0,32,0,30,3,33,3,29,0,32,3,21,3,27,7,15,0,22,24,260,12,296,0,21,4,25,3,88,5,96,0,23,0,23,0,19,0,19,3,22,0,25,0,37,0,37,6,31,0,37,4,22,0,26,4,17,3,24,20,280,12,312,0,55,10,65,7,154,5,166,4,43,0,47,3,32,0,35,3,54,0,57,0,67,3,70,9,60,0,69,7,43,3,53,11,32,3,46,44,540,24,608
LGA35780,0,135,14,149,0,211,12,223,0,96,4,100,0,79,4,83,0,107,5,112,0,79,8,87,0,84,0,84,4,50,0,54,4,25,0,29,8,866,47,921,0,134,21,155,0,217,12,229,0,104,5,109,0,101,4,105,0,117,9,126,0,115,8,123,8,87,0,95,3,52,0,55,11,31,0,42,22,958,59,1039,0,269,35,304,0,428,24,452,0,200,9,209,0,180,8,188,0,224,14,238,0,194,16,210,8,171,0,179,7,102,0,109,15,56,0,71,30,1824,106,1960
LGA35790,0,148,0,148,3,247,0,250,0,141,0,141,3,82,0,85,3,144,3,150,7,148,4,159,10,121,0,131,4,55,3,62,12,15,0,27,42,1101,10,1153,0,111,0,111,0,215,0,215,0,108,5,113,0,87,4,91,3,144,4,151,3,155,3,161,3,98,5,106,12,65,0,77,7,18,0,25,28,1001,21,1050,0,259,0,259,3,462,0,465,0,249,5,254,3,169,4,176,6,288,7,301,10,303,7,320,13,219,5,237,16,120,3,139,19,33,0,52,70,2102,31,2203
LGA35800,0,38,6,44,0,48,6,54,0,31,0,31,0,7,0,7,0,37,0,37,0,34,0,34,3,17,0,20,3,12,0,15,0,11,0,11,6,235,12,253,0,49,3,52,3,74,5,82,0,21,0,21,0,23,0,23,0,39,0,39,4,35,0,39,3,31,0,34,3,15,0,18,4,7,0,11,17,294,8,319,0,87,9,96,3,122,11,136,0,52,0,52,0,30,0,30,0,76,0,76,4,69,0,73,6,48,0,54,6,27,0,33,4,18,0,22,23,529,20,572
LGA36070,0,36,0,36,0,57,0,57,0,17,0,17,0,18,0,18,3,33,0,36,3,59,0,62,3,36,0,39,3,22,0,25,6,7,0,13,18,285,0,303,0,27,0,27,0,43,0,43,0,24,0,24,0,20,0,20,0,61,0,61,0,51,0,51,0,31,0,31,3,18,0,21,6,13,0,19,9,288,0,297,0,63,0,63,0,100,0,100,0,41,0,41,0,38,0,38,3,94,0,97,3,110,0,113,3,67,0,70,6,40,0,46,12,20,0,32,27,573,0,600
LGA36150,0,4,4,8,0,12,0,12,0,7,0,7,0,5,0,5,0,11,0,11,0,8,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,55,4,59,0,8,3,11,0,3,3,6,0,0,0,0,0,8,0,8,0,5,0,5,0,5,0,5,5,4,0,9,0,8,0,8,0,0,0,0,5,41,6,52,0,12,7,19,0,15,3,18,0,7,0,7,0,13,0,13,0,16,0,16,0,13,0,13,5,12,0,17,0,8,0,8,0,0,0,0,5,96,10,111
LGA36250,0,150,7,157,16,292,7,315,5,147,3,155,6,112,0,118,9,134,3,146,6,133,0,139,5,106,3,114,7,62,3,72,9,27,3,39,63,1163,29,1255,4,145,8,157,5,308,8,321,4,138,3,145,0,104,7,111,0,163,3,166,7,168,5,180,19,120,0,139,12,64,3,79,16,46,3,65,67,1256,40,1363,4,295,15,314,21,600,15,636,9,285,6,300,6,216,7,229,9,297,6,312,13,301,5,319,24,226,3,253,19,126,6,151,25,73,6,104,130,2419,69,2618
LGA36300,0,0,3,3,0,3,0,3,0,0,0,0,0,3,0,3,0,5,0,5,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,18,3,21,0,0,0,0,0,0,3,3,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,4,0,4,0,5,0,5,0,22,3,25,0,0,3,3,0,3,3,6,0,4,0,4,0,3,0,3,0,5,0,5,0,9,0,9,0,7,0,7,0,4,0,4,0,5,0,5,0,40,6,46
LGA36360,3,383,23,409,26,733,30,789,12,306,17,335,8,199,40,247,14,291,63,368,16,277,41,334,18,203,18,239,21,90,8,119,19,70,10,99,137,2552,250,2939,3,370,22,395,28,751,24,803,10,306,8,324,4,204,4,212,14,352,5,371,21,350,9,380,20,265,10,295,23,130,5,158,31,82,9,122,154,2810,96,3060,6,753,45,804,54,1484,54,1592,22,612,25,659,12,403,44,459,28,643,68,739,37,627,50,714,38,468,28,534,44,220,13,277,50,152,19,221,291,5362,346,5999
LGA36510,0,66,0,66,5,95,7,107,3,55,3,61,0,33,0,33,0,37,3,40,5,49,3,57,5,37,4,46,5,25,0,30,4,3,0,7,27,400,20,447,0,71,6,77,6,114,0,120,4,41,3,48,4,26,0,30,3,52,3,58,4,58,3,65,0,40,0,40,7,25,0,32,0,12,6,18,28,439,21,488,0,137,6,143,11,209,7,227,7,96,6,109,4,59,0,63,3,89,6,98,9,107,6,122,5,77,4,86,12,50,0,62,4,15,6,25,55,839,41,935
LGA36580,0,50,0,50,10,75,6,91,6,36,0,42,0,16,0,16,0,17,0,17,3,26,0,29,5,23,3,31,3,18,0,21,4,6,0,10,31,267,9,307,4,43,0,47,3,75,4,82,0,25,0,25,0,21,0,21,0,32,0,32,3,30,0,33,6,26,3,35,3,15,0,18,3,9,0,12,22,276,7,305,4,93,0,97,13,150,10,173,6,61,0,67,0,37,0,37,0,49,0,49,6,56,0,62,11,49,6,66,6,33,0,39,7,15,0,22,53,543,16,612
LGA36630,5,84,6,95,11,188,8,207,3,69,3,75,0,45,0,45,6,41,3,50,10,57,6,73,8,47,3,58,5,33,3,41,4,25,0,29,52,589,32,673,3,92,7,102,5,157,8,170,0,66,4,70,0,49,0,49,0,70,0,70,5,79,5,89,8,57,0,65,12,38,4,54,7,12,0,19,40,620,28,688,8,176,13,197,16,345,16,377,3,135,7,145,0,94,0,94,6,111,3,120,15,136,11,162,16,104,3,123,17,71,7,95,11,37,0,48,92,1209,60,1361
LGA36660,0,74,10,84,8,145,7,160,5,63,3,71,4,42,0,46,0,43,3,46,5,51,3,59,0,33,0,33,9,25,3,37,3,11,0,14,34,487,29,550,0,65,7,72,3,137,3,143,3,56,0,59,3,38,0,41,3,61,4,68,3,66,3,72,12,51,0,63,6,28,0,34,10,14,0,24,43,516,17,576,0,139,17,156,11,282,10,303,8,119,3,130,7,80,0,87,3,104,7,114,8,117,6,131,12,84,0,96,15,53,3,71,13,25,0,38,77,1003,46,1126
LGA36710,7,268,7,282,30,549,22,601,21,278,18,317,11,150,6,167,10,224,5,239,14,248,8,270,27,192,0,219,21,98,3,122,12,48,4,64,153,2055,73,2281,3,275,10,288,23,517,18,558,12,251,5,268,7,168,8,183,11,260,3,274,22,267,8,297,21,201,4,226,16,123,0,139,17,56,3,76,132,2118,59,2309,10,543,17,570,53,1066,40,1159,33,529,23,585,18,318,14,350,21,484,8,513,36,515,16,567,48,393,4,445,37,221,3,261,29,104,7,140,285,4173,132,4590
LGA36810,5,252,38,295,7,456,38,501,7,224,34,265,0,118,97,215,9,221,137,367,11,177,102,290,17,155,46,218,22,105,14,141,21,54,7,82,99,1762,513,2374,3,223,33,259,4,454,37,495,5,214,15,234,0,130,13,143,6,241,12,259,8,236,19,263,12,198,11,221,8,149,4,161,37,69,0,106,83,1914,144,2141,8,475,71,554,11,910,75,996,12,438,49,499,0,248,110,358,15,462,149,626,19,413,121,553,29,353,57,439,30,254,18,302,58,123,7,188,182,3676,657,4515
LGA36910,6,389,36,431,33,608,22,663,9,282,11,302,4,183,10,197,16,244,12,272,19,241,12,272,15,164,11,190,20,86,3,109,21,52,3,76,143,2249,120,2512,3,389,29,421,23,663,15,701,9,285,6,300,3,203,9,215,11,314,12,337,17,304,4,325,25,194,11,230,28,91,5,124,22,47,7,76,141,2490,98,2729,9,778,65,852,56,1271,37,1364,18,567,17,602,7,386,19,412,27,558,24,609,36,545,16,597,40,358,22,420,48,177,8,233,43,99,10,152,284,4739,218,5241
LGA36950,0,106,14,120,5,250,11,266,3,122,3,128,0,69,5,74,0,96,6,102,3,101,5,109,0,94,3,97,4,50,3,57,19,18,0,37,34,906,50,990,0,109,13,122,4,213,9,226,0,93,7,100,0,70,4,74,3,148,5,156,3,123,3,129,3,123,3,129,3,72,3,78,25,34,0,59,41,985,47,1073,0,215,27,242,9,463,20,492,3,215,10,228,0,139,9,148,3,244,11,258,6,224,8,238,3,217,6,226,7,122,6,135,44,52,0,96,75,1891,97,2063
LGA36960,5,276,11,292,0,475,20,495,0,151,5,156,0,160,12,172,4,241,5,250,3,198,5,206,9,172,3,184,8,116,5,129,22,55,0,77,51,1844,66,1961,0,239,17,256,0,405,16,421,0,136,6,142,0,174,5,179,3,276,10,289,0,198,4,202,5,161,8,174,9,113,3,125,47,61,0,108,64,1763,69,1896,5,515,28,548,0,880,36,916,0,287,11,298,0,334,17,351,7,517,15,539,3,396,9,408,14,333,11,358,17,229,8,254,69,116,0,185,115,3607,135,3857
LGA37010,8,653,54,715,56,1239,66,1361,25,553,37,615,12,404,82,498,17,520,172,709,26,496,103,625,28,352,49,429,39,169,13,221,27,73,3,103,238,4459,579,5276,6,636,54,696,26,1216,46,1288,11,587,40,638,13,438,29,480,18,678,61,757,32,593,45,670,39,398,22,459,36,206,20,262,54,112,11,177,235,4864,328,5427,14,1289,108,1411,82,2455,112,2649,36,1140,77,1253,25,842,111,978,35,1198,233,1466,58,1089,148,1295,67,750,71,888,75,375,33,483,81,185,14,280,473,9323,907,10703
LGA37300,0,31,4,35,0,87,5,92,0,25,0,25,0,22,3,25,0,47,6,53,0,33,0,33,3,24,0,27,3,16,0,19,3,0,0,3,9,285,18,312,3,34,0,37,0,83,5,88,0,34,3,37,0,19,0,19,0,41,3,44,0,43,6,49,0,19,0,19,0,11,0,11,0,3,0,3,3,287,17,307,3,65,4,72,0,170,10,180,0,59,3,62,0,41,3,44,0,88,9,97,0,76,6,82,3,43,0,46,3,27,0,30,3,3,0,6,12,572,35,619
LGA37310,0,109,8,117,14,168,5,187,7,53,0,60,6,43,0,49,0,63,0,63,6,71,4,81,12,44,4,60,14,29,4,47,6,14,3,23,65,594,28,687,0,92,8,100,7,175,4,186,4,73,0,77,3,49,3,55,0,73,0,73,5,90,0,95,11,57,0,68,8,31,0,39,8,26,3,37,46,666,18,730,0,201,16,217,21,343,9,373,11,126,0,137,9,92,3,104,0,136,0,136,11,161,4,176,23,101,4,128,22,60,4,86,14,40,6,60,111,1260,46,1417
LGA37340,0,69,7,76,9,165,6,180,0,58,4,62,3,44,0,47,3,90,3,96,3,68,0,71,5,54,0,59,7,42,3,52,6,33,0,39,36,623,23,682,0,79,12,91,3,146,7,156,4,47,0,51,4,34,0,38,0,100,4,104,3,62,0,65,5,69,3,77,3,36,6,45,6,21,0,27,28,594,32,654,0,148,19,167,12,311,13,336,4,105,4,113,7,78,0,85,3,190,7,200,6,130,0,136,10,123,3,136,10,78,9,97,12,54,0,66,64,1217,55,1336
LGA37400,4,4,3,11,0,18,0,18,0,4,0,4,0,4,0,4,0,7,0,7,0,8,0,8,0,8,0,8,0,4,0,4,0,6,0,6,4,63,3,70,0,5,0,5,0,13,0,13,0,4,0,4,0,4,0,4,0,10,0,10,0,4,0,4,3,6,0,9,0,7,0,7,0,3,0,3,3,56,0,59,4,9,3,16,0,31,0,31,0,8,0,8,0,8,0,8,0,17,0,17,0,12,0,12,3,14,0,17,0,11,0,11,0,9,0,9,7,119,3,129
LGA37550,0,52,3,55,0,107,0,107,3,47,0,50,0,29,0,29,0,52,3,55,0,41,0,41,6,35,0,41,4,19,0,23,4,6,0,10,17,388,6,411,0,48,0,48,0,107,3,110,0,56,0,56,0,39,0,39,0,67,0,67,0,54,0,54,0,42,3,45,3,22,0,25,7,8,3,18,10,443,9,462,0,100,3,103,0,214,3,217,3,103,0,106,0,68,0,68,0,119,3,122,0,95,0,95,6,77,3,86,7,41,0,48,11,14,3,28,27,831,15,873
LGA37570,0,4,0,4,0,20,0,20,0,16,0,16,0,10,0,10,0,18,0,18,0,23,3,26,0,19,0,19,0,3,0,3,3,3,0,6,3,116,3,122,0,11,0,11,0,15,0,15,0,15,0,15,0,17,0,17,0,13,0,13,0,22,0,22,3,13,0,16,3,12,0,15,3,5,0,8,9,123,0,132,0,15,0,15,0,35,0,35,0,31,0,31,0,27,0,27,0,31,0,31,0,45,3,48,3,32,0,35,3,15,0,18,6,8,0,14,12,239,3,254
LGA37600,0,157,0,157,4,249,0,253,0,126,0,126,0,116,3,119,3,158,3,164,3,131,3,137,6,107,0,113,12,52,0,64,6,18,0,24,34,1114,9,1157,3,137,0,140,0,263,3,266,0,124,0,124,3,115,3,121,0,132,3,135,3,144,0,147,3,141,0,144,4,53,0,57,17,30,0,47,33,1139,9,1181,3,294,0,297,4,512,3,519,0,250,0,250,3,231,6,240,3,290,6,299,6,275,3,284,9,248,0,257,16,105,0,121,23,48,0,71,67,2253,18,2338
LGA39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,12,0,12
LGA39499,0,24,3,27,0,18,3,21,3,26,17,46,0,22,13,35,0,60,14,74,5,53,34,92,8,30,33,71,6,19,13,38,3,7,3,13,25,259,133,417,0,34,3,37,3,36,3,42,3,12,10,25,0,29,11,40,0,29,13,42,6,26,19,51,0,26,17,43,6,13,3,22,0,3,0,3,18,208,79,305,0,58,6,64,3,54,6,63,6,38,27,71,0,51,24,75,0,89,27,116,11,79,53,143,8,56,50,114,12,32,16,60,3,10,3,16,43,467,212,722
LGA40070,0,9,0,9,3,4,0,7,0,3,5,8,0,8,9,17,0,16,19,35,0,10,19,29,0,10,8,18,3,3,3,9,0,0,0,0,6,63,63,132,0,3,3,6,0,10,0,10,0,10,3,13,0,16,0,16,0,16,0,16,3,8,0,11,3,8,0,11,0,0,0,0,0,6,0,6,6,77,6,89,0,12,3,15,3,14,0,17,0,13,8,21,0,24,9,33,0,32,19,51,3,18,19,40,3,18,8,29,3,3,3,9,0,6,0,6,12,140,69,221
LGA40120,0,13,0,13,4,13,3,20,0,28,0,28,0,12,0,12,3,3,0,6,0,13,0,13,0,8,0,8,0,9,0,9,0,3,3,6,7,102,6,115,0,8,0,8,0,18,0,18,0,11,3,14,0,6,0,6,0,11,0,11,0,10,0,10,0,6,0,6,0,9,0,9,0,7,0,7,0,86,3,89,0,21,0,21,4,31,3,38,0,39,3,42,0,18,0,18,3,14,0,17,0,23,0,23,0,14,0,14,0,18,0,18,0,10,3,13,7,188,9,204
LGA40220,0,10,4,14,3,33,0,36,0,15,3,18,0,10,0,10,3,11,0,14,0,12,0,12,0,15,0,15,3,9,0,12,0,3,0,3,9,118,7,134,3,5,0,8,3,38,0,41,0,19,0,19,0,3,0,3,0,15,0,15,0,17,3,20,3,12,0,15,0,14,0,14,3,6,3,12,12,129,6,147,3,15,4,22,6,71,0,77,0,34,3,37,0,13,0,13,3,26,0,29,0,29,3,32,3,27,0,30,3,23,0,26,3,9,3,15,21,247,13,281
LGA40250,0,93,9,102,0,190,20,210,0,104,7,111,8,101,5,114,7,170,26,203,7,109,14,130,0,68,5,73,4,26,3,33,28,15,3,46,54,876,92,1022,0,94,7,101,3,174,17,194,0,108,7,115,0,117,17,134,0,162,27,189,4,133,14,151,10,84,3,97,18,31,3,52,29,17,4,50,64,920,99,1083,0,187,16,203,3,364,37,404,0,212,14,226,8,218,22,248,7,332,53,392,11,242,28,281,10,152,8,170,22,57,6,85,57,32,7,96,118,1796,191,2105
LGA40310,0,8,0,8,0,23,0,23,0,8,0,8,0,9,0,9,0,5,0,5,0,7,0,7,0,8,0,8,0,5,0,5,0,5,0,5,0,78,0,78,0,10,0,10,0,13,3,16,0,7,0,7,0,4,0,4,0,0,0,0,0,10,0,10,0,6,0,6,0,0,0,0,3,7,3,13,3,57,6,66,0,18,0,18,0,36,3,39,0,15,0,15,0,13,0,13,0,5,0,5,0,17,0,17,0,14,0,14,0,5,0,5,3,12,3,18,3,135,6,144
LGA40430,0,5,0,5,0,5,0,5,0,0,0,0,0,4,0,4,0,4,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,10,0,10,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,19,0,19,0,15,0,15,0,8,0,8,0,3,0,3,0,4,0,4,0,4,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,42,0,42
LGA40520,0,25,3,28,5,40,5,50,0,27,3,30,0,14,0,14,0,16,0,16,3,23,0,26,0,17,0,17,3,15,3,21,7,6,0,13,18,183,14,215,0,24,5,29,3,52,3,58,3,8,3,14,0,15,0,15,0,32,0,32,6,23,4,33,0,22,0,22,8,14,3,25,0,6,0,6,20,196,18,234,0,49,8,57,8,92,8,108,3,35,6,44,0,29,0,29,0,48,0,48,9,46,4,59,0,39,0,39,11,29,6,46,7,12,0,19,38,379,32,449
LGA40700,0,0,0,0,3,7,0,10,0,8,0,8,0,6,0,6,3,6,3,12,0,11,3,14,3,5,0,8,0,4,0,4,0,6,0,6,9,53,6,68,0,6,0,6,3,10,0,13,0,9,0,9,0,9,0,9,3,11,0,14,0,5,0,5,0,5,0,5,0,3,0,3,3,3,0,6,9,61,0,70,0,6,0,6,6,17,0,23,0,17,0,17,0,15,0,15,6,17,3,26,0,16,3,19,3,10,0,13,0,7,0,7,3,9,0,12,18,114,6,138
LGA40910,0,12,0,12,0,20,0,20,0,20,0,20,0,6,0,6,0,15,0,15,3,8,0,11,3,4,3,10,3,7,0,10,0,4,0,4,9,96,3,108,0,7,0,7,0,33,4,37,0,11,0,11,3,6,0,9,0,13,0,13,0,14,0,14,0,20,0,20,0,3,0,3,5,4,0,9,8,111,4,123,0,19,0,19,0,53,4,57,0,31,0,31,3,12,0,15,0,28,0,28,3,22,0,25,3,24,3,30,3,10,0,13,5,8,0,13,17,207,7,231
LGA41010,0,41,3,44,3,80,3,86,0,38,3,41,0,36,0,36,0,46,0,46,0,48,0,48,7,44,0,51,8,22,0,30,6,4,3,13,24,359,12,395,0,46,3,49,0,95,7,102,0,41,0,41,0,35,3,38,3,68,4,75,4,53,3,60,6,55,0,61,0,25,0,25,7,9,3,19,20,427,23,470,0,87,6,93,3,175,10,188,0,79,3,82,0,71,3,74,3,114,4,121,4,101,3,108,13,99,0,112,8,47,0,55,13,13,6,32,44,786,35,865
LGA41060,4,64,9,77,9,128,4,141,3,62,3,68,4,69,3,76,3,69,3,75,8,68,4,80,10,48,0,58,4,38,0,42,4,18,0,22,49,564,26,639,3,60,8,71,4,131,6,141,0,51,3,54,4,55,3,62,7,88,5,100,7,87,5,99,11,63,3,77,11,39,3,53,7,30,0,37,54,604,36,694,7,124,17,148,13,259,10,282,3,113,6,122,8,124,6,138,10,157,8,175,15,155,9,179,21,111,3,135,15,77,3,95,11,48,0,59,103,1168,62,1333
LGA41140,0,7,0,7,0,9,0,9,0,5,3,8,0,5,0,5,0,3,0,3,0,4,0,4,0,4,0,4,0,3,0,3,0,4,0,4,0,44,3,47,0,3,0,3,0,10,0,10,0,3,0,3,0,0,0,0,0,3,0,3,0,6,0,6,3,5,0,8,0,5,0,5,0,0,0,0,3,35,0,38,0,10,0,10,0,19,0,19,0,8,3,11,0,5,0,5,0,6,0,6,0,10,0,10,3,9,0,12,0,8,0,8,0,4,0,4,3,79,3,85
LGA41190,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,12,0,12
LGA41330,0,8,3,11,0,22,3,25,0,8,0,8,0,8,0,8,0,7,0,7,3,19,4,26,0,16,0,16,0,11,0,11,4,4,0,8,7,103,10,120,0,15,3,18,0,15,0,15,0,17,3,20,0,7,6,13,0,17,3,20,0,20,3,23,0,20,5,25,0,7,0,7,7,4,0,11,7,122,23,152,0,23,6,29,0,37,3,40,0,25,3,28,0,15,6,21,0,24,3,27,3,39,7,49,0,36,5,41,0,18,0,18,11,8,0,19,14,225,33,272
