region_id,M_0_4_Has_need_for_assist,M_0_4_Does_not_need_assist,M_0_4_Need_for_assistance_ns,M_0_4_Tot,M_5_14_Has_need_for_assist,M_5_14_Does_not_need_assist,M_5_14_Need_for_assistance_ns,M_5_14_Tot,M_15_19_Has_need_for_assist,M_15_19_Does_not_need_assist,M_15_19_Need_for_assist_ns,M_15_19_Tot,M_20_24_Has_need_for_assist,M_20_24_Does_not_need_assist,M_20_24_Need_for_assist_ns,M_20_24_Tot,M_25_34_Has_need_for_assist,M_25_34_Does_not_need_assist,M_25_34_Need_for_assist_ns,M_25_34_Tot,M_35_44_Has_need_for_assist,M_35_44_Does_not_need_assist,M_35_44_Need_for_assist_ns,M_35_44_Tot,M_45_54_Has_need_for_assist,M_45_54_Does_not_need_assist,M_45_54_Need_for_assist_ns,M_45_54_Tot,M_55_64_Has_need_for_assist,M_55_64_Does_not_need_assist,M_55_64_Need_for_assist_ns,M_55_64_Tot,M_65_over_Has_need_for_assist,M_65ov_Does_not_need_assist,M_65_over_Need_for_assist_ns,M_65_over_Tot,M_Tot_Has_need_for_assist,M_Tot_Does_not_need_assist,M_Tot_Need_for_assist_ns,M_Tot_Tot,F_0_4_Has_need_for_assist,F_0_4_Does_not_need_assist,F_0_4_Need_for_assistance_ns,F_0_4_Tot,F_5_14_Has_need_for_assist,F_5_14_Does_not_need_assist,F_5_14_Need_for_assistance_ns,F_5_14_Tot,F_15_19_Has_need_for_assist,F_15_19_Does_not_need_assist,F_15_19_Need_for_assist_ns,F_15_19_Tot,F_20_24_Has_need_for_assist,F_20_24_Does_not_need_assist,F_20_24_Need_for_assist_ns,F_20_24_Tot,F_25_34_Has_need_for_assist,F_25_34_Does_not_need_assist,F_25_34_Need_for_assist_ns,F_25_34_Tot,F_35_44_Has_need_for_assist,F_35_44_Does_not_need_assist,F_35_44_Need_for_assist_ns,F_35_44_Tot,F_45_54_Has_need_for_assist,F_45_54_Does_not_need_assist,F_45_54_Need_for_assist_ns,F_45_54_Tot,F_55_64_Has_need_for_assist,F_55_64_Does_not_need_assist,F_55_64_Need_for_assist_ns,F_55_64_Tot,F_65ov_Has_need_for_assist,F_65ov_Does_not_need_assist,F_65_over_Need_for_assist_ns,F_65_over_Tot,F_Tot_Has_need_for_assist,F_Tot_Does_not_need_assist,F_Tot_Need_for_assist_ns,F_Tot_Tot,P_0_4_Has_need_for_assist,P_0_4_Does_not_need_assist,P_0_4_Need_for_assistance_ns,P_0_4_Tot,P_5_14_Has_need_for_assist,P_5_14_Does_not_need_assist,P_5_14_Need_for_assistance_ns,P_5_14_Tot,P_15_19_Has_need_for_assist,P_15_19_Does_not_need_assist,P_15_19_Need_for_assist_ns,P_15_19_Tot,P_20_24_Has_need_for_assist,P_20_24_Does_not_need_assist,P_20_24_Need_for_assist_ns,P_20_24_Tot,P_25_34_Has_need_for_assist,P_25_34_Does_not_need_assist,P_25_34_Need_for_assist_ns,P_25_34_Tot,P_35_44_Has_need_for_assist,P_35_44_Does_not_need_assist,P_35_44_Need_for_assist_ns,P_35_44_Tot,P_45_54_Has_need_for_assist,P_45_54_Does_not_need_assist,P_45_54_Need_for_assist_ns,P_45_54_Tot,P_55_64_Has_need_for_assist,P_55_64_Does_not_need_assist,P_55_64_Need_for_assist_ns,P_55_64_Tot,P_65_over_Has_need_for_assist,P_65_ov_Does_not_need_assist,P_65_over_Need_for_assist_ns,P_65_over_Tot,P_Tot_Has_need_for_assist,P_Tot_Does_not_need_assist,P_Tot_Need_for_assist_ns,P_Tot_Tot
LGA15350,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,4,0,3,0,3,0,3,0,3,0,3,0,3,3,0,0,3,0,0,0,0,3,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,4,0,6,0,6,0,8,0,8,0,6,0,6,3,0,0,3,0,0,0,0,3,27,0,30
LGA15500,0,8,0,8,0,17,3,20,0,8,0,8,0,9,0,9,0,16,0,16,0,9,0,9,3,17,0,20,0,10,0,10,3,4,3,10,6,98,6,110,0,12,3,15,0,19,3,22,0,17,0,17,0,8,0,8,0,11,0,11,0,18,0,18,3,13,0,16,3,8,0,11,3,0,0,3,9,106,6,121,0,20,3,23,0,36,6,42,0,25,0,25,0,17,0,17,0,27,0,27,0,27,0,27,6,30,0,36,3,18,0,21,6,4,3,13,15,204,12,231
LGA15550,3,15,3,21,3,19,0,22,0,11,0,11,3,10,0,13,0,13,0,13,0,11,0,11,0,18,0,18,0,5,0,5,0,6,0,6,9,108,3,120,0,7,3,10,0,17,0,17,3,11,0,14,0,3,0,3,0,13,0,13,3,18,0,21,3,10,0,13,3,6,0,9,0,8,0,8,12,93,3,108,3,22,6,31,3,36,0,39,3,22,0,25,3,13,0,16,0,26,0,26,3,29,0,32,3,28,0,31,3,11,0,14,0,14,0,14,21,201,6,228
LGA15650,0,48,5,53,3,99,9,111,4,35,0,39,3,38,5,46,0,45,23,68,3,33,11,47,0,37,4,41,3,11,0,14,3,7,3,13,19,353,60,432,0,60,0,60,3,91,6,100,3,46,0,49,3,26,0,29,4,59,0,63,3,42,5,50,3,40,0,43,0,12,0,12,0,9,0,9,19,385,11,415,0,108,5,113,6,190,15,211,7,81,0,88,6,64,5,75,4,104,23,131,6,75,16,97,3,77,4,84,3,23,0,26,3,16,3,22,38,738,71,847
LGA15700,3,97,8,108,5,157,9,171,5,69,0,74,0,42,0,42,0,54,4,58,3,64,4,71,11,43,0,54,11,32,0,43,12,24,3,39,50,582,28,660,3,65,9,77,5,177,9,191,3,63,3,69,0,34,3,37,0,77,0,77,3,75,3,81,10,70,0,80,11,38,3,52,14,20,0,34,49,619,30,698,6,162,17,185,10,334,18,362,8,132,3,143,0,76,3,79,0,131,4,135,6,139,7,152,21,113,0,134,22,70,3,95,26,44,3,73,99,1201,58,1358
LGA15750,0,103,10,113,14,153,8,175,0,57,7,64,0,54,0,54,6,67,5,78,0,61,0,61,5,49,3,57,6,32,3,41,6,18,3,27,37,594,39,670,0,78,19,97,0,138,13,151,0,69,0,69,5,64,0,69,4,85,4,93,4,69,7,80,6,72,4,82,5,31,3,39,8,25,3,36,32,631,53,716,0,181,29,210,14,291,21,326,0,126,7,133,5,118,0,123,10,152,9,171,4,130,7,141,11,121,7,139,11,63,6,80,14,43,6,63,69,1225,92,1386
LGA15800,0,31,6,37,3,75,3,81,0,26,0,26,0,10,0,10,0,29,0,29,0,26,0,26,3,30,3,36,8,20,3,31,5,9,0,14,19,256,15,290,3,39,3,45,0,72,8,80,0,29,0,29,0,15,0,15,0,36,3,39,0,28,3,31,5,29,0,34,0,12,3,15,3,11,0,14,11,271,20,302,3,70,9,82,3,147,11,161,0,55,0,55,0,25,0,25,0,65,3,68,0,54,3,57,8,59,3,70,8,32,6,46,8,20,0,28,30,527,35,592
LGA15850,4,90,6,100,8,145,13,166,5,74,0,79,0,24,5,29,0,48,3,51,3,51,0,54,5,43,0,48,3,38,5,46,3,23,0,26,31,536,32,599,3,106,11,120,6,149,8,163,0,44,6,50,0,54,0,54,0,72,0,72,3,77,3,83,5,61,3,69,7,44,0,51,3,20,4,27,27,627,35,689,7,196,17,220,14,294,21,329,5,118,6,129,0,78,5,83,0,120,3,123,6,128,3,137,10,104,3,117,10,82,5,97,6,43,4,53,58,1163,67,1288
LGA15900,3,215,22,240,30,368,13,411,10,203,12,225,6,202,3,211,12,240,12,264,17,215,6,238,31,149,9,189,24,91,3,118,11,51,4,66,144,1734,84,1962,8,196,12,216,10,340,20,370,4,190,9,203,3,202,7,212,13,257,10,280,19,210,9,238,25,184,8,217,20,107,4,131,20,70,7,97,122,1756,86,1964,11,411,34,456,40,708,33,781,14,393,21,428,9,404,10,423,25,497,22,544,36,425,15,476,56,333,17,406,44,198,7,249,31,121,11,163,266,3490,170,3926
LGA15950,3,5,0,8,0,6,0,6,0,4,0,4,0,11,0,11,0,19,0,19,0,9,0,9,0,6,0,6,3,3,0,6,0,7,0,7,6,70,0,76,0,0,0,0,0,8,0,8,0,0,0,0,0,6,0,6,0,21,0,21,0,6,0,6,0,5,0,5,0,7,0,7,0,0,4,4,0,53,4,57,3,5,0,8,0,14,0,14,0,4,0,4,0,17,0,17,0,40,0,40,0,15,0,15,0,11,0,11,3,10,0,13,0,7,4,11,6,123,4,133
LGA16100,3,4,0,7,3,18,0,21,0,10,0,10,0,9,10,19,0,5,3,8,0,4,0,4,3,5,3,11,3,8,0,11,0,6,0,6,12,69,16,97,0,5,0,5,0,10,0,10,0,7,0,7,0,4,0,4,0,9,0,9,0,12,0,12,3,8,0,11,0,4,0,4,0,3,0,3,3,62,0,65,3,9,0,12,3,28,0,31,0,17,0,17,0,13,10,23,0,14,3,17,0,16,0,16,6,13,3,22,3,12,0,15,0,9,0,9,15,131,16,162
LGA16150,4,144,19,167,19,241,17,277,6,105,12,123,3,80,0,83,3,78,8,89,9,88,7,104,8,89,3,100,6,36,4,46,6,15,0,21,64,876,70,1010,0,126,16,142,7,235,9,251,3,107,10,120,0,81,7,88,3,121,7,131,12,116,11,139,11,75,4,90,13,29,3,45,13,16,3,32,62,906,70,1038,4,270,35,309,26,476,26,528,9,212,22,243,3,161,7,171,6,199,15,220,21,204,18,243,19,164,7,190,19,65,7,91,19,31,3,53,126,1782,140,2048
LGA16180,0,13,0,13,3,37,0,40,0,6,0,6,0,5,0,5,0,10,0,10,4,14,0,18,0,10,0,10,3,8,0,11,0,0,0,0,10,103,0,113,0,11,0,11,0,30,0,30,0,12,0,12,0,5,0,5,0,21,0,21,0,14,0,14,0,12,0,12,0,7,0,7,0,0,0,0,0,112,0,112,0,24,0,24,3,67,0,70,0,18,0,18,0,10,0,10,0,31,0,31,4,28,0,32,0,22,0,22,3,15,0,18,0,0,0,0,10,215,0,225
LGA16200,3,83,4,90,9,151,6,166,4,67,4,75,3,30,0,33,3,55,4,62,3,58,0,61,7,43,0,50,10,24,0,34,6,19,0,25,48,530,18,596,3,75,4,82,6,125,15,146,0,79,0,79,0,36,0,36,0,68,0,68,4,74,0,78,8,47,0,55,9,34,0,43,6,17,6,29,36,555,25,616,6,158,8,172,15,276,21,312,4,146,4,154,3,66,0,69,3,123,4,130,7,132,0,139,15,90,0,105,19,58,0,77,12,36,6,54,84,1085,43,1212
LGA16250,4,56,3,63,8,123,8,139,0,74,7,81,4,56,24,84,4,79,30,113,8,73,17,98,10,61,10,81,10,33,3,46,7,27,4,38,55,582,106,743,3,72,7,82,5,94,7,106,0,53,0,53,3,52,4,59,4,91,5,100,11,92,0,103,5,66,3,74,7,34,3,44,10,23,5,38,48,577,34,659,7,128,10,145,13,217,15,245,0,127,7,134,7,108,28,143,8,170,35,213,19,165,17,201,15,127,13,155,17,67,6,90,17,50,9,76,103,1159,140,1402
LGA16350,4,298,20,322,54,587,31,672,10,295,11,316,14,207,59,280,12,293,21,326,21,256,19,296,9,204,5,218,17,121,7,145,15,34,4,53,156,2295,177,2628,8,286,17,311,22,601,15,638,8,292,6,306,10,206,21,237,10,338,40,388,20,336,38,394,20,216,14,250,19,119,5,143,25,66,0,91,142,2460,156,2758,12,584,37,633,76,1188,46,1310,18,587,17,622,24,413,80,517,22,631,61,714,41,592,57,690,29,420,19,468,36,240,12,288,40,100,4,144,298,4755,333,5386
LGA16370,0,13,0,13,4,33,0,37,0,15,3,18,0,7,0,7,0,9,0,9,0,12,0,12,0,21,0,21,3,10,0,13,0,6,0,6,7,126,3,136,0,11,0,11,0,32,0,32,0,11,0,11,0,5,0,5,0,11,0,11,0,16,0,16,0,13,0,13,0,6,0,6,0,8,0,8,0,113,0,113,0,24,0,24,4,65,0,69,0,26,3,29,0,12,0,12,0,20,0,20,0,28,0,28,0,34,0,34,3,16,0,19,0,14,0,14,7,239,3,249
LGA16380,6,154,9,169,26,290,10,326,6,133,5,144,4,84,0,88,6,108,5,119,8,95,0,103,15,95,4,114,12,64,6,82,17,42,0,59,100,1065,39,1204,3,156,8,167,16,265,8,289,4,124,0,128,3,82,0,85,6,107,7,120,11,130,5,146,20,121,3,144,14,62,6,82,16,32,3,51,93,1079,40,1212,9,310,17,336,42,555,18,615,10,257,5,272,7,166,0,173,12,215,12,239,19,225,5,249,35,216,7,258,26,126,12,164,33,74,3,110,193,2144,79,2416
LGA16400,3,146,7,156,24,255,6,285,6,141,5,152,6,84,0,90,6,98,7,111,10,103,0,113,4,95,0,99,9,52,4,65,6,39,3,48,74,1013,32,1119,3,146,9,158,15,277,7,299,8,128,3,139,0,88,0,88,4,109,0,113,8,147,3,158,13,117,3,133,8,60,0,68,7,35,9,51,66,1107,34,1207,6,292,16,314,39,532,13,584,14,269,8,291,6,172,0,178,10,207,7,224,18,250,3,271,17,212,3,232,17,112,4,133,13,74,12,99,140,2120,66,2326
LGA16470,0,75,3,78,7,149,4,160,4,57,3,64,0,47,0,47,7,51,3,61,3,55,3,61,7,42,0,49,3,28,0,31,3,6,3,12,34,510,19,563,0,46,3,49,4,122,3,129,0,48,3,51,0,49,0,49,0,94,3,97,3,57,3,63,7,68,3,78,4,38,3,45,3,12,0,15,21,534,21,576,0,121,6,127,11,271,7,289,4,105,6,115,0,96,0,96,7,145,6,158,6,112,6,124,14,110,3,127,7,66,3,76,6,18,3,27,55,1044,40,1139
LGA16550,3,75,4,82,7,157,4,168,4,84,16,104,3,55,36,94,0,90,61,151,6,89,53,148,8,68,21,97,7,37,12,56,9,23,10,42,47,678,217,942,0,71,7,78,0,168,8,176,3,65,0,68,5,85,0,90,8,113,5,126,8,116,3,127,6,74,3,83,9,67,8,84,18,47,4,69,57,806,38,901,3,146,11,160,7,325,12,344,7,149,16,172,8,140,36,184,8,203,66,277,14,205,56,275,14,142,24,180,16,104,20,140,27,70,14,111,104,1484,255,1843
LGA16610,0,77,9,86,20,161,10,191,0,79,4,83,0,43,7,50,0,61,10,71,8,65,3,76,7,57,3,67,10,36,4,50,8,12,3,23,53,591,53,697,3,90,3,96,9,166,16,191,3,87,8,98,0,51,0,51,4,84,0,88,3,79,5,87,5,61,5,71,7,38,3,48,9,15,3,27,43,671,43,757,3,167,12,182,29,327,26,382,3,166,12,181,0,94,7,101,4,145,10,159,11,144,8,163,12,118,8,138,17,74,7,98,17,27,6,50,96,1262,96,1454
LGA16650,0,33,0,33,4,63,4,71,0,33,0,33,3,13,0,16,0,37,0,37,0,33,0,33,3,38,3,44,3,20,0,23,3,3,3,9,16,273,10,299,0,15,0,15,0,59,3,62,4,21,0,25,0,23,0,23,0,28,0,28,3,46,3,52,0,33,0,33,3,21,3,27,3,9,0,12,13,255,9,277,0,48,0,48,4,122,7,133,4,54,0,58,3,36,0,39,0,65,0,65,3,79,3,85,3,71,3,77,6,41,3,50,6,12,3,21,29,528,19,576
LGA16700,0,19,0,19,0,30,0,30,0,11,0,11,3,17,0,20,0,19,3,22,3,24,0,27,0,12,3,15,5,13,0,18,3,7,0,10,14,152,6,172,0,14,0,14,0,29,0,29,0,17,0,17,0,17,0,17,0,26,0,26,0,26,0,26,0,19,3,22,0,13,4,17,5,6,3,14,5,167,10,182,0,33,0,33,0,59,0,59,0,28,0,28,3,34,0,37,0,45,3,48,3,50,0,53,0,31,6,37,5,26,4,35,8,13,3,24,19,319,16,354
LGA16900,3,126,9,138,25,231,12,268,6,115,4,125,4,77,3,84,4,76,10,90,11,97,0,108,7,65,0,72,10,39,4,53,6,17,4,27,76,843,46,965,0,106,9,115,3,232,16,251,7,119,0,126,0,66,5,71,3,101,5,109,10,87,3,100,17,83,6,106,11,46,4,61,4,22,0,26,55,862,48,965,3,232,18,253,28,463,28,519,13,234,4,251,4,143,8,155,7,177,15,199,21,184,3,208,24,148,6,178,21,85,8,114,10,39,4,53,131,1705,94,1930
LGA16950,6,240,10,256,30,494,14,538,14,224,7,245,7,151,22,180,3,195,48,246,14,176,25,215,25,169,17,211,25,120,7,152,23,70,3,96,147,1839,153,2139,4,300,27,331,18,481,18,517,4,209,7,220,5,133,0,138,11,221,5,237,17,239,3,259,24,204,3,231,18,117,3,138,31,76,0,107,132,1980,66,2178,10,540,37,587,48,975,32,1055,18,433,14,465,12,284,22,318,14,416,53,483,31,415,28,474,49,373,20,442,43,237,10,290,54,146,3,203,279,3819,219,4317
LGA17000,0,38,7,45,9,95,3,107,3,48,0,51,0,31,0,31,3,60,0,63,0,39,0,39,3,36,3,42,3,16,0,19,3,11,3,17,24,374,16,414,0,52,0,52,6,113,4,123,3,43,0,46,0,32,0,32,3,42,0,45,3,45,0,48,3,39,0,42,5,20,0,25,3,10,3,16,26,396,7,429,0,90,7,97,15,208,7,230,6,91,0,97,0,63,0,63,6,102,0,108,3,84,0,87,6,75,3,84,8,36,0,44,6,21,6,33,50,770,23,843
LGA17050,0,3,3,6,0,7,0,7,0,3,0,3,3,3,0,6,0,11,0,11,0,5,0,5,0,5,0,5,0,0,0,0,0,3,0,3,3,40,3,46,0,3,0,3,0,5,0,5,0,0,0,0,0,3,0,3,0,7,0,7,0,4,0,4,0,6,0,6,0,0,0,0,3,0,0,3,3,28,0,31,0,6,3,9,0,12,0,12,0,3,0,3,3,6,0,9,0,18,0,18,0,9,0,9,0,11,0,11,0,0,0,0,3,3,0,6,6,68,3,77
LGA17100,0,3,0,3,0,13,0,13,0,4,0,4,3,5,0,8,0,15,0,15,0,7,0,7,0,3,0,3,0,6,0,6,0,3,0,3,3,59,0,62,0,4,0,4,0,7,0,7,0,6,0,6,0,5,0,5,0,4,0,4,0,8,0,8,0,5,0,5,0,0,0,0,0,0,0,0,0,39,0,39,0,7,0,7,0,20,0,20,0,10,0,10,3,10,0,13,0,19,0,19,0,15,0,15,0,8,0,8,0,6,0,6,0,3,0,3,3,98,0,101
LGA17150,4,85,3,92,11,169,8,188,5,87,3,95,4,87,7,98,6,101,3,110,4,114,5,123,6,81,0,87,4,49,0,53,10,53,0,63,54,826,29,909,3,85,0,88,0,139,6,145,3,74,3,80,0,73,0,73,3,107,4,114,0,99,0,99,5,100,4,109,5,55,0,60,12,46,3,61,31,778,20,829,7,170,3,180,11,308,14,333,8,161,6,175,4,160,7,171,9,208,7,224,4,213,5,222,11,181,4,196,9,104,0,113,22,99,3,124,85,1604,49,1738
LGA17200,0,62,11,73,10,125,9,144,4,71,4,79,4,105,0,109,7,169,7,183,15,188,3,206,18,129,3,150,21,67,0,88,12,36,8,56,91,952,45,1088,0,70,19,89,0,134,9,143,3,107,3,113,3,109,3,115,9,164,7,180,15,150,3,168,16,108,3,127,21,66,5,92,18,38,4,60,85,946,56,1087,0,132,30,162,10,259,18,287,7,178,7,192,7,214,3,224,16,333,14,363,30,338,6,374,34,237,6,277,42,133,5,180,30,74,12,116,176,1898,101,2175
LGA17310,7,332,20,359,31,521,23,575,7,225,7,239,8,152,13,173,6,228,27,261,12,225,21,258,22,185,8,215,31,117,4,152,19,51,4,74,143,2036,127,2306,3,293,23,319,17,569,23,609,7,253,11,271,0,172,5,177,19,268,7,294,13,271,9,293,24,208,9,241,10,107,5,122,20,69,0,89,113,2210,92,2415,10,625,43,678,48,1090,46,1184,14,478,18,510,8,324,18,350,25,496,34,555,25,496,30,551,46,393,17,456,41,224,9,274,39,120,4,163,256,4246,219,4721
LGA17350,0,7,3,10,3,12,0,15,0,7,0,7,0,0,0,0,0,3,0,3,3,3,0,6,3,4,0,7,0,3,3,6,0,3,0,3,9,42,6,57,0,5,0,5,0,5,0,5,0,3,0,3,0,5,0,5,0,5,0,5,3,6,0,9,0,4,0,4,0,4,0,4,3,3,0,6,6,40,0,46,0,12,3,15,3,17,0,20,0,10,0,10,0,5,0,5,0,8,0,8,6,9,0,15,3,8,0,11,0,7,3,10,3,6,0,9,15,82,6,103
LGA17400,0,30,3,33,5,50,3,58,0,20,0,20,0,8,4,12,3,19,0,22,3,25,0,28,3,17,0,20,3,13,0,16,3,5,0,8,20,187,10,217,0,32,4,36,0,57,0,57,0,16,3,19,0,19,0,19,0,31,0,31,0,31,0,31,0,30,0,30,4,8,0,12,3,5,0,8,7,229,7,243,0,62,7,69,5,107,3,115,0,36,3,39,0,27,4,31,3,50,0,53,3,56,0,59,3,47,0,50,7,21,0,28,6,10,0,16,27,416,17,460
LGA17420,3,30,3,36,3,64,3,70,3,40,0,43,3,16,0,19,3,36,0,39,3,37,0,40,0,23,0,23,3,21,0,24,0,12,0,12,21,279,6,306,0,32,0,32,0,58,3,61,4,30,0,34,0,32,0,32,4,40,0,44,0,38,0,38,3,31,0,34,7,34,0,41,0,13,0,13,18,308,3,329,3,62,3,68,3,122,6,131,7,70,0,77,3,48,0,51,7,76,0,83,3,75,0,78,3,54,0,57,10,55,0,65,0,25,0,25,39,587,9,635
LGA17450,0,5,0,5,0,8,0,8,0,3,0,3,3,0,7,10,0,3,10,13,0,3,0,3,0,4,3,7,0,3,0,3,0,3,3,6,3,32,23,58,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,5,4,0,0,4,0,3,0,3,0,4,0,4,4,21,0,25,0,5,0,5,0,14,0,14,0,3,0,3,3,0,7,10,0,6,10,16,0,8,0,8,4,4,3,11,0,6,0,6,0,7,3,10,7,53,23,83
LGA17500,0,29,3,32,3,50,0,53,3,21,0,24,0,8,0,8,0,20,0,20,0,32,0,32,0,19,0,19,0,10,0,10,3,4,3,10,9,193,6,208,0,44,5,49,3,59,3,65,0,25,0,25,0,16,0,16,0,33,0,33,0,32,3,35,5,21,0,26,0,17,0,17,5,13,0,18,13,260,11,284,0,73,8,81,6,109,3,118,3,46,0,49,0,24,0,24,0,53,0,53,0,64,3,67,5,40,0,45,0,27,0,27,8,17,3,28,22,453,17,492
LGA17550,5,199,7,211,15,339,13,367,6,166,18,190,0,96,5,101,5,139,5,149,12,136,7,155,14,121,3,138,12,81,0,93,20,56,3,79,89,1333,61,1483,0,154,7,161,9,343,9,361,3,155,8,166,0,77,3,80,6,166,3,175,10,173,3,186,18,135,3,156,10,84,4,98,28,44,3,75,84,1331,43,1458,5,353,14,372,24,682,22,728,9,321,26,356,0,173,8,181,11,305,8,324,22,309,10,341,32,256,6,294,22,165,4,191,48,100,6,154,173,2664,104,2941
LGA17620,0,26,0,26,0,81,0,81,0,38,0,38,0,19,0,19,3,24,0,27,3,33,0,36,3,26,0,29,3,10,0,13,3,3,3,9,15,260,3,278,0,30,7,37,0,70,3,73,0,19,0,19,0,19,0,19,0,29,0,29,0,29,3,32,0,16,0,16,5,14,0,19,0,14,0,14,5,240,13,258,0,56,7,63,0,151,3,154,0,57,0,57,0,38,0,38,3,53,0,56,3,62,3,68,3,42,0,45,8,24,0,32,3,17,3,23,20,500,16,536
LGA17640,0,4,0,4,0,12,0,12,0,6,0,6,0,6,0,6,0,0,0,0,3,9,0,12,0,3,0,3,3,3,0,6,0,7,0,7,6,50,0,56,0,4,0,4,0,23,0,23,0,7,0,7,0,4,0,4,0,8,0,8,0,12,0,12,0,4,0,4,0,5,0,5,0,0,0,0,0,67,0,67,0,8,0,8,0,35,0,35,0,13,0,13,0,10,0,10,0,8,0,8,3,21,0,24,0,7,0,7,3,8,0,11,0,7,0,7,6,117,0,123
LGA17650,0,15,3,18,0,32,0,32,0,18,0,18,0,14,0,14,0,19,0,19,3,12,3,18,4,17,0,21,4,15,0,19,3,5,0,8,14,147,6,167,0,21,3,24,3,41,0,44,3,20,0,23,0,7,0,7,0,18,0,18,0,14,0,14,3,27,0,30,3,12,0,15,3,6,3,12,15,166,6,187,0,36,6,42,3,73,0,76,3,38,0,41,0,21,0,21,0,37,0,37,3,26,3,32,7,44,0,51,7,27,0,34,6,11,3,20,29,313,12,354
LGA17700,0,3,0,3,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,3,0,6,0,0,0,0,6,13,3,22,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,3,0,3,0,0,0,0,3,9,3,15,0,3,3,6,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,3,0,6,3,6,0,9,0,0,0,0,9,22,6,37
LGA17750,3,171,16,190,19,307,18,344,5,156,5,166,6,123,4,133,5,154,4,163,11,122,3,136,9,84,3,96,12,62,0,74,6,22,3,31,76,1201,56,1333,3,175,17,195,14,316,8,338,4,141,11,156,0,113,3,116,8,167,6,181,10,165,3,178,17,104,6,127,4,49,5,58,15,32,3,50,75,1262,62,1399,6,346,33,385,33,623,26,682,9,297,16,322,6,236,7,249,13,321,10,344,21,287,6,314,26,188,9,223,16,111,5,132,21,54,6,81,151,2463,118,2732
LGA17800,0,4,0,4,0,8,0,8,0,7,0,7,0,4,0,4,0,6,0,6,0,0,0,0,0,6,0,6,0,5,0,5,0,4,3,7,0,44,3,47,0,3,0,3,0,5,0,5,0,8,0,8,0,0,0,0,0,6,0,6,0,6,0,6,0,13,0,13,0,3,0,3,0,3,0,3,0,47,0,47,0,7,0,7,0,13,0,13,0,15,0,15,0,4,0,4,0,12,0,12,0,6,0,6,0,19,0,19,0,8,0,8,0,7,3,10,0,91,3,94
LGA17850,0,16,3,19,0,26,5,31,0,11,4,15,0,4,0,4,0,3,0,3,4,9,0,13,0,11,0,11,0,9,0,9,0,4,0,4,4,93,12,109,0,12,0,12,0,23,3,26,0,8,0,8,0,9,0,9,0,17,0,17,0,9,3,12,3,3,0,6,4,8,0,12,3,6,0,9,10,95,6,111,0,28,3,31,0,49,8,57,0,19,4,23,0,13,0,13,0,20,0,20,4,18,3,25,3,14,0,17,4,17,0,21,3,10,0,13,14,188,18,220
LGA17900,0,71,4,75,7,175,17,199,0,79,5,84,3,61,3,67,0,82,6,88,0,98,4,102,6,91,10,107,12,63,5,80,15,40,3,58,43,760,57,860,0,110,9,119,3,184,8,195,3,90,3,96,3,57,3,63,0,100,8,108,4,119,8,131,10,101,5,116,8,60,3,71,20,33,0,53,51,854,47,952,0,181,13,194,10,359,25,394,3,169,8,180,6,118,6,130,0,182,14,196,4,217,12,233,16,192,15,223,20,123,8,151,35,73,3,111,94,1614,104,1812
LGA17950,0,22,0,22,0,36,3,39,0,11,4,15,0,7,0,7,0,15,0,15,0,16,0,16,4,17,0,21,4,15,0,19,0,3,0,3,8,142,7,157,0,12,0,12,5,51,4,60,0,19,0,19,0,15,0,15,0,24,0,24,3,31,0,34,0,19,0,19,3,13,0,16,3,8,0,11,14,192,4,210,0,34,0,34,5,87,7,99,0,30,4,34,0,22,0,22,0,39,0,39,3,47,0,50,4,36,0,40,7,28,0,35,3,11,0,14,22,334,11,367
LGA18000,0,28,0,28,0,58,5,63,0,14,0,14,0,19,0,19,0,25,0,25,4,49,0,53,7,35,4,46,5,26,0,31,0,19,3,22,16,273,12,301,0,20,0,20,6,54,0,60,0,21,0,21,0,30,0,30,0,37,0,37,0,59,0,59,0,30,0,30,0,13,0,13,10,18,3,31,16,282,3,301,0,48,0,48,6,112,5,123,0,35,0,35,0,49,0,49,0,62,0,62,4,108,0,112,7,65,4,76,5,39,0,44,10,37,6,53,32,555,15,602
LGA18020,0,56,8,64,4,119,12,135,3,42,0,45,0,30,0,30,4,26,0,30,0,32,6,38,9,35,0,44,7,16,0,23,6,19,3,28,33,375,29,437,0,63,3,66,0,98,5,103,0,38,5,43,0,28,3,31,0,43,4,47,7,42,4,53,4,43,0,47,4,30,0,34,5,17,3,25,20,402,27,449,0,119,11,130,4,217,17,238,3,80,5,88,0,58,3,61,4,69,4,77,7,74,10,91,13,78,0,91,11,46,0,57,11,36,6,53,53,777,56,886
