region_id,M_T_20_24_PD_GD_GCL,M_T_20_24_BDL,M_T_20_24_ADip_DipL,M_T_20_24_CL_nfd,M_T_20_24_Ct_III_IV,M_T_20_24_Ct_I_II,M_T_20_24_LoE_NS,M_T_20_24_Tot,M_T_25_34_PD_GD_GCL,M_T_25_34_BDL,M_T_25_34_ADip_DipL,M_T_25_34_CL_nfd,M_T_25_34_Ct_III_IV,M_T_25_34_Ct_I_II,M_T_25_34_LoE_NS,M_T_25_34_Tot,M_T_35_44_PD_GD_GCL,M_T_35_44_BDL,M_T_35_44_ADip_DipL,M_T_35_44_CL_nfd,M_T_35_44_Ct_III_IV,M_T_35_44_Ct_I_II,M_T_35_44_LoE_NS,M_T_35_44_Tot,M_T_45_54_PD_GD_GCL,M_T_45_54_BDL,M_T_45_54_ADip_DipL,M_T_45_54_CL_nfd,M_T_45_54_Ct_III_IV,M_T_45_54_Ct_I_II,M_T_45_54_LoE_NS,M_T_45_54_Tot,M_T_55_64_PD_GD_GCL,M_T_55_64_BDL,M_T_55_64_ADip_DipL,M_T_55_64_CL_nfd,M_T_55_64_Ct_III_IV,M_T_55_64_Ct_I_II,M_T_55_64_LoE_NS,M_T_55_64_Tot,M_T_65ov_PtgdDe_GdDp_GdCt,M_T_65ov_BDL,M_T_65ov_ADip_DipL,M_T_65ov_CL_nfd,M_T_65ov_Ct_III_IV,M_T_65ov_Ct_I_II,M_T_65ov_LoE_NS,M_T_65ov_Tot,M_T_Tot_PD_GD_GCL,M_T_Tot_BDL,M_T_Tot_ADip_DipL,M_T_Tot_CL_nfd,M_T_Tot_Ct_III_IV,M_T_Tot_Ct_I_II,M_T_Tot_LoE_NS,M_T_Tot_Tot,F_Ind_15_19_PD_GD_GCL,F_Ind_15_19_BDL,F_Ind_15_19_ADip_DipL,F_Ind_15_19_CL_nfd,F_Ind_15_19_Ct_III_IV,F_Ind_15_19_Ct_I_II,F_Ind_15_19_LoE_NS,F_Ind_15_19_Tot,F_Ind_20_24_PD_GD_GCL,F_Ind_20_24_BDL,F_Ind_20_24_ADip_DipL,F_Ind_20_24_CL_nfd,F_Ind_20_24_Ct_III_IV,F_Ind_20_24_Ct_I_II,F_Ind_20_24_LoE_NS,F_Ind_20_24_Tot,F_Ind_25_34_PD_GD_GCL,F_Ind_25_34_BDL,F_Ind_25_34_ADip_DipL,F_Ind_25_34_CL_nfd,F_Ind_25_34_Ct_III_IV,F_Ind_25_34_Ct_I_II,F_Ind_25_34_LoE_NS,F_Ind_25_34_Tot,F_Ind_35_44_PD_GD_GCL,F_Ind_35_44_BDL,F_Ind_35_44_ADip_DipL,F_Ind_35_44_CL_nfd,F_Ind_35_44_Ct_III_IV,F_Ind_35_44_Ct_I_II,F_Ind_35_44_LoE_NS,F_Ind_35_44_Tot,F_Ind_45_54_PD_GD_GCL,F_Ind_45_54_BDL,F_Ind_45_54_ADip_DipL,F_Ind_45_54_CL_nfd,F_Ind_45_54_Ct_III_IV,F_Ind_45_54_Ct_I_II,F_Ind_45_54_LoE_NS,F_Ind_45_54_Tot,F_Ind_55_64_PD_GD_GCL,F_Ind_55_64_BDL,F_Ind_55_64_ADip_DipL,F_Ind_55_64_CL_nfd,F_Ind_55_64_Ct_III_IV,F_Ind_55_64_Ct_I_II,F_Ind_55_64_LoE_NS,F_Ind_55_64_Tot,F_Ind_65ov_PtgdDe_GdDp_GdCt,F_Ind_65ov_BDL,F_Ind_65ov_ADip_DipL,F_Ind_65ov_CL_nfd,F_Ind_65ov_Ct_III_IV,F_Ind_65ov_Ct_I_II,F_Ind_65ov_LoE_NS,F_Ind_65ov_Tot,F_Ind_TotPdDe_GdDp_GdCt,F_Ind_Tot_BDL,F_Ind_Tot_ADip_DipL,F_Ind_Tot_CL_nfd,F_Ind_Tot_Ct_III_IV,F_Ind_Tot_Ct_I_II,F_Ind_Tot_LoE_NS,F_Ind_Tot_Tot,F_NonI_15_19_PD_GD_GCL,F_NonI_15_19_BDL,F_NonI_15_19_ADip_DipL,F_NonI_15_19_CL_nfd,F_NonI_15_19_Ct_III_IV,F_NonI_15_19_Ct_I_II,F_NonI_15_19_LoE_NS,F_NonI_15_19_Tot,F_NonI_20_24_PD_GD_GCL,F_NonI_20_24_BDL,F_NonI_20_24_ADip_DipL,F_NonI_20_24_CL_nfd,F_NonI_20_24_Ct_III_IV,F_NonI_20_24_Ct_I_II,F_NonI_20_24_LoE_NS,F_NonI_20_24_Tot,F_NonI_25_34_PD_GD_GCL,F_NonI_25_34_BDL,F_NonI_25_34_ADip_DipL,F_NonI_25_34_CL_nfd,F_NonI_25_34_Ct_III_IV,F_NonI_25_34_Ct_I_II,F_NonI_25_34_LoE_NS,F_NonI_25_34_Tot,F_NonI_35_44_PD_GD_GCL,F_NonI_35_44_BDL,F_NonI_35_44_ADip_DipL,F_NonI_35_44_CL_nfd,F_NonI_35_44_Ct_III_IV,F_NonI_35_44_Ct_I_II,F_NonI_35_44_LoE_NS,F_NonI_35_44_Tot,F_NonI_45_54_PD_GD_GCL,F_NonI_45_54_BDL,F_NonI_45_54_ADip_DipL,F_NonI_45_54_CL_nfd,F_NonI_45_54_Ct_III_IV,F_NonI_45_54_Ct_I_II,F_NonI_45_54_LoE_NS,F_NonI_45_54_Tot,F_NonI_55_64_PD_GD_GCL,F_NonI_55_64_BDL,F_NonI_55_64_ADip_DipL,F_NonI_55_64_CL_nfd,F_NonI_55_64_Ct_III_IV,F_NonI_55_64_Ct_I_II,F_NonI_55_64_LoE_NS,F_NonI_55_64_Tot,F_NonI_65ov_PtgdDe_GdDp_GdCt,F_NonI_65ov_BDL,F_NonI_65ov_ADip_DipL,F_NonI_65ov_CL_nfd,F_NonI_65ov_Ct_III_IV,F_NonI_65ov_Ct_I_II,F_NonI_65ov_LoE_NS,F_NonI_65ov_Tot,F_NonI_Tot_PD_GD_GCL,F_NonI_Tot_BDL,F_NonI_Tot_ADip_DipL,F_NonI_Tot_CL_nfd,F_NonI_Tot_Ct_III_IV,F_NonI_Tot_Ct_I_II,F_NonI_Tot_LoE_NS,F_NonI_Tot_Tot,F_IS_NS_15_19_PD_GD_GCL,F_IS_NS_15_19_BDL,F_IS_NS_15_19_ADip_DipL,F_IS_NS_15_19_CL_nfd,F_IS_NS_15_19_Crt_III_an_IV_L,F_IS_NS_15_19_Ct_I_II,F_IS_NS_15_19_LoE_NS,F_IS_NS_15_19_Tot,F_IS_NS_20_24_PD_GD_GCL,F_IS_NS_20_24_BDL,F_IS_NS_20_24_ADip_DipL,F_IS_NS_20_24_CL_nfd,F_IS_NS_20_24_Crt_III_an_IV_L,F_IS_NS_20_24_Ct_I_II,F_IS_NS_20_24_LoE_NS,F_IS_NS_20_24_Tot
IARE105012,0,37,17,10,293,15,120,492,38,191,95,27,676,29,261,1317,54,211,114,24,681,12,260,1356,62,155,131,28,737,24,248,1385,42,107,77,21,468,8,220,943,22,57,53,15,329,7,386,869,218,761,487,133,3229,102,1654,6584,0,0,0,0,5,0,9,14,0,0,0,0,11,0,6,17,0,7,3,3,17,7,15,52,0,4,6,3,15,4,3,35,3,4,3,0,13,0,9,32,0,0,0,0,0,3,16,19,0,0,0,0,0,0,8,8,3,15,12,6,61,14,66,177,0,0,7,11,53,33,80,184,6,79,63,20,171,39,57,435,59,380,181,23,363,63,82,1151,84,312,198,72,306,58,138,1168,74,204,190,77,251,49,175,1020,39,118,117,60,124,30,198,686,10,95,72,27,52,10,424,690,272,1188,828,290,1320,282,1154,5334,0,0,0,0,0,0,71,71,0,3,0,0,3,0,64,70
IARE105013,0,7,3,0,102,9,146,267,0,35,27,11,194,11,290,568,12,60,45,17,226,5,272,637,15,42,44,9,265,3,157,535,24,46,54,14,210,4,132,484,16,26,38,14,153,0,205,452,67,216,211,68,1172,37,1262,3033,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,6,0,3,3,0,6,0,0,12,0,0,0,4,9,0,7,20,0,3,0,0,4,0,4,11,0,3,0,0,0,0,3,6,0,0,0,0,0,0,4,4,0,9,3,7,19,0,24,62,0,0,0,0,16,9,26,51,0,8,14,8,60,16,12,118,19,78,45,15,140,21,30,348,26,104,70,12,115,21,37,385,27,77,72,23,128,22,61,410,19,69,69,26,79,11,82,355,10,47,57,12,26,3,195,350,101,383,327,96,564,103,443,2017,0,0,0,0,0,3,6,9,0,0,0,0,0,0,5,5
IARE105014,0,5,4,0,36,4,22,71,4,29,9,11,100,6,37,196,6,25,28,11,80,10,32,192,6,10,25,4,114,3,54,216,3,19,21,9,93,0,62,207,3,15,10,5,71,4,105,213,22,103,97,40,500,35,332,1129,0,0,0,0,3,3,9,15,0,0,3,0,3,3,9,18,0,4,0,0,13,3,5,25,3,6,3,0,5,3,13,33,3,0,3,0,3,0,10,19,0,3,3,0,0,3,7,16,0,0,3,0,0,0,0,3,6,13,15,0,27,15,53,129,0,0,0,3,3,3,11,20,0,21,6,3,25,6,10,71,11,89,28,13,40,9,10,200,13,58,37,7,48,10,20,193,9,31,42,10,48,11,30,181,16,24,33,10,27,3,47,160,7,27,31,4,14,0,95,178,56,250,177,50,205,42,223,1003,0,0,0,0,0,0,3,3,3,0,0,0,0,0,6,9
IARE105015,0,20,14,12,226,14,162,448,14,57,45,15,443,25,224,823,26,81,97,12,615,15,214,1060,38,82,106,37,670,11,263,1207,62,126,109,28,519,8,240,1092,38,94,83,32,486,5,353,1091,178,460,454,141,2999,88,1556,5876,0,0,0,0,0,3,7,10,0,3,0,3,8,0,3,17,0,0,0,3,8,3,0,14,3,0,0,3,12,0,8,26,0,3,0,3,4,0,5,15,0,3,3,3,3,0,0,12,3,0,0,0,3,0,3,9,6,9,3,15,38,6,26,103,0,0,0,4,43,9,60,116,5,42,20,13,140,26,23,269,25,149,69,22,234,44,46,589,39,168,127,52,242,50,66,744,69,136,161,52,215,39,141,813,74,134,147,56,127,31,184,753,35,79,117,30,45,7,355,668,247,708,641,229,1046,206,875,3952,0,0,0,0,0,0,33,33,0,0,0,0,0,0,21,21
IARE105016,3,16,5,3,203,14,59,303,9,89,54,14,433,25,114,738,35,116,106,17,545,13,170,1002,34,87,103,18,541,21,173,977,42,122,86,27,437,12,204,930,37,93,71,18,489,10,353,1071,160,523,425,97,2686,102,1194,5187,0,0,0,0,3,0,7,10,0,0,0,3,3,0,3,9,0,3,3,0,8,0,0,14,0,0,3,3,7,3,3,19,0,3,3,0,8,3,4,21,3,3,3,0,0,0,0,9,0,0,0,0,0,0,6,6,3,9,12,6,29,6,23,88,0,0,3,8,22,14,52,99,6,37,28,10,98,10,22,211,34,206,90,22,223,29,44,648,50,218,161,55,251,41,83,859,61,153,172,57,226,38,107,814,58,140,138,38,118,32,160,684,22,124,128,27,65,14,377,757,231,878,720,217,1003,178,845,4072,0,0,0,0,0,0,25,25,0,0,0,0,0,3,24,27
IARE105017,0,9,0,4,26,4,13,56,4,16,4,0,92,5,24,145,4,23,16,4,77,5,39,168,9,9,13,9,96,3,50,189,8,21,17,6,93,0,62,207,3,6,11,4,89,0,122,235,28,84,61,27,477,17,336,1030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,7,5,5,17,0,0,0,0,6,0,7,13,0,0,6,0,0,0,4,10,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,3,6,0,13,5,23,50,0,0,0,0,0,5,11,16,0,9,5,0,17,3,3,37,8,43,23,10,49,15,10,158,8,42,27,8,56,4,18,163,13,26,28,5,53,17,29,171,10,31,17,8,15,4,32,117,5,22,27,3,12,4,126,199,44,173,127,34,202,52,229,861,0,0,0,0,0,0,9,9,0,0,0,0,0,0,8,8
IARE105018,3,71,28,14,366,32,112,626,68,299,116,26,800,50,226,1585,113,297,184,25,701,28,240,1588,124,210,167,29,696,20,224,1470,126,235,165,30,478,19,226,1279,70,133,130,27,482,10,375,1227,504,1245,796,158,3581,174,1570,8028,0,0,0,4,9,3,8,24,0,0,5,0,14,5,9,33,0,6,12,0,22,3,15,58,3,14,8,3,19,5,24,76,3,5,3,3,8,3,17,42,0,0,3,0,3,0,8,14,0,0,3,0,0,0,12,15,6,25,34,10,75,19,93,262,0,3,11,3,44,31,76,168,8,153,81,26,214,51,42,575,94,546,253,50,476,74,73,1566,140,403,298,78,379,51,127,1476,120,332,278,72,313,46,185,1346,113,250,238,71,167,46,195,1080,43,156,181,60,85,12,494,1031,518,1843,1340,360,1678,311,1192,7242,0,0,0,0,0,0,45,45,0,0,0,0,0,0,43,43
IARE105019,0,8,6,0,92,7,15,128,0,40,19,7,186,8,58,318,14,59,43,8,234,4,59,421,8,37,57,10,301,4,56,473,23,34,46,5,181,4,76,369,13,31,46,6,174,9,159,438,58,209,217,36,1186,42,449,2197,0,0,0,3,0,0,8,11,0,0,0,0,5,3,3,11,0,3,3,0,6,3,0,15,0,3,6,0,5,3,3,20,0,0,3,0,3,0,8,14,0,3,0,0,3,0,0,6,0,0,0,0,0,0,5,5,0,9,12,3,22,9,27,82,0,0,0,3,14,4,14,35,5,13,6,0,49,12,9,94,4,82,41,15,122,23,21,308,20,95,50,21,112,12,36,346,19,63,68,19,104,25,57,355,13,46,70,14,53,8,67,271,8,47,56,6,34,0,173,324,69,346,291,78,488,84,377,1733,0,0,0,0,0,0,11,11,0,0,0,3,0,0,8,11
IARE105020,0,10,19,7,176,11,57,280,13,89,49,9,438,17,126,741,28,134,81,25,548,14,145,975,38,99,106,29,693,18,189,1172,52,114,142,34,569,16,219,1146,29,71,117,26,615,7,468,1333,160,517,514,133,3087,96,1311,5818,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,4,3,3,13,0,0,3,0,5,3,0,11,0,3,4,0,3,0,8,18,0,3,3,0,0,0,0,6,0,0,0,0,0,0,3,3,0,9,10,0,15,9,14,57,0,0,5,4,25,12,63,109,0,39,17,17,99,20,20,212,38,206,116,13,284,48,40,745,64,242,171,41,296,47,88,949,63,193,192,45,273,55,142,963,70,165,168,45,177,37,222,884,25,109,148,44,88,12,530,956,260,954,817,209,1242,231,1105,4818,0,0,0,0,0,0,36,36,0,0,0,0,3,3,25,31
IARE105021,7,142,60,33,671,55,177,1145,108,539,216,54,1244,76,256,2493,195,479,287,29,1139,45,262,2436,230,354,303,40,1176,29,304,2436,175,277,252,45,922,20,311,2002,113,150,172,35,717,9,533,1729,828,1941,1294,249,6017,275,2032,12636,0,0,0,0,6,3,15,24,3,5,0,0,20,4,11,43,0,9,11,6,54,3,13,96,5,12,11,0,24,6,14,72,3,9,12,0,18,3,15,60,0,0,6,5,6,0,13,30,3,3,4,0,0,0,5,15,14,38,44,11,128,19,86,340,0,0,15,8,109,53,121,306,8,278,104,48,456,93,69,1056,189,1003,306,78,698,129,104,2507,248,748,392,100,603,100,178,2369,222,469,414,139,523,92,271,2130,160,356,321,119,273,50,327,1606,62,222,249,89,101,23,745,1491,889,3076,1801,581,2763,540,1815,11465,0,0,3,0,0,0,53,56,0,0,3,3,0,0,73,79
IARE105022,0,7,0,0,91,11,27,136,9,51,16,6,174,9,51,316,17,62,59,10,243,5,69,465,13,46,39,8,253,4,74,437,21,41,40,7,197,5,83,394,15,20,28,9,210,7,173,462,75,227,185,43,1183,44,529,2286,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,4,0,3,0,0,3,0,3,9,0,0,0,0,3,0,0,3,0,3,3,0,3,0,0,9,0,3,0,0,0,0,3,6,0,9,6,0,9,0,15,39,0,0,0,3,11,4,27,45,0,21,14,11,60,7,12,125,13,103,52,14,118,21,22,343,29,116,78,17,117,22,56,435,17,84,54,30,112,15,60,372,22,54,81,22,69,12,84,344,5,47,58,4,20,9,207,350,86,425,337,101,507,90,468,2014,0,0,0,0,0,0,20,20,0,0,0,0,0,0,14,14
IARE106001,0,15,8,4,170,20,50,267,25,70,38,20,422,16,94,685,53,156,91,17,604,16,132,1069,74,215,144,25,829,24,179,1490,135,307,236,37,800,25,274,1814,111,253,221,52,799,10,480,1926,398,1016,741,158,3662,124,1319,7418,0,0,0,0,0,0,10,10,0,0,0,0,3,4,3,10,3,0,3,0,8,7,5,26,3,0,5,0,6,4,7,25,0,0,0,0,10,0,8,18,0,0,0,5,0,0,6,11,3,0,0,0,0,0,7,10,9,0,8,5,27,15,46,110,0,0,3,3,29,18,68,121,3,20,33,16,103,21,21,217,46,189,93,32,243,40,49,692,96,299,197,55,291,57,100,1095,154,365,300,91,368,59,184,1521,168,340,318,81,214,48,215,1384,72,248,245,65,105,33,615,1383,539,1461,1189,343,1353,276,1252,6413,0,0,0,0,0,0,28,28,0,0,0,0,3,0,17,20
IARE106002,3,13,7,3,136,22,69,253,12,81,47,18,416,27,126,727,54,138,99,20,669,20,205,1205,76,178,143,31,873,15,231,1547,152,292,239,55,928,26,287,1979,148,352,265,54,1197,11,704,2731,445,1054,800,186,4262,136,1752,8635,0,0,0,0,0,3,11,14,0,0,0,0,8,3,4,15,3,0,8,0,21,0,10,42,0,8,7,0,18,5,13,51,3,12,11,0,11,3,19,59,4,0,4,0,5,0,9,22,3,3,0,4,3,0,10,23,13,23,30,4,66,14,76,226,0,0,0,3,25,17,55,100,0,26,17,18,114,26,16,217,32,167,111,19,262,49,60,700,85,257,211,52,316,50,93,1064,118,285,279,66,404,61,162,1375,181,347,344,117,299,48,266,1602,102,283,332,107,172,25,796,1817,518,1365,1294,382,1592,276,1448,6875,0,0,0,0,0,0,34,34,0,0,0,0,0,0,24,24
IARE106003,0,66,64,23,603,55,321,1132,63,266,217,32,1453,68,534,2633,135,463,461,57,1723,45,580,3464,226,447,561,79,2207,68,737,4325,263,562,486,103,2133,50,662,4259,214,516,582,122,3074,46,1653,6207,901,2320,2377,423,11297,377,4852,22547,0,0,3,0,10,7,25,45,0,4,4,5,34,14,8,69,6,11,13,6,50,15,18,119,0,21,25,6,37,9,22,120,6,17,25,6,39,0,24,117,6,8,10,3,14,0,14,55,3,0,4,0,3,0,27,37,21,61,84,26,187,45,138,562,0,0,8,22,90,55,198,373,24,117,112,55,399,83,81,871,139,571,342,99,868,119,158,2296,234,715,606,141,898,189,243,3026,300,743,717,246,924,167,504,3601,353,638,735,239,556,107,594,3222,155,481,634,226,398,69,1972,3935,1205,3265,3154,1028,4133,789,3750,17324,0,0,0,0,0,0,110,110,3,0,0,0,3,0,93,99
IARE106004,5,114,74,24,531,49,241,1038,245,613,321,38,1251,51,462,2981,527,715,543,66,1536,51,555,3993,540,648,558,72,1621,44,614,4097,448,522,371,73,1128,21,487,3050,223,327,225,41,883,11,640,2350,1988,2939,2095,320,7036,254,3262,17894,0,0,4,0,6,3,4,17,0,4,3,0,15,11,3,36,3,12,11,5,23,3,8,65,8,7,9,3,25,0,3,55,8,16,11,3,17,0,18,73,7,5,4,3,3,3,12,37,0,4,0,0,0,0,0,4,26,48,42,14,89,20,48,287,0,0,11,16,68,43,132,270,15,179,167,28,314,56,85,844,356,1065,490,97,681,99,128,2916,509,1096,742,167,692,124,224,3554,488,853,637,159,571,95,326,3129,339,529,437,136,348,47,335,2171,125,303,272,94,132,25,691,1642,1832,4025,2756,697,2806,489,1921,14526,0,0,0,0,0,0,98,98,0,0,0,0,0,0,91,91
IARE106005,10,70,65,36,623,51,221,1076,93,350,242,51,1370,66,477,2649,287,674,507,76,1933,54,622,4153,401,726,544,103,2127,58,703,4662,440,816,561,129,1615,39,671,4271,416,872,602,139,1845,36,1323,5233,1647,3508,2531,543,9637,332,4345,22543,0,0,0,0,5,0,11,16,0,0,3,3,12,3,8,29,0,12,6,3,16,3,17,57,5,12,9,3,25,3,12,69,5,8,9,0,14,3,16,55,5,7,3,3,3,0,8,29,3,3,6,0,0,0,9,21,18,42,36,12,75,12,81,276,0,0,12,8,109,50,196,375,17,153,132,56,465,56,88,967,179,737,422,88,791,130,180,2527,397,1160,783,218,914,163,307,3942,469,989,885,247,814,153,482,4039,527,882,831,245,511,93,603,3692,256,719,828,228,271,59,1739,4100,1845,4640,3893,1090,3875,704,3595,19642,0,0,0,0,0,0,81,81,0,0,0,0,0,0,63,63
IARE107001,41,418,403,19,300,30,663,1874,907,1845,854,56,683,44,1423,5812,539,961,501,48,545,39,903,3536,309,610,329,57,549,34,736,2624,170,386,199,32,440,16,488,1731,69,194,104,33,435,6,468,1309,2035,4418,2401,249,3011,184,5031,17329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,0,3,6,0,3,3,29,44,0,4,0,0,3,0,15,22,0,0,3,0,0,0,9,12,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,7,9,0,6,6,75,103,4,12,24,6,43,18,157,264,66,522,323,34,225,56,198,1424,792,2073,735,67,410,84,404,4565,374,988,586,92,288,88,364,2780,178,508,376,74,251,71,359,1817,115,316,219,46,132,25,239,1092,25,154,116,32,58,10,391,786,1554,4573,2379,351,1407,352,2112,12728,0,0,3,0,4,0,106,113,0,7,9,0,3,0,176,195
IARE107002,58,900,351,49,875,67,282,2582,781,2425,935,109,1684,76,533,6543,1588,3177,1495,154,2618,80,699,9811,1779,2890,1495,197,2614,91,711,9777,1177,2310,1124,264,2145,89,715,7824,538,1263,893,246,2334,73,1026,6373,5921,12973,6319,1041,12399,504,4391,43548,0,0,0,0,3,0,3,6,0,4,6,0,11,0,0,21,0,8,8,0,11,0,5,32,3,6,3,3,6,3,0,24,3,0,3,3,5,3,3,20,3,4,0,3,0,0,5,15,0,0,0,0,0,0,5,5,9,22,20,9,36,6,21,123,0,6,65,16,149,47,251,534,97,1238,538,69,493,77,176,2688,1122,3488,1238,152,858,136,264,7258,1545,4013,2172,381,1183,239,598,10131,1238,2912,1978,438,948,201,780,8495,773,1848,1515,436,624,163,833,6192,252,746,932,299,391,72,1423,4115,5027,14251,8438,1791,4646,935,4325,39413,0,0,0,0,4,0,116,120,0,4,0,0,4,0,109,117
IARE107003,73,863,778,103,1765,157,1029,4768,1619,3621,2147,266,4656,277,2185,14771,1583,3493,2130,278,5044,193,2127,14848,1114,2542,1597,242,4569,162,1850,12076,634,1609,924,221,3293,99,1580,8360,234,683,453,143,2484,45,2015,6057,5257,12823,8067,1295,22178,1030,11990,62640,0,0,4,0,28,13,40,85,0,9,7,5,51,14,32,118,5,30,32,6,88,21,51,233,9,16,30,16,80,14,48,213,4,19,22,5,39,0,52,141,5,6,13,3,16,4,42,89,0,3,4,0,0,0,27,34,23,83,112,35,302,66,292,913,5,7,92,55,319,147,645,1270,158,1296,936,166,1264,243,458,4521,1886,5615,2621,436,2864,551,1059,15032,1380,4256,2582,618,2376,511,1292,13015,847,2843,1720,516,1721,358,1349,9354,421,1654,1006,374,845,195,1438,5933,124,574,517,178,364,62,2233,4052,4821,16245,9474,2343,9753,2067,8474,53177,3,0,3,0,9,0,322,337,3,13,6,0,10,3,317,352
IARE107004,14,152,89,15,492,47,141,950,131,577,297,52,1046,55,265,2423,423,920,590,70,1367,58,374,3802,569,986,595,96,1462,44,484,4236,646,906,606,128,1314,44,504,4148,387,538,506,128,1264,30,741,3594,2170,4079,2695,495,7035,311,2727,19512,0,0,0,0,3,3,5,11,0,0,3,0,18,3,7,31,3,9,8,0,19,0,4,43,4,10,13,3,11,3,8,52,7,11,21,0,13,3,6,61,5,6,5,3,7,0,3,29,0,7,0,0,0,0,0,7,19,43,50,6,71,12,33,234,0,3,17,16,87,28,112,263,25,211,164,39,315,37,49,840,267,1001,397,53,626,95,85,2524,589,1502,757,133,591,94,190,3856,748,1270,862,224,674,107,300,4185,726,1046,804,230,410,84,451,3751,262,701,721,183,264,49,998,3178,2617,5734,3722,878,2967,494,2185,18597,0,0,0,0,0,0,93,93,0,0,3,0,4,0,68,75
IARE107005,19,154,98,13,167,14,149,614,389,714,337,41,486,22,312,2301,317,531,329,36,642,15,312,2182,177,330,214,37,602,16,259,1635,106,182,118,19,425,6,264,1120,42,95,70,21,478,8,496,1210,1050,2010,1172,167,2826,84,1918,9227,0,0,0,0,4,0,8,12,0,0,5,0,0,0,0,5,0,8,0,0,8,3,3,22,0,6,3,0,0,0,4,13,0,0,6,0,0,0,6,12,0,0,0,4,0,0,4,8,0,0,0,0,0,0,5,5,0,14,14,4,12,3,30,77,0,3,13,4,28,12,73,133,27,209,126,15,103,20,59,559,398,946,387,40,288,35,131,2225,269,693,430,82,251,54,171,1950,141,360,274,70,196,34,191,1266,65,177,161,55,115,18,217,808,14,91,123,42,103,12,503,888,914,2479,1514,308,1084,185,1345,7829,0,0,0,0,0,0,37,37,3,0,0,3,0,0,59,65
IARE107006,7,139,84,14,506,21,108,879,92,437,323,35,1371,41,238,2537,192,521,502,40,1666,32,284,3237,168,299,358,64,1324,19,271,2503,121,238,230,59,943,22,225,1838,59,113,127,44,677,12,386,1418,639,1747,1630,264,6567,165,1710,12722,0,0,4,0,4,0,0,8,0,0,7,0,7,0,4,18,4,10,8,4,10,3,0,39,3,12,5,6,13,4,7,50,3,7,3,3,3,3,5,27,0,0,0,0,6,0,7,13,0,0,0,0,3,0,6,9,10,29,27,13,46,10,29,164,0,3,22,15,78,23,138,279,35,204,183,43,329,58,51,903,207,935,551,103,619,103,131,2649,234,815,673,143,594,106,247,2812,171,394,459,150,423,77,250,1924,128,226,283,98,214,44,243,1236,37,111,149,45,87,12,459,900,812,2688,2320,597,2344,423,1519,10703,0,0,0,0,0,0,48,48,0,3,0,0,0,0,51,54
IARE107007,29,351,276,55,1115,102,493,2421,350,1162,818,108,2606,148,900,6092,453,921,751,115,2451,111,898,5700,455,839,744,129,2739,86,994,5986,308,626,522,161,2482,72,929,5100,126,277,263,90,1524,36,1071,3387,1721,4184,3402,672,13160,615,5982,29736,0,0,0,3,20,3,24,50,0,4,7,4,36,18,18,87,5,26,24,13,57,12,20,157,7,15,23,10,41,15,23,134,7,11,20,3,20,4,27,92,4,3,9,3,4,0,23,46,0,4,3,0,0,0,15,22,23,63,86,36,178,52,150,588,4,6,48,35,215,92,381,781,83,574,451,93,838,155,245,2439,542,1788,1123,236,1512,294,513,6008,427,1335,997,300,1220,192,646,5117,375,947,1002,320,1078,217,780,4719,230,642,674,259,594,132,855,3386,55,241,278,100,222,39,1332,2267,1716,5533,4573,1343,5679,1121,4752,24717,0,0,3,0,3,0,217,223,0,3,3,0,7,0,245,258
IARE107008,105,1160,971,102,1443,118,1261,5160,1852,4534,2494,214,3754,219,2619,15686,1611,3296,2082,277,4336,196,2394,14192,1046,2520,1686,317,3998,152,2397,12116,612,1368,988,243,3016,78,1940,8245,251,772,591,204,3874,60,3402,9154,5477,13670,8874,1378,20751,898,15288,66336,0,0,0,0,7,4,10,21,0,8,5,0,11,3,8,35,6,17,10,0,32,3,16,84,5,13,14,5,17,0,10,64,7,7,16,6,13,3,20,72,0,4,3,3,3,4,9,26,0,0,6,0,3,0,27,36,18,49,54,14,86,17,100,338,0,22,131,40,293,94,691,1271,206,1702,1199,154,1049,163,600,5073,1965,5650,2865,398,2178,450,1216,14722,1287,3816,2871,657,1859,438,1588,12516,853,2258,1986,621,1508,371,1601,9198,434,1197,1054,393,752,168,1455,5453,150,593,647,271,547,63,3635,5906,4895,15238,10753,2534,8186,1747,10786,54139,0,0,0,0,6,3,424,433,0,22,10,0,14,0,471,517
