region_id,T_EI_ns_IndSt_nsP,T_EI_ns_TotM,T_EI_ns_TotF,T_EI_ns_TotP,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_NonInd_M,Tot_NonInd_F,Tot_NonInd_P,Tot_IndigStat_nsM,Tot_IndigStat_nsF,Tot_IndigStat_nsP,Tot_TotM,Tot_TotF,Tot_TotP
ILOC40101103,374,431,386,817,30,20,50,2795,3003,5798,229,189,418,3054,3212,6266
ILOC40101201,711,1097,732,1829,262,189,451,2258,2237,4495,412,334,746,2932,2760,5692
ILOC40101301,140,93,82,175,9,23,32,62,66,128,79,64,143,150,153,303
ILOC40101302,228,270,217,487,41,27,68,775,832,1607,144,96,240,960,955,1915
ILOC40101303,0,3,6,9,18,25,43,0,0,0,0,0,0,18,25,43
ILOC40101401,1856,2153,2286,4439,239,242,481,11623,12600,24223,1067,1013,2080,12929,13855,26784
ILOC40101402,626,708,640,1348,112,130,242,1964,2164,4128,383,284,667,2459,2578,5037
ILOC40101403,1367,1313,1316,2629,136,146,282,5385,5824,11209,795,697,1492,6316,6667,12983
ILOC40101501,746,807,742,1549,137,137,274,1968,2242,4210,413,395,808,2518,2774,5292
ILOC40101502,486,621,610,1231,97,105,202,3307,3395,6702,294,267,561,3698,3767,7465
ILOC40101503,985,1205,1188,2393,245,228,473,3057,3245,6302,592,512,1104,3894,3985,7879
ILOC40101504,484,482,449,931,47,35,82,1534,1675,3209,270,260,530,1851,1970,3821
ILOC40101601,1003,957,988,1945,164,184,348,3035,3263,6298,526,537,1063,3725,3984,7709
ILOC40101602,1018,1644,1198,2842,254,154,408,4700,4537,9237,601,470,1071,5555,5161,10716
ILOC40101603,785,952,886,1838,106,113,219,2927,2879,5806,475,380,855,3508,3372,6880
ILOC40101604,626,809,735,1544,76,84,160,2392,2449,4841,401,312,713,2869,2845,5714
ILOC40101605,407,438,372,810,72,62,134,1135,1283,2418,253,187,440,1460,1532,2992
ILOC40101701,406,373,369,742,31,35,66,1020,1070,2090,221,212,433,1272,1317,2589
ILOC40101801,779,997,1075,2072,88,104,192,3462,3721,7183,453,436,889,4003,4261,8264
ILOC40101802,712,715,722,1437,62,56,118,2437,2639,5076,394,383,777,2893,3078,5971
ILOC40101803,1122,1151,1107,2258,146,166,312,4295,4260,8555,652,555,1207,5093,4981,10074
ILOC40101804,1693,1730,1617,3347,176,191,367,5502,5839,11341,1018,822,1840,6696,6852,13548
ILOC40101901,806,1218,1004,2222,125,96,221,4519,4586,9105,484,393,877,5128,5075,10203
ILOC40101902,466,682,732,1414,133,143,276,2884,3300,6184,296,240,536,3313,3683,6996
ILOC40102001,1845,2100,2291,4391,173,177,350,11629,12382,24011,1079,967,2046,12881,13526,26407
ILOC40102101,1130,940,1118,2058,25,36,61,5742,6325,12067,623,604,1227,6390,6965,13355
ILOC40102102,1251,1201,1235,2436,69,75,144,8554,9180,17734,716,659,1375,9339,9914,19253
ILOC40102103,1093,981,988,1969,25,44,69,4746,5388,10134,636,529,1165,5407,5961,11368
ILOC40102201,413,440,428,868,31,33,64,1654,1853,3507,263,208,471,1948,2094,4042
ILOC40102301,334,431,422,853,64,60,124,1422,1570,2992,199,171,370,1685,1801,3486
ILOC40102302,6,6,7,13,14,31,45,23,29,52,3,3,6,40,63,103
ILOC40102303,199,258,249,507,37,57,94,936,939,1875,115,103,218,1088,1099,2187
ILOC40200101,0,12,10,22,86,69,155,0,3,3,0,0,0,86,72,158
ILOC40200102,13,10,8,18,20,20,40,0,3,3,10,3,13,30,26,56
ILOC40200103,0,9,16,25,47,50,97,6,10,16,0,3,3,53,63,116
ILOC40200104,0,3,3,6,17,12,29,0,0,0,0,0,0,17,12,29
ILOC40200105,0,6,11,17,35,51,86,3,5,8,0,0,0,38,56,94
ILOC40200106,0,9,8,17,22,13,35,0,3,3,0,0,0,22,16,38
ILOC40200107,0,5,4,9,33,38,71,3,0,3,0,0,0,36,38,74
ILOC40200108,0,0,0,0,14,10,24,3,3,6,0,0,0,17,13,30
ILOC40200109,6,5,10,15,62,68,130,0,7,7,0,6,6,62,81,143
ILOC40200110,3,0,3,3,5,5,10,0,0,0,0,3,3,5,8,13
ILOC40200201,134,145,113,258,48,47,95,124,116,240,78,59,137,250,222,472
ILOC40200202,0,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3
ILOC40200301,25,18,23,41,15,28,43,0,3,3,11,14,25,26,45,71
ILOC40200302,4,4,0,4,14,5,19,0,0,0,4,0,4,18,5,23
ILOC40200303,293,213,148,361,33,27,60,176,146,322,178,115,293,387,288,675
ILOC40200304,0,6,9,15,15,3,18,72,53,125,4,3,7,91,59,150
ILOC40200305,445,392,127,519,9,15,24,531,515,1046,367,95,462,907,625,1532
ILOC40200401,812,1030,980,2010,163,205,368,3454,3602,7056,482,414,896,4099,4221,8320
ILOC40200402,32,39,36,75,26,24,50,119,120,239,23,18,41,168,162,330
ILOC40200501,0,10,4,14,26,14,40,0,0,0,0,0,0,26,14,40
ILOC40200502,635,858,534,1392,370,255,625,709,603,1312,344,310,654,1423,1168,2591
ILOC40200503,24,50,47,97,3,3,6,107,97,204,17,10,27,127,110,237
ILOC40200504,181,178,175,353,113,138,251,321,338,659,101,83,184,535,559,1094
ILOC40200505,89,86,79,165,36,31,67,176,193,369,53,42,95,265,266,531
ILOC40200601,968,961,903,1864,173,201,374,2496,2676,5172,569,463,1032,3238,3340,6578
ILOC40300101,78,83,82,165,76,107,183,179,190,369,46,38,84,301,335,636
ILOC40300102,0,3,5,8,23,27,50,0,0,0,0,0,0,23,27,50
ILOC40300103,4,10,12,22,25,34,59,31,23,54,4,0,4,60,57,117
ILOC40300104,22,24,18,42,13,8,21,54,70,124,17,8,25,84,86,170
ILOC40300201,378,517,431,948,62,54,116,1767,1803,3570,224,185,409,2053,2042,4095
ILOC40300202,0,6,7,13,17,11,28,3,7,10,0,0,0,20,18,38
ILOC40300203,56,42,28,70,8,3,11,21,23,44,35,21,56,64,47,111
ILOC40300204,4,85,90,175,84,102,186,3,3,6,4,0,4,91,105,196
ILOC40300301,406,486,447,933,158,170,328,1421,1649,3070,244,196,440,1823,2015,3838
ILOC49499494,183,302,158,460,34,32,66,331,245,576,116,71,187,481,348,829
ILOC49799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50100101,347,473,301,774,325,253,578,277,293,570,190,175,365,792,721,1513
ILOC50100102,362,256,203,459,56,55,111,396,414,810,198,164,362,650,633,1283
ILOC50100103,3,11,0,11,31,28,59,6,8,14,3,0,3,40,36,76
ILOC50100104,414,339,297,636,194,228,422,374,440,814,229,192,421,797,860,1657
ILOC50100201,3,5,14,19,51,59,110,0,6,6,0,3,3,51,68,119
ILOC50100202,4,9,14,23,38,36,74,7,0,7,0,4,4,45,40,85
ILOC50100203,4,20,6,26,94,100,194,3,3,6,4,0,4,101,103,204
ILOC50100204,22,24,16,40,39,23,62,22,13,35,14,8,22,75,44,119
ILOC50100205,0,4,5,9,38,41,79,6,3,9,0,0,0,44,44,88
ILOC50200101,443,359,358,717,181,201,382,397,414,811,221,231,452,799,846,1645
ILOC50200102,0,3,3,6,29,22,51,0,0,0,0,0,0,29,22,51
ILOC50200201,116,108,57,165,44,36,80,33,33,66,79,37,116,156,106,262
ILOC50200202,44,63,27,90,42,40,82,25,19,44,40,11,51,107,70,177
ILOC50200301,69,67,54,121,6,15,21,185,217,402,52,29,81,243,261,504
ILOC50200302,43,47,18,65,35,24,59,42,42,84,31,12,43,108,78,186
ILOC50200303,121,134,98,232,29,33,62,308,281,589,70,57,127,407,371,778
ILOC50200401,475,486,474,960,274,310,584,801,965,1766,261,241,502,1336,1516,2852
ILOC50200402,156,468,181,649,299,118,417,817,766,1583,108,75,183,1224,959,2183
ILOC50200403,288,309,292,601,135,165,300,851,888,1739,175,154,329,1161,1207,2368
ILOC50200404,367,401,368,769,108,116,224,1248,1424,2672,229,162,391,1585,1702,3287
ILOC50200501,362,385,267,652,72,66,138,786,783,1569,250,131,381,1108,980,2088
ILOC50200601,0,0,3,3,20,17,37,3,3,6,0,0,0,23,20,43
ILOC50200602,193,177,122,299,71,95,166,41,28,69,127,69,196,239,192,431
ILOC50200701,0,4,7,11,23,16,39,0,3,3,0,0,0,23,19,42
ILOC50200702,110,90,71,161,19,17,36,86,82,168,60,56,116,165,155,320
ILOC50300101,545,479,434,913,80,113,193,1049,1166,2215,331,242,573,1460,1521,2981
ILOC50300102,215,210,161,371,49,43,92,622,582,1204,128,93,221,799,718,1517
ILOC50300201,118,86,74,160,21,40,61,55,60,115,70,58,128,146,158,304
ILOC50300202,0,0,3,3,4,8,12,3,0,3,0,0,0,7,8,15
ILOC50300203,161,145,32,177,17,3,20,31,32,63,135,26,161,183,61,244
ILOC50300204,217,170,154,324,24,18,42,313,348,661,122,104,226,459,470,929
ILOC50300205,0,0,0,0,18,21,39,3,0,3,0,0,0,21,21,42
ILOC50300206,59,65,45,110,25,18,43,58,64,122,34,25,59,117,107,224
ILOC50300301,3009,2349,1801,4150,403,391,794,3172,3189,6361,1775,1324,3099,5350,4904,10254
ILOC50300302,0,3,3,6,9,12,21,0,0,0,0,0,0,9,12,21
ILOC50300401,0,0,0,0,10,3,13,0,0,0,0,0,0,10,3,13
ILOC50300402,11,11,12,23,19,12,31,0,3,3,6,5,11,25,20,45
ILOC50300403,0,3,3,6,17,10,27,0,6,6,0,0,0,17,16,33
ILOC50300404,127,123,48,171,47,53,100,37,29,66,100,27,127,184,109,293
ILOC50300405,0,0,0,0,16,12,28,0,0,0,0,0,0,16,12,28
ILOC50300406,0,3,0,3,27,19,46,0,3,3,0,0,0,27,22,49
ILOC50300407,0,5,5,10,21,22,43,0,0,0,0,0,0,21,22,43
ILOC50300408,4,13,0,13,28,15,43,3,0,3,4,0,4,35,15,50
ILOC50300501,128,153,125,278,31,34,65,100,74,174,76,55,131,207,163,370
ILOC50300502,369,322,89,411,18,30,48,125,98,223,300,69,369,443,197,640
ILOC50300503,6,3,3,6,19,10,29,0,3,3,3,3,6,22,16,38
ILOC50300601,0,19,18,37,56,63,119,15,6,21,0,0,0,71,69,140
ILOC50300701,136,112,43,155,39,27,66,48,19,67,100,36,136,187,82,269
ILOC50400101,67,61,10,71,26,20,46,12,4,16,57,10,67,95,34,129
ILOC50400102,0,10,3,13,6,25,31,10,0,10,0,0,0,16,25,41
ILOC50400103,6,17,3,20,55,30,85,3,0,3,3,3,6,61,33,94
ILOC50400201,0,17,19,36,81,59,140,0,0,0,0,0,0,81,59,140
ILOC50400202,29,45,5,50,12,15,27,22,9,31,24,5,29,58,29,87
ILOC50400203,0,8,11,19,30,40,70,0,0,0,0,0,0,30,40,70
ILOC50400204,0,5,3,8,52,57,109,3,0,3,0,0,0,55,57,112
ILOC50400205,0,4,0,4,31,12,43,3,3,6,0,0,0,34,15,49
ILOC50400301,22,30,35,65,105,125,230,19,30,49,12,10,22,136,165,301
ILOC50400302,0,5,5,10,49,64,113,0,0,0,0,0,0,49,64,113
ILOC50400303,0,0,3,3,15,19,34,0,0,0,0,0,0,15,19,34
ILOC50400401,0,20,18,38,75,70,145,0,0,0,0,0,0,75,70,145
ILOC50400501,21,22,22,44,68,81,149,3,0,3,12,9,21,83,90,173
ILOC50400601,351,311,250,561,211,231,442,269,311,580,212,150,362,692,692,1384
ILOC50400602,0,12,9,21,29,23,52,0,0,0,0,0,0,29,23,52
ILOC50400603,0,8,11,19,19,22,41,0,0,0,3,0,3,22,22,44
ILOC50400701,51,49,34,83,27,25,52,65,82,147,32,19,51,124,126,250
ILOC50400702,8,11,4,15,24,22,46,6,9,15,4,7,11,34,38,72
ILOC50400801,71,67,59,126,64,85,149,26,33,59,42,36,78,132,154,286
ILOC50500101,769,746,701,1447,121,129,250,1282,1355,2637,421,380,801,1824,1864,3688
ILOC50500102,792,761,694,1455,53,98,151,3064,3256,6320,466,375,841,3583,3729,7312
ILOC50500103,565,465,420,885,56,42,98,1038,1041,2079,309,280,589,1403,1363,2766
ILOC50500104,460,371,364,735,62,56,118,1182,1207,2389,257,227,484,1501,1490,2991
ILOC50500105,231,213,196,409,40,39,79,545,541,1086,134,105,239,719,685,1404
ILOC50500201,520,496,499,995,86,66,152,1582,1616,3198,306,246,552,1974,1928,3902
ILOC50500301,858,936,856,1792,73,79,152,3422,3447,6869,506,423,929,4001,3949,7950
ILOC50500302,1660,1449,1052,2501,79,90,169,3220,3459,6679,1051,679,1730,4350,4228,8578
ILOC50500401,958,752,675,1427,69,82,151,1267,1359,2626,571,435,1006,1907,1876,3783
ILOC50500402,296,306,282,588,74,52,126,773,807,1580,160,151,311,1007,1010,2017
ILOC50500403,230,278,216,494,24,19,43,765,749,1514,152,102,254,941,870,1811
ILOC50500404,607,490,415,905,40,55,95,898,890,1788,344,285,629,1282,1230,2512
ILOC50500501,1019,1017,946,1963,59,54,113,6176,6157,12333,637,490,1127,6872,6701,13573
ILOC50500502,1858,1617,1258,2875,110,104,214,4703,4624,9327,1151,798,1949,5964,5526,11490
ILOC50500503,172,177,186,363,8,6,14,1523,1660,3183,103,94,197,1634,1760,3394
ILOC50500601,721,668,664,1332,95,85,180,2687,2882,5569,408,367,775,3190,3334,6524
ILOC50500602,547,619,513,1132,52,46,98,1848,2036,3884,359,229,588,2259,2311,4570
ILOC50500603,1056,1001,887,1888,91,108,199,4631,4552,9183,617,515,1132,5339,5175,10514
ILOC50500604,209,189,174,363,33,38,71,484,515,999,115,104,219,632,657,1289
ILOC50500605,445,515,463,978,76,57,133,1107,1243,2350,261,204,465,1444,1504,2948
ILOC50500701,1475,1279,1168,2447,91,98,189,3670,4133,7803,864,716,1580,4625,4947,9572
ILOC50500801,265,292,240,532,33,29,62,819,798,1617,164,127,291,1016,954,1970
ILOC50500802,1004,1605,703,2308,265,26,291,4360,3914,8274,596,474,1070,5221,4414,9635
ILOC50500803,1394,1105,1035,2140,108,150,258,1989,1994,3983,756,683,1439,2853,2827,5680
ILOC50500804,229,254,243,497,44,33,77,1075,1149,2224,139,108,247,1258,1290,2548
ILOC50500805,421,337,294,631,41,43,84,643,638,1281,242,191,433,926,872,1798
ILOC50500806,188,251,210,461,29,34,63,785,755,1540,122,81,203,936,870,1806
ILOC50500807,589,584,558,1142,83,76,159,1294,1333,2627,322,279,601,1699,1688,3387
ILOC50500808,769,764,715,1479,82,108,190,2798,2909,5707,444,391,835,3324,3408,6732
ILOC50500901,1454,1426,1234,2660,57,71,128,7327,7756,15083,924,649,1573,8308,8476,16784
ILOC50500902,2561,2490,2402,4892,131,127,258,12616,13111,25727,1529,1246,2775,14276,14484,28760
ILOC50501001,504,454,419,873,67,63,130,1219,1265,2484,285,230,515,1571,1558,3129
ILOC50501002,591,504,422,926,67,49,116,1277,1366,2643,345,276,621,1689,1691,3380
ILOC50501003,1034,874,809,1683,43,94,137,3732,3823,7555,601,503,1104,4376,4420,8796
ILOC50501101,1278,1101,999,2100,143,121,264,1911,2052,3963,722,621,1343,2776,2794,5570
ILOC50501102,465,986,344,1330,305,37,342,1630,1352,2982,275,228,503,2210,1617,3827
ILOC50501201,1949,1638,1517,3155,28,35,63,6442,7193,13635,1170,894,2064,7640,8122,15762
ILOC50501202,916,1045,1057,2102,86,87,173,6667,6633,13300,551,484,1035,7304,7204,14508
ILOC50501301,1188,2373,954,3327,478,81,559,4640,3918,8558,665,586,1251,5783,4585,10368
ILOC50501302,336,309,302,611,65,73,138,828,811,1639,186,174,360,1079,1058,2137
ILOC50501401,4444,2988,2194,5182,47,34,81,4548,4732,9280,2640,1873,4513,7235,6639,13874
ILOC50501402,3664,2785,2676,5461,71,95,166,11822,12619,24441,2033,1803,3836,13926,14517,28443
ILOC50501501,2315,1976,1795,3771,207,235,442,5478,5978,11456,1326,1108,2434,7011,7321,14332
ILOC50501502,1163,1041,926,1967,64,71,135,2303,2586,4889,704,505,1209,3071,3162,6233
ILOC50501503,1025,951,726,1677,74,78,152,4472,4754,9226,668,433,1101,5214,5265,10479
ILOC50501601,532,777,455,1232,71,61,132,2379,2334,4713,333,248,581,2783,2643,5426
ILOC50501701,2100,1558,1467,3025,114,91,205,5355,5412,10767,1174,982,2156,6643,6485,13128
ILOC50501702,2018,1670,1495,3165,91,104,195,4007,4391,8398,1227,843,2070,5325,5338,10663
ILOC50501801,3265,2509,2196,4705,125,98,223,7910,8283,16193,1908,1456,3364,9943,9837,19780
ILOC50501802,1930,1793,1824,3617,119,137,256,6189,6871,13060,1098,973,2071,7406,7981,15387
ILOC50501803,966,832,803,1635,84,77,161,1879,1913,3792,529,492,1021,2492,2482,4974
ILOC50501804,3949,3357,2906,6263,142,158,300,8291,8747,17038,2343,1769,4112,10776,10674,21450
ILOC50501901,553,674,566,1240,71,77,148,2848,3018,5866,343,258,601,3262,3353,6615
ILOC50501902,762,845,763,1608,182,181,363,2786,2685,5471,447,391,838,3415,3257,6672
ILOC50501903,156,118,105,223,16,24,40,169,138,307,85,71,156,270,233,503
ILOC50501904,957,694,876,1570,56,168,224,2011,2236,4247,520,481,1001,2587,2885,5472
ILOC50501905,741,691,662,1353,126,135,261,3066,3155,6221,425,371,796,3617,3661,7278
ILOC50501906,309,325,226,551,23,26,49,845,688,1533,175,148,323,1043,862,1905
ILOC50501907,306,267,284,551,21,21,42,367,467,834,184,134,318,572,622,1194
ILOC50501908,331,288,254,542,74,71,145,544,515,1059,191,154,345,809,740,1549
ILOC50501909,233,235,207,442,57,70,127,872,882,1754,139,111,250,1068,1063,2131
ILOC50502001,3007,3205,2956,6161,281,281,562,12785,13457,26242,1800,1478,3278,14866,15216,30082
ILOC50502101,2865,2357,2233,4590,194,215,409,7338,7739,15077,1612,1397,3009,9144,9351,18495
ILOC50600101,1059,941,156,1097,21,8,29,150,40,190,913,146,1059,1084,194,1278
ILOC50600102,68,87,28,115,80,55,135,3,3,6,61,7,68,144,65,209
ILOC50600103,3,57,55,112,62,67,129,0,0,0,3,0,3,65,67,132
ILOC50600104,0,5,9,14,14,13,27,0,0,0,0,0,0,14,13,27
ILOC50600105,4,18,16,34,26,28,54,9,9,18,4,0,4,39,37,76
ILOC50600106,929,654,380,1034,88,94,182,442,471,913,606,337,943,1136,902,2038
ILOC50600107,4,4,10,14,22,24,46,0,3,3,0,4,4,22,31,53
ILOC50600108,0,3,3,6,27,16,43,3,0,3,0,0,0,30,16,46
ILOC50600109,0,3,3,6,16,14,30,0,6,6,0,0,0,16,20,36
ILOC50600110,0,6,3,9,29,28,57,0,0,0,0,0,0,29,28,57
ILOC50600201,1219,1067,274,1341,46,34,80,404,327,731,990,243,1233,1440,604,2044
ILOC50600202,71,51,45,96,27,33,60,38,37,75,34,37,71,99,107,206
ILOC50600203,98,88,58,146,20,28,48,153,157,310,65,39,104,238,224,462
ILOC50600204,84,86,70,156,62,36,98,384,355,739,53,41,94,499,432,931
ILOC50600301,2850,1987,1157,3144,163,146,309,1466,1327,2793,1830,1043,2873,3459,2516,5975
ILOC50600401,0,0,0,0,14,15,29,0,0,0,0,0,0,14,15,29
ILOC50600402,297,265,45,310,16,0,16,53,36,89,256,41,297,325,77,402
ILOC50600403,801,581,313,894,37,26,63,331,335,666,533,285,818,901,646,1547
ILOC50600404,1574,1075,887,1962,285,324,609,655,635,1290,883,717,1600,1823,1676,3499
ILOC50600405,0,0,4,4,3,16,19,0,0,0,0,0,0,3,16,19
ILOC50600501,111,258,47,305,171,29,200,43,31,74,85,29,114,299,89,388
ILOC50600502,949,798,183,981,16,9,25,161,135,296,772,177,949,949,321,1270
ILOC50600503,11,20,20,40,29,31,60,6,3,9,3,8,11,38,42,80
ILOC50600504,48,59,39,98,57,48,105,14,28,42,29,19,48,100,95,195
ILOC50600505,242,181,124,305,66,66,132,154,112,266,146,99,245,366,277,643
ILOC50700101,457,511,487,998,137,121,258,1654,1799,3453,277,212,489,2068,2132,4200
ILOC50700102,476,817,420,1237,190,72,262,2258,2201,4459,300,230,530,2748,2503,5251
ILOC50700201,710,690,546,1236,127,133,260,1724,1780,3504,425,334,759,2276,2247,4523
ILOC50700202,36,33,37,70,20,14,34,64,59,123,18,18,36,102,91,193
ILOC50700203,39,49,36,85,23,13,36,112,122,234,30,15,45,165,150,315
ILOC50700204,9,21,14,35,19,24,43,36,32,68,6,3,9,61,59,120
ILOC50700205,123,123,94,217,21,11,32,228,238,466,76,50,126,325,299,624
ILOC50700301,581,557,484,1041,42,45,87,1454,1551,3005,352,267,619,1848,1863,3711
ILOC50700302,170,156,113,269,23,31,54,381,466,847,110,69,179,514,566,1080
ILOC50700303,160,463,146,609,92,31,123,606,454,1060,85,78,163,783,563,1346
ILOC50700304,372,289,347,636,43,62,105,450,520,970,184,202,386,677,784,1461
ILOC50700305,242,188,196,384,32,43,75,297,317,614,132,122,254,461,482,943
ILOC50700401,1108,980,954,1934,113,117,230,3355,3547,6902,631,542,1173,4099,4206,8305
ILOC50700501,172,180,183,363,46,57,103,567,512,1079,97,96,193,710,665,1375
ILOC50700502,196,192,98,290,21,24,45,323,294,617,151,60,211,495,378,873
ILOC50700601,1062,903,843,1746,105,88,193,2822,2869,5691,583,529,1112,3510,3486,6996
ILOC50700701,72,74,63,137,18,17,35,186,208,394,47,34,81,251,259,510
ILOC50700702,149,179,108,287,26,38,64,394,460,854,113,43,156,533,541,1074
ILOC50700703,34,40,47,87,20,23,43,108,107,215,14,20,34,142,150,292
ILOC50700801,85,106,69,175,32,26,58,303,272,575,52,37,89,387,335,722
ILOC50700802,119,172,132,304,58,57,115,370,444,814,78,45,123,506,546,1052
ILOC50700901,3624,3227,2982,6209,266,285,551,7664,8479,16143,2110,1668,3778,10040,10432,20472
ILOC50701001,372,435,322,757,45,36,81,1142,1167,2309,216,190,406,1403,1393,2796
ILOC50701002,307,311,297,608,54,55,109,1026,1084,2110,185,146,331,1265,1285,2550
ILOC50701101,778,660,491,1151,52,59,111,1346,1347,2693,478,323,801,1876,1729,3605
ILOC50701102,83,91,86,177,41,77,118,215,247,462,55,38,93,311,362,673
ILOC50701201,370,358,107,465,24,24,48,283,239,522,307,66,373,614,329,943
ILOC50701202,349,346,302,648,56,43,99,828,917,1745,207,160,367,1091,1120,2211
ILOC50701203,112,125,112,237,25,21,46,372,406,778,74,50,124,471,477,948
ILOC50701301,105,171,160,331,89,89,178,537,558,1095,75,51,126,701,698,1399
ILOC50701302,244,305,304,609,107,95,202,1035,1135,2170,128,126,254,1270,1356,2626
ILOC50701401,508,408,391,799,103,103,206,641,704,1345,267,267,534,1011,1074,2085
ILOC50701501,717,559,465,1024,35,18,53,1267,1348,2615,410,322,732,1712,1688,3400
ILOC50701502,143,180,169,349,19,16,35,744,784,1528,85,73,158,848,873,1721
ILOC50701503,1047,952,892,1844,115,128,243,3413,3652,7065,626,489,1115,4154,4269,8423
ILOC50701504,373,469,293,762,67,60,127,979,951,1930,288,113,401,1334,1124,2458
ILOC50701505,177,184,127,311,13,27,40,572,574,1146,114,72,186,699,673,1372
ILOC50800101,543,355,310,665,145,147,292,147,160,307,287,256,543,579,563,1142
ILOC50800102,0,0,0,0,5,15,20,0,0,0,0,0,0,5,15,20
ILOC50800103,9,11,12,23,33,43,76,3,0,3,3,6,9,39,49,88
ILOC50800201,25,35,29,64,34,40,74,31,21,52,13,18,31,78,79,157
ILOC50800202,11,12,3,15,7,6,13,3,3,6,8,3,11,18,12,30
ILOC50800203,6,9,16,25,56,59,115,0,0,0,3,3,6,59,62,121
ILOC50800204,0,0,5,5,21,19,40,0,0,0,0,0,0,21,19,40
ILOC50800205,3,11,8,19,36,51,87,6,0,6,3,0,3,45,51,96
ILOC50800301,0,8,4,12,59,59,118,0,3,3,0,0,0,59,62,121
ILOC50800302,0,0,3,3,16,3,19,0,0,0,0,0,0,16,3,19
ILOC50800303,0,10,11,21,33,24,57,0,0,0,0,0,0,33,24,57
ILOC50800304,0,3,0,3,9,13,22,0,0,0,0,0,0,9,13,22
ILOC50800305,0,9,16,25,16,20,36,0,0,0,0,0,0,16,20,36
ILOC50800306,0,0,0,0,17,25,42,0,0,0,0,0,0,17,25,42
ILOC50800307,0,19,13,32,31,29,60,0,0,0,0,0,0,31,29,60
ILOC50800308,0,3,8,11,24,23,47,0,0,0,0,0,0,24,23,47
ILOC50800401,0,0,0,0,18,15,33,0,0,0,0,0,0,18,15,33
ILOC50800402,0,0,4,4,10,10,20,0,4,4,0,0,0,10,14,24
ILOC50800403,5,8,4,12,52,50,102,0,0,0,5,0,5,57,50,107
ILOC50800404,56,1441,13,1454,17,17,34,1398,15,1413,46,10,56,1461,42,1503
ILOC50800405,0,3,0,3,15,15,30,0,0,0,0,0,0,15,15,30
ILOC59499494,674,918,456,1374,151,126,277,587,406,993,471,209,680,1209,741,1950
ILOC59799797,59,58,5,63,0,0,0,20,0,20,54,5,59,74,5,79
ILOC60100101,710,860,950,1810,237,261,498,2671,2997,5668,402,371,773,3310,3629,6939
ILOC60100102,515,618,685,1303,192,211,403,1904,2031,3935,309,265,574,2405,2507,4912
ILOC60100103,80,90,82,172,31,23,54,278,331,609,50,42,92,359,396,755
ILOC60100201,78,143,100,243,29,23,52,396,398,794,45,41,86,470,462,932
ILOC60100202,87,100,67,167,18,24,42,189,184,373,59,40,99,266,248,514
ILOC60100203,215,379,295,674,96,76,172,1177,1062,2239,121,124,245,1394,1262,2656
ILOC60100204,148,235,203,438,42,47,89,984,1032,2016,91,67,158,1117,1146,2263
ILOC60100205,210,236,214,450,45,56,101,648,674,1322,129,98,227,822,828,1650
ILOC60100301,662,636,720,1356,220,241,461,1803,1881,3684,322,388,710,2345,2510,4855
ILOC60100302,1386,1869,1520,3389,336,294,630,6127,6123,12250,816,695,1511,7279,7112,14391
ILOC60100303,1198,1537,1694,3231,347,382,729,4948,5404,10352,676,645,1321,5971,6431,12402
ILOC60100304,1790,1499,1336,2835,105,121,226,6722,7051,13773,1083,820,1903,7910,7992,15902
ILOC60100401,23,29,25,54,30,32,62,85,64,149,14,16,30,129,112,241
ILOC60100402,10,23,13,36,12,6,18,57,69,126,6,4,10,75,79,154
ILOC60100403,274,409,361,770,187,203,390,1380,1462,2842,181,138,319,1748,1803,3551
ILOC60100501,704,770,814,1584,212,197,409,4212,4545,8757,403,395,798,4827,5137,9964
ILOC60100601,1850,1971,2065,4036,384,419,803,7814,8193,16007,1011,985,1996,9209,9597,18806
ILOC60100701,109,138,181,319,40,50,90,1011,1074,2085,55,64,119,1106,1188,2294
ILOC60100702,119,175,163,338,41,40,81,696,682,1378,78,61,139,815,783,1598
ILOC60100703,254,286,286,572,59,51,110,1106,1226,2332,148,137,285,1313,1414,2727
ILOC60100801,216,245,210,455,44,57,101,549,592,1141,124,105,229,717,754,1471
ILOC60100802,186,196,209,405,47,48,95,662,762,1424,120,88,208,829,898,1727
ILOC60100803,39,33,25,58,18,15,33,45,22,67,22,17,39,85,54,139
ILOC60100804,152,237,230,467,54,76,130,712,763,1475,93,81,174,859,920,1779
ILOC60100901,115,136,141,277,40,18,58,321,341,662,58,63,121,419,422,841
ILOC60100902,431,443,413,856,106,101,207,1371,1475,2846,234,224,458,1711,1800,3511
ILOC60100903,74,85,96,181,17,21,38,197,208,405,44,39,83,258,268,526
ILOC60101001,533,674,712,1386,222,236,458,2148,2472,4620,296,282,578,2666,2990,5656
ILOC60101002,296,348,284,632,188,196,384,884,960,1844,191,131,322,1263,1287,2550
ILOC60101003,74,101,82,183,56,37,93,439,428,867,48,32,80,543,497,1040
ILOC60101004,239,327,305,632,106,114,220,1012,1078,2090,148,124,272,1266,1316,2582
ILOC60101005,203,207,184,391,66,54,120,429,426,855,122,99,221,617,579,1196
ILOC60101101,211,259,239,498,86,52,138,917,981,1898,132,112,244,1135,1145,2280
ILOC60101102,558,642,612,1254,80,79,159,2802,3092,5894,334,272,606,3216,3443,6659
