region_id,M_0_4_Has_need_for_assist,M_0_4_Does_not_need_assist,M_0_4_Need_for_assistance_ns,M_0_4_Tot,M_5_14_Has_need_for_assist,M_5_14_Does_not_need_assist,M_5_14_Need_for_assistance_ns,M_5_14_Tot,M_15_19_Has_need_for_assist,M_15_19_Does_not_need_assist,M_15_19_Need_for_assist_ns,M_15_19_Tot,M_20_24_Has_need_for_assist,M_20_24_Does_not_need_assist,M_20_24_Need_for_assist_ns,M_20_24_Tot,M_25_34_Has_need_for_assist,M_25_34_Does_not_need_assist,M_25_34_Need_for_assist_ns,M_25_34_Tot,M_35_44_Has_need_for_assist,M_35_44_Does_not_need_assist,M_35_44_Need_for_assist_ns,M_35_44_Tot,M_45_54_Has_need_for_assist,M_45_54_Does_not_need_assist,M_45_54_Need_for_assist_ns,M_45_54_Tot,M_55_64_Has_need_for_assist,M_55_64_Does_not_need_assist,M_55_64_Need_for_assist_ns,M_55_64_Tot,M_65_over_Has_need_for_assist,M_65ov_Does_not_need_assist,M_65_over_Need_for_assist_ns,M_65_over_Tot,M_Tot_Has_need_for_assist,M_Tot_Does_not_need_assist,M_Tot_Need_for_assist_ns,M_Tot_Tot,F_0_4_Has_need_for_assist,F_0_4_Does_not_need_assist,F_0_4_Need_for_assistance_ns,F_0_4_Tot,F_5_14_Has_need_for_assist,F_5_14_Does_not_need_assist,F_5_14_Need_for_assistance_ns,F_5_14_Tot,F_15_19_Has_need_for_assist,F_15_19_Does_not_need_assist,F_15_19_Need_for_assist_ns,F_15_19_Tot,F_20_24_Has_need_for_assist,F_20_24_Does_not_need_assist,F_20_24_Need_for_assist_ns,F_20_24_Tot,F_25_34_Has_need_for_assist,F_25_34_Does_not_need_assist,F_25_34_Need_for_assist_ns,F_25_34_Tot,F_35_44_Has_need_for_assist,F_35_44_Does_not_need_assist,F_35_44_Need_for_assist_ns,F_35_44_Tot,F_45_54_Has_need_for_assist,F_45_54_Does_not_need_assist,F_45_54_Need_for_assist_ns,F_45_54_Tot,F_55_64_Has_need_for_assist,F_55_64_Does_not_need_assist,F_55_64_Need_for_assist_ns,F_55_64_Tot,F_65ov_Has_need_for_assist,F_65ov_Does_not_need_assist,F_65_over_Need_for_assist_ns,F_65_over_Tot,F_Tot_Has_need_for_assist,F_Tot_Does_not_need_assist,F_Tot_Need_for_assist_ns,F_Tot_Tot,P_0_4_Has_need_for_assist,P_0_4_Does_not_need_assist,P_0_4_Need_for_assistance_ns,P_0_4_Tot,P_5_14_Has_need_for_assist,P_5_14_Does_not_need_assist,P_5_14_Need_for_assistance_ns,P_5_14_Tot,P_15_19_Has_need_for_assist,P_15_19_Does_not_need_assist,P_15_19_Need_for_assist_ns,P_15_19_Tot,P_20_24_Has_need_for_assist,P_20_24_Does_not_need_assist,P_20_24_Need_for_assist_ns,P_20_24_Tot,P_25_34_Has_need_for_assist,P_25_34_Does_not_need_assist,P_25_34_Need_for_assist_ns,P_25_34_Tot,P_35_44_Has_need_for_assist,P_35_44_Does_not_need_assist,P_35_44_Need_for_assist_ns,P_35_44_Tot,P_45_54_Has_need_for_assist,P_45_54_Does_not_need_assist,P_45_54_Need_for_assist_ns,P_45_54_Tot,P_55_64_Has_need_for_assist,P_55_64_Does_not_need_assist,P_55_64_Need_for_assist_ns,P_55_64_Tot,P_65_over_Has_need_for_assist,P_65_ov_Does_not_need_assist,P_65_over_Need_for_assist_ns,P_65_over_Tot,P_Tot_Has_need_for_assist,P_Tot_Does_not_need_assist,P_Tot_Need_for_assist_ns,P_Tot_Tot
ILOC30500203,0,15,0,15,5,33,0,38,0,9,0,9,0,10,0,10,0,14,0,14,0,19,0,19,0,4,0,4,0,6,0,6,0,3,0,3,5,113,0,118,0,27,5,32,0,42,3,45,0,16,3,19,0,12,0,12,0,23,0,23,0,16,3,19,0,11,0,11,0,7,0,7,0,0,0,0,0,154,14,168,0,42,5,47,5,75,3,83,0,25,3,28,0,22,0,22,0,37,0,37,0,35,3,38,0,15,0,15,0,13,0,13,0,3,0,3,5,267,14,286
ILOC30500301,4,119,18,141,26,243,8,277,7,101,3,111,3,56,3,62,5,93,3,101,13,66,4,83,7,79,3,89,12,31,0,43,5,21,5,31,82,809,47,938,4,120,10,134,8,258,7,273,3,114,5,122,4,70,4,78,3,105,4,112,3,123,5,131,7,72,0,79,9,49,3,61,9,33,0,42,50,944,38,1032,8,239,28,275,34,501,15,550,10,215,8,233,7,126,7,140,8,198,7,213,16,189,9,214,14,151,3,168,21,80,3,104,14,54,5,73,132,1753,85,1970
ILOC30500302,4,59,9,72,13,115,8,136,3,64,0,67,3,23,0,26,8,40,3,51,3,46,4,53,7,47,0,54,10,25,0,35,10,17,0,27,61,436,24,521,0,41,6,47,6,137,3,146,6,50,0,56,0,26,0,26,4,47,0,51,5,56,3,64,8,40,4,52,4,27,3,34,4,11,0,15,37,435,19,491,4,100,15,119,19,252,11,282,9,114,0,123,3,49,0,52,12,87,3,102,8,102,7,117,15,87,4,106,14,52,3,69,14,28,0,42,98,871,43,1012
ILOC30500401,0,17,0,17,0,32,7,39,0,13,0,13,0,17,0,17,0,18,0,18,0,16,0,16,0,11,0,11,0,3,0,3,0,0,0,0,0,127,7,134,0,8,0,8,3,31,0,34,0,12,0,12,0,6,0,6,0,15,0,15,0,12,0,12,0,13,0,13,0,6,0,6,0,3,0,3,3,106,0,109,0,25,0,25,3,63,7,73,0,25,0,25,0,23,0,23,0,33,0,33,0,28,0,28,0,24,0,24,0,9,0,9,0,3,0,3,3,233,7,243
ILOC30500402,0,27,0,27,4,46,0,50,0,17,0,17,0,6,0,6,0,22,0,22,0,26,0,26,0,11,0,11,0,11,0,11,4,5,3,12,8,171,3,182,0,24,3,27,0,44,0,44,0,6,0,6,0,6,3,9,0,18,0,18,0,19,0,19,3,7,3,13,3,11,0,14,0,3,0,3,6,138,9,153,0,51,3,54,4,90,0,94,0,23,0,23,0,12,3,15,0,40,0,40,0,45,0,45,3,18,3,24,3,22,0,25,4,8,3,15,14,309,12,335
ILOC30500403,0,23,0,23,0,46,0,46,3,37,3,43,0,23,0,23,0,35,0,35,0,36,0,36,0,15,3,18,3,9,0,12,0,0,0,0,6,224,6,236,0,28,0,28,3,39,3,45,0,24,0,24,0,16,0,16,0,23,0,23,0,26,0,26,0,28,0,28,0,8,3,11,0,4,0,4,3,196,6,205,0,51,0,51,3,85,3,91,3,61,3,67,0,39,0,39,0,58,0,58,0,62,0,62,0,43,3,46,3,17,3,23,0,4,0,4,9,420,12,441
ILOC30500404,0,52,3,55,0,107,0,107,3,47,0,50,0,29,0,29,0,49,3,52,0,43,0,43,6,35,0,41,3,19,3,25,4,6,0,10,16,387,9,412,0,47,0,47,0,107,3,110,0,56,3,59,0,39,0,39,0,67,0,67,0,54,0,54,0,42,0,42,3,22,0,25,6,8,3,17,9,442,9,460,0,99,3,102,0,214,3,217,3,103,3,109,0,68,0,68,0,116,3,119,0,97,0,97,6,77,0,83,6,41,3,50,10,14,3,27,25,829,18,872
ILOC30500501,0,48,3,51,9,114,4,127,0,40,13,53,3,17,21,41,3,26,45,74,4,38,22,64,5,40,19,64,11,33,3,47,7,9,3,19,42,365,133,540,0,49,6,55,6,112,0,118,5,39,0,44,3,18,4,25,4,43,0,47,7,44,0,51,5,41,0,46,5,25,4,34,3,13,3,19,38,384,17,439,0,97,9,106,15,226,4,245,5,79,13,97,6,35,25,66,7,69,45,121,11,82,22,115,10,81,19,110,16,58,7,81,10,22,6,38,80,749,150,979
ILOC30500502,3,108,11,122,22,193,6,221,7,78,3,88,3,49,3,55,5,52,5,62,10,69,3,82,11,52,4,67,8,27,0,35,4,19,3,26,73,647,38,758,0,105,7,112,15,194,14,223,3,82,3,88,3,44,3,50,3,89,4,96,4,84,3,91,3,54,0,57,15,28,3,46,11,27,4,42,57,707,41,805,3,213,18,234,37,387,20,444,10,160,6,176,6,93,6,105,8,141,9,158,14,153,6,173,14,106,4,124,23,55,3,81,15,46,7,68,130,1354,79,1563
ILOC30500503,3,64,4,71,5,105,10,120,0,42,6,48,4,16,3,23,4,42,0,46,5,36,0,41,0,32,0,32,0,24,3,27,7,10,0,17,28,371,26,425,3,39,7,49,3,124,6,133,3,37,0,40,3,34,3,40,4,48,0,52,3,57,5,65,4,24,0,28,7,20,3,30,0,14,0,14,30,397,24,451,6,103,11,120,8,229,16,253,3,79,6,88,7,50,6,63,8,90,0,98,8,93,5,106,4,56,0,60,7,44,6,57,7,24,0,31,58,768,50,876
ILOC30500601,0,97,6,103,3,158,7,168,3,79,0,82,3,42,0,45,3,96,3,102,3,71,7,81,3,42,0,45,0,28,0,28,8,7,0,15,26,620,23,669,0,83,7,90,6,142,10,158,3,66,4,73,0,49,0,49,3,90,3,96,6,85,0,91,7,63,6,76,0,17,0,17,0,18,0,18,25,613,30,668,0,180,13,193,9,300,17,326,6,145,4,155,3,91,0,94,6,186,6,198,9,156,7,172,10,105,6,121,0,45,0,45,8,25,0,33,51,1233,53,1337
ILOC30500602,0,13,0,13,0,14,0,14,7,7,0,14,0,3,0,3,0,6,0,6,0,10,0,10,4,3,0,7,3,6,0,9,0,3,0,3,14,65,0,79,0,7,0,7,3,16,0,19,0,7,0,7,0,0,0,0,0,10,0,10,0,14,0,14,0,4,0,4,0,0,3,3,3,4,0,7,6,62,3,71,0,20,0,20,3,30,0,33,7,14,0,21,0,3,0,3,0,16,0,16,0,24,0,24,4,7,0,11,3,6,3,12,3,7,0,10,20,127,3,150
ILOC30500603,3,38,4,45,0,73,0,73,7,27,3,37,0,17,0,17,0,37,0,37,0,27,0,27,0,18,5,23,0,11,0,11,0,9,0,9,10,257,12,279,0,40,0,40,3,73,3,79,0,24,0,24,3,25,4,32,0,27,0,27,0,34,3,37,0,22,0,22,0,10,3,13,3,5,3,11,9,260,16,285,3,78,4,85,3,146,3,152,7,51,3,61,3,42,4,49,0,64,0,64,0,61,3,64,0,40,5,45,0,21,3,24,3,14,3,20,19,517,28,564
ILOC30500701,0,0,0,0,0,10,0,10,0,5,0,5,0,3,0,3,0,3,0,3,0,6,0,6,0,7,0,7,0,4,0,4,0,3,0,3,0,41,0,41,0,7,0,7,0,8,0,8,0,3,0,3,0,3,0,3,0,4,0,4,0,5,0,5,0,8,0,8,0,3,0,3,0,0,0,0,0,41,0,41,0,7,0,7,0,18,0,18,0,8,0,8,0,6,0,6,0,7,0,7,0,11,0,11,0,15,0,15,0,7,0,7,0,3,0,3,0,82,0,82
ILOC30500702,0,17,0,17,0,32,0,32,0,12,0,12,0,8,0,8,3,25,0,28,0,16,0,16,0,6,0,6,0,5,0,5,0,3,0,3,3,124,0,127,0,13,0,13,0,25,0,25,0,7,0,7,0,12,0,12,3,18,0,21,0,9,0,9,0,13,0,13,0,0,0,0,0,0,0,0,3,97,0,100,0,30,0,30,0,57,0,57,0,19,0,19,0,20,0,20,6,43,0,49,0,25,0,25,0,19,0,19,0,5,0,5,0,3,0,3,6,221,0,227
ILOC30500703,0,21,0,21,0,28,0,28,0,13,0,13,0,12,0,12,0,21,4,25,0,16,0,16,0,18,0,18,0,10,0,10,0,3,0,3,0,142,4,146,0,16,0,16,0,31,0,31,0,12,0,12,0,10,0,10,0,22,0,22,0,21,0,21,0,22,0,22,0,8,0,8,0,0,0,0,0,142,0,142,0,37,0,37,0,59,0,59,0,25,0,25,0,22,0,22,0,43,4,47,0,37,0,37,0,40,0,40,0,18,0,18,0,3,0,3,0,284,4,288
ILOC30500801,0,7,4,11,0,20,0,20,0,5,0,5,0,7,0,7,0,12,0,12,0,11,0,11,0,13,0,13,0,4,0,4,6,3,0,9,6,82,4,92,0,8,0,8,3,21,4,28,0,13,0,13,0,4,0,4,0,8,0,8,0,10,0,10,0,11,0,11,4,7,0,11,3,3,0,6,10,85,4,99,0,15,4,19,3,41,4,48,0,18,0,18,0,11,0,11,0,20,0,20,0,21,0,21,0,24,0,24,4,11,0,15,9,6,0,15,16,167,8,191
ILOC30500802,0,11,0,11,3,24,0,27,0,0,0,0,0,3,0,3,0,8,0,8,3,6,0,9,0,0,0,0,3,4,0,7,0,3,0,3,9,59,0,68,0,8,0,8,0,26,0,26,0,5,0,5,0,6,0,6,3,7,0,10,0,3,0,3,0,7,0,7,0,4,0,4,0,8,0,8,3,74,0,77,0,19,0,19,3,50,0,53,0,5,0,5,0,9,0,9,3,15,0,18,3,9,0,12,0,7,0,7,3,8,0,11,0,11,0,11,12,133,0,145
ILOC30500803,0,17,0,17,3,25,0,28,3,13,0,16,3,6,0,9,3,11,0,14,0,13,0,13,0,17,0,17,0,7,3,10,3,10,3,16,15,119,6,140,0,9,0,9,3,36,0,39,0,9,0,9,0,7,0,7,0,10,0,10,3,21,0,24,4,12,0,16,3,10,0,13,0,8,0,8,13,122,0,135,0,26,0,26,6,61,0,67,3,22,0,25,3,13,0,16,3,21,0,24,3,34,0,37,4,29,0,33,3,17,3,23,3,18,3,24,28,241,6,275
ILOC30500901,0,55,4,59,0,72,5,77,0,21,3,24,0,15,0,15,0,32,3,35,3,24,0,27,0,5,0,5,0,3,0,3,0,0,0,0,3,227,15,245,3,39,0,42,0,67,4,71,4,20,0,24,0,22,0,22,0,46,0,46,0,27,4,31,0,19,0,19,0,8,0,8,4,11,0,15,11,259,8,278,3,94,4,101,0,139,9,148,4,41,3,48,0,37,0,37,0,78,3,81,3,51,4,58,0,24,0,24,0,11,0,11,4,11,0,15,14,486,23,523
ILOC30500902,0,16,0,16,0,35,5,40,3,12,0,15,0,10,0,10,0,14,0,14,3,13,0,16,3,10,0,13,0,9,3,12,5,9,0,14,14,128,8,150,0,18,0,18,0,50,3,53,0,20,0,20,0,7,0,7,3,22,0,25,3,23,0,26,3,14,0,17,3,7,0,10,5,6,3,14,17,167,6,190,0,34,0,34,0,85,8,93,3,32,0,35,0,17,0,17,3,36,0,39,6,36,0,42,6,24,0,30,3,16,3,22,10,15,3,28,31,295,14,340
ILOC30500903,4,255,18,277,21,437,15,473,6,178,3,187,6,139,0,145,8,211,5,224,9,177,15,201,17,138,4,159,13,57,6,76,8,48,3,59,92,1640,69,1801,3,258,14,275,19,480,17,516,9,205,4,218,6,145,7,158,9,226,6,241,13,240,6,259,10,166,10,186,16,84,3,103,20,51,8,79,105,1855,75,2035,7,513,32,552,40,917,32,989,15,383,7,405,12,284,7,303,17,437,11,465,22,417,21,460,27,304,14,345,29,141,9,179,28,99,11,138,197,3495,144,3836
ILOC30500904,0,15,0,15,3,66,3,72,3,27,6,36,0,14,34,48,0,14,52,66,0,16,25,41,3,22,13,38,3,10,4,17,3,7,5,15,15,191,142,348,0,15,3,18,0,56,3,59,0,24,0,24,0,11,0,11,0,13,0,13,4,32,0,36,0,29,0,29,0,15,0,15,0,5,0,5,4,200,6,210,0,30,3,33,3,122,6,131,3,51,6,60,0,25,34,59,0,27,52,79,4,48,25,77,3,51,13,67,3,25,4,32,3,12,5,20,19,391,148,558
ILOC30500905,0,13,3,16,0,26,0,26,0,8,0,8,0,4,0,4,0,4,0,4,0,12,0,12,0,12,0,12,0,5,0,5,3,4,0,7,3,88,3,94,0,15,0,15,3,35,0,38,0,3,0,3,0,4,0,4,0,17,0,17,0,4,0,4,0,8,0,8,0,3,3,6,0,0,0,0,3,89,3,95,0,28,3,31,3,61,0,64,0,11,0,11,0,8,0,8,0,21,0,21,0,16,0,16,0,20,0,20,0,8,3,11,3,4,0,7,6,177,6,189
ILOC30500906,0,19,3,22,0,101,4,105,0,63,3,66,0,20,0,20,3,16,0,19,0,27,3,30,0,13,0,13,6,7,0,13,3,5,0,8,12,271,13,296,0,28,0,28,0,63,0,63,0,32,0,32,0,18,0,18,3,30,0,33,3,24,3,30,3,29,0,32,3,6,0,9,3,3,0,6,15,233,3,251,0,47,3,50,0,164,4,168,0,95,3,98,0,38,0,38,6,46,0,52,3,51,6,60,3,42,0,45,9,13,0,22,6,8,0,14,27,504,16,547
ILOC30600101,0,14,0,14,0,15,0,15,0,8,0,8,0,0,0,0,0,10,0,10,0,7,0,7,0,7,0,7,0,6,0,6,0,0,0,0,0,67,0,67,0,8,0,8,0,10,4,14,0,7,0,7,0,8,0,8,0,6,0,6,0,4,0,4,3,6,0,9,0,5,0,5,0,3,0,3,3,57,4,64,0,22,0,22,0,25,4,29,0,15,0,15,0,8,0,8,0,16,0,16,0,11,0,11,3,13,0,16,0,11,0,11,0,3,0,3,3,124,4,131
ILOC30600102,0,9,0,9,0,9,0,9,0,7,0,7,0,4,0,4,3,3,0,6,0,5,0,5,0,7,0,7,0,7,0,7,0,5,0,5,3,56,0,59,0,8,0,8,0,11,0,11,0,0,0,0,0,0,0,0,0,7,0,7,0,9,0,9,0,5,0,5,0,3,0,3,0,5,0,5,0,48,0,48,0,17,0,17,0,20,0,20,0,7,0,7,0,4,0,4,3,10,0,13,0,14,0,14,0,12,0,12,0,10,0,10,0,10,0,10,3,104,0,107
ILOC30600103,0,50,4,54,0,62,3,65,0,25,0,25,0,18,0,18,3,21,3,27,0,18,0,18,0,31,0,31,3,11,3,17,0,6,0,6,6,242,13,261,0,36,6,42,0,72,6,78,0,26,0,26,0,19,0,19,3,44,0,47,0,31,0,31,0,36,0,36,0,11,0,11,3,13,0,16,6,288,12,306,0,86,10,96,0,134,9,143,0,51,0,51,0,37,0,37,6,65,3,74,0,49,0,49,0,67,0,67,3,22,3,28,3,19,0,22,12,530,25,567
ILOC30600201,0,11,4,15,0,14,0,14,0,6,0,6,0,12,0,12,0,14,0,14,0,8,0,8,0,14,0,14,0,5,0,5,0,4,0,4,0,88,4,92,0,14,3,17,0,13,3,16,0,3,0,3,0,9,0,9,0,11,0,11,0,14,0,14,4,6,0,10,0,8,0,8,0,3,0,3,4,81,6,91,0,25,7,32,0,27,3,30,0,9,0,9,0,21,0,21,0,25,0,25,0,22,0,22,4,20,0,24,0,13,0,13,0,7,0,7,4,169,10,183
ILOC30600301,0,86,0,86,3,146,3,152,3,55,0,58,0,36,0,36,3,73,0,76,3,72,0,75,9,46,0,55,6,17,0,23,4,12,0,16,31,543,3,577,0,86,0,86,0,120,0,120,0,80,0,80,0,51,0,51,0,77,0,77,3,71,0,74,3,57,0,60,11,37,0,48,9,10,0,19,26,589,0,615,0,172,0,172,3,266,3,272,3,135,0,138,0,87,0,87,3,150,0,153,6,143,0,149,12,103,0,115,17,54,0,71,13,22,0,35,57,1132,3,1192
ILOC30600401,4,48,3,55,7,90,8,105,4,35,3,42,3,11,0,14,3,16,3,22,3,26,0,29,5,19,4,28,4,13,0,17,3,10,0,13,36,268,21,325,0,25,3,28,3,63,3,69,3,24,0,27,3,15,0,18,0,29,0,29,3,25,0,28,7,25,0,32,3,19,0,22,3,10,0,13,25,235,6,266,4,73,6,83,10,153,11,174,7,59,3,69,6,26,0,32,3,45,3,51,6,51,0,57,12,44,4,60,7,32,0,39,6,20,0,26,61,503,27,591
ILOC30600402,0,47,6,53,5,87,3,95,4,23,0,27,4,14,0,18,6,22,0,28,3,28,0,31,0,15,4,19,4,5,0,9,4,0,0,4,30,241,13,284,0,51,0,51,4,78,7,89,3,19,3,25,0,20,5,25,0,39,0,39,5,26,0,31,0,16,0,16,0,10,0,10,5,10,0,15,17,269,15,301,0,98,6,104,9,165,10,184,7,42,3,52,4,34,5,43,6,61,0,67,8,54,0,62,0,31,4,35,4,15,0,19,9,10,0,19,47,510,28,585
ILOC30600501,0,64,8,72,8,76,3,87,3,21,0,24,0,25,0,25,0,38,0,38,0,23,0,23,4,20,0,24,3,11,0,14,3,4,0,7,21,282,11,314,3,46,4,53,3,79,0,82,3,33,0,36,3,25,3,31,0,44,0,44,0,46,0,46,5,24,0,29,3,14,0,17,3,6,0,9,23,317,7,347,3,110,12,125,11,155,3,169,6,54,0,60,3,50,3,56,0,82,0,82,0,69,0,69,9,44,0,53,6,25,0,31,6,10,0,16,44,599,18,661
ILOC30600601,0,11,3,14,6,18,0,24,0,9,0,9,0,3,0,3,0,3,0,3,0,11,0,11,0,12,0,12,0,9,0,9,0,4,0,4,6,80,3,89,0,15,0,15,3,17,0,20,0,11,0,11,0,11,0,11,0,8,0,8,0,12,0,12,3,7,0,10,0,10,0,10,4,4,0,8,10,95,0,105,0,26,3,29,9,35,0,44,0,20,0,20,0,14,0,14,0,11,0,11,0,23,0,23,3,19,0,22,0,19,0,19,4,8,0,12,16,175,3,194
ILOC30600602,0,20,5,25,0,46,0,46,4,16,0,20,0,11,0,11,0,12,0,12,0,13,0,13,0,7,3,10,0,0,0,0,4,0,0,4,8,125,8,141,0,21,4,25,0,47,0,47,0,14,3,17,0,10,0,10,3,25,0,28,0,20,0,20,0,12,0,12,0,13,0,13,3,3,0,6,6,165,7,178,0,41,9,50,0,93,0,93,4,30,3,37,0,21,0,21,3,37,0,40,0,33,0,33,0,19,3,22,0,13,0,13,7,3,0,10,14,290,15,319
ILOC30600603,0,6,5,11,4,35,0,39,0,15,0,15,0,6,0,6,0,7,0,7,0,18,0,18,0,13,0,13,0,7,0,7,5,0,0,5,9,107,5,121,0,12,0,12,0,31,0,31,0,16,0,16,0,6,0,6,4,7,0,11,0,14,0,14,6,12,0,18,7,12,0,19,3,0,0,3,20,110,0,130,0,18,5,23,4,66,0,70,0,31,0,31,0,12,0,12,4,14,0,18,0,32,0,32,6,25,0,31,7,19,0,26,8,0,0,8,29,217,5,251
ILOC30600701,0,3,0,3,0,9,0,9,0,7,0,7,0,3,5,8,0,6,4,10,0,4,7,11,0,3,6,9,0,0,0,0,0,3,0,3,0,38,22,60,3,3,3,9,0,12,0,12,3,5,0,8,0,0,3,3,0,3,0,3,0,6,0,6,3,3,0,6,0,3,0,3,0,0,0,0,9,35,6,50,3,6,3,12,0,21,0,21,3,12,0,15,0,3,8,11,0,9,4,13,0,10,7,17,3,6,6,15,0,3,0,3,0,3,0,3,9,73,28,110
ILOC30600702,0,19,3,22,4,41,0,45,0,25,0,25,0,10,4,14,3,14,0,17,0,20,0,20,3,7,0,10,0,7,0,7,0,4,0,4,10,147,7,164,0,32,0,32,3,36,0,39,0,22,0,22,0,8,0,8,3,17,0,20,3,21,0,24,3,15,0,18,3,5,0,8,3,4,0,7,18,160,0,178,0,51,3,54,7,77,0,84,0,47,0,47,0,18,4,22,6,31,0,37,3,41,0,44,6,22,0,28,3,12,0,15,3,8,0,11,28,307,7,342
ILOC30600801,0,11,3,14,0,21,0,21,0,6,0,6,0,13,0,13,0,15,0,15,0,12,0,12,3,16,0,19,0,6,0,6,0,0,0,0,3,100,3,106,0,9,3,12,0,25,0,25,0,11,0,11,0,5,0,5,0,6,0,6,0,9,0,9,0,5,0,5,0,7,0,7,0,5,0,5,0,82,3,85,0,20,6,26,0,46,0,46,0,17,0,17,0,18,0,18,0,21,0,21,0,21,0,21,3,21,0,24,0,13,0,13,0,5,0,5,3,182,6,191
ILOC30600802,0,12,3,15,0,14,3,17,0,11,0,11,3,3,0,6,0,4,0,4,0,7,0,7,0,10,0,10,0,6,0,6,0,3,0,3,3,70,6,79,0,7,0,7,0,28,0,28,0,4,0,4,0,11,0,11,0,7,0,7,0,8,0,8,0,8,0,8,0,5,0,5,3,3,0,6,3,81,0,84,0,19,3,22,0,42,3,45,0,15,0,15,3,14,0,17,0,11,0,11,0,15,0,15,0,18,0,18,0,11,0,11,3,6,0,9,6,151,6,163
ILOC30600803,4,30,3,37,3,78,3,84,3,31,3,37,0,23,0,23,3,46,0,49,0,21,3,24,4,24,0,28,4,16,0,20,3,8,0,11,24,277,12,313,0,33,3,36,3,54,3,60,0,37,3,40,0,21,3,24,0,37,3,40,0,35,3,38,0,23,0,23,0,18,0,18,7,6,0,13,10,264,18,292,4,63,6,73,6,132,6,144,3,68,6,77,0,44,3,47,3,83,3,89,0,56,6,62,4,47,0,51,4,34,0,38,10,14,0,24,34,541,30,605
ILOC30600901,0,26,0,26,4,63,0,67,0,25,0,25,3,17,0,20,0,14,0,14,0,18,0,18,0,15,0,15,0,11,0,11,0,6,0,6,7,195,0,202,0,32,0,32,0,41,0,41,0,27,0,27,0,18,0,18,0,25,0,25,3,31,0,34,0,17,0,17,0,7,3,10,6,5,0,11,9,203,3,215,0,58,0,58,4,104,0,108,0,52,0,52,3,35,0,38,0,39,0,39,3,49,0,52,0,32,0,32,0,18,3,21,6,11,0,17,16,398,3,417
ILOC30601001,0,33,3,36,3,63,3,69,0,27,3,30,0,17,3,20,0,25,0,25,0,26,0,26,3,14,0,17,0,13,0,13,3,8,3,14,9,226,15,250,0,27,0,27,3,64,5,72,0,26,0,26,0,21,0,21,0,32,0,32,0,35,4,39,3,26,0,29,3,15,3,21,3,10,0,13,12,256,12,280,0,60,3,63,6,127,8,141,0,53,3,56,0,38,3,41,0,57,0,57,0,61,4,65,6,40,0,46,3,28,3,34,6,18,3,27,21,482,27,530
ILOC30601101,0,25,3,28,4,48,3,55,0,18,3,21,0,11,0,11,0,17,0,17,7,11,0,18,3,26,3,32,6,13,0,19,0,14,0,14,20,183,12,215,0,24,4,28,0,52,4,56,0,17,0,17,0,13,0,13,0,16,0,16,3,20,0,23,3,10,0,13,7,20,5,32,0,9,0,9,13,181,13,207,0,49,7,56,4,100,7,111,0,35,3,38,0,24,0,24,0,33,0,33,10,31,0,41,6,36,3,45,13,33,5,51,0,23,0,23,33,364,25,422
ILOC30601201,0,38,7,45,0,48,6,54,0,31,0,31,0,7,0,7,0,36,0,36,0,34,0,34,3,18,0,21,3,13,0,16,0,11,0,11,6,236,13,255,0,49,0,49,3,74,6,83,0,20,0,20,0,22,0,22,0,39,0,39,4,36,0,40,3,31,0,34,3,14,0,17,3,8,0,11,16,293,6,315,0,87,7,94,3,122,12,137,0,51,0,51,0,29,0,29,0,75,0,75,4,70,0,74,6,49,0,55,6,27,0,33,3,19,0,22,22,529,19,570
ILOC30601301,0,19,4,23,7,51,5,63,3,20,0,23,0,14,0,14,4,17,0,21,0,22,3,25,0,10,0,10,0,9,0,9,3,3,0,6,17,165,12,194,3,31,0,34,3,48,0,51,0,19,0,19,0,12,0,12,0,19,0,19,0,18,5,23,3,17,0,20,3,8,0,11,0,0,5,5,12,172,10,194,3,50,4,57,10,99,5,114,3,39,0,42,0,26,0,26,4,36,0,40,0,40,8,48,3,27,0,30,3,17,0,20,3,3,5,11,29,337,22,388
ILOC30601302,3,16,5,24,0,37,0,37,3,9,0,12,0,6,0,6,0,3,0,3,0,12,0,12,0,13,0,13,3,4,0,7,3,4,0,7,12,104,5,121,0,17,0,17,0,31,3,34,0,9,0,9,0,6,0,6,0,14,0,14,0,13,0,13,0,13,0,13,4,8,0,12,0,3,0,3,4,114,3,121,3,33,5,41,0,68,3,71,3,18,0,21,0,12,0,12,0,17,0,17,0,25,0,25,0,26,0,26,7,12,0,19,3,7,0,10,16,218,8,242
ILOC30601401,0,47,5,52,3,81,4,88,3,33,3,39,3,28,0,31,0,24,0,24,3,25,0,28,0,7,0,7,3,11,0,14,0,3,0,3,15,259,12,286,0,46,3,49,4,76,0,80,0,30,0,30,0,25,0,25,4,40,3,47,3,40,4,47,0,25,0,25,3,7,0,10,4,12,0,16,18,301,10,329,0,93,8,101,7,157,4,168,3,63,3,69,3,53,0,56,4,64,3,71,6,65,4,75,0,32,0,32,6,18,0,24,4,15,0,19,33,560,22,615
ILOC30601402,0,20,4,24,0,32,4,36,0,23,0,23,0,5,0,5,0,12,0,12,3,10,0,13,3,10,0,13,3,12,0,15,0,5,0,5,9,129,8,146,0,8,5,13,0,26,5,31,0,9,0,9,3,8,0,11,0,15,0,15,0,11,0,11,3,18,0,21,0,6,0,6,0,5,0,5,6,106,10,122,0,28,9,37,0,58,9,67,0,32,0,32,3,13,0,16,0,27,0,27,3,21,0,24,6,28,0,34,3,18,0,21,0,10,0,10,15,235,18,268
