region_id,No_Int_con_HHs_with_Ind_p,No_Internet_connect_Other_hhd,No_Internet_connect_Tot_hhd,Ty_Int_con_Bba_HHs_with_Ind_p,Type_Int_conn_Bband_Other_hhd,Type_Int_conn_Bband_Tot_hhd,Typ_Int_con_Diup_HHs_w_Ind_p,Type_Int_conn_Di_up_Other_hhd,Type_Int_conn_Di_up_Tot_hhd,Type_Int_con_Oth_HHs_w_Ind_p,Type_Int_conn_Other_Other_hhd,Type_Int_conn_Other_Tot_hhd,Type_Int_con_Tot_HHs_w_Ind_p,Type_Int_conn_Tot_Oth_hhd,Type_Int_conn_Tot_Tot_hhd,Internet_con_ns_HHs_w_Ind_p,Internet_connect_ns_Oth_hhd,Internet_connect_ns_Tot_hhd,Tot_Hholds_w_Indig_per,Tot_Oth_households,Tot_Tot_households
ILOC30500203,36,332,368,49,904,953,7,47,54,9,72,81,65,1023,1088,8,63,71,109,1418,1527
ILOC30500301,253,5155,5408,447,10664,11111,20,514,534,54,567,621,521,11745,12266,47,807,854,821,17707,18528
ILOC30500302,113,3508,3621,262,9890,10152,21,599,620,26,528,554,309,11017,11326,18,538,556,440,15063,15503
ILOC30500401,27,161,188,52,1070,1122,3,24,27,3,66,69,58,1160,1218,3,36,39,88,1357,1445
ILOC30500402,46,772,818,74,2245,2319,0,108,108,9,178,187,83,2531,2614,10,137,147,139,3440,3579
ILOC30500403,30,454,484,115,2936,3051,3,90,93,19,183,202,137,3209,3346,11,112,123,178,3775,3953
ILOC30500404,128,8,136,23,11,34,3,0,3,36,4,40,62,15,77,5,3,8,195,26,221
ILOC30500501,82,2246,2328,243,7140,7383,12,420,432,22,317,339,277,7877,8154,18,354,372,377,10477,10854
ILOC30500502,162,4264,4426,415,10789,11204,11,554,565,53,611,664,479,11954,12433,25,588,613,666,16806,17472
ILOC30500503,100,2518,2618,213,4682,4895,7,239,246,29,294,323,249,5215,5464,15,348,363,364,8081,8445
ILOC30500601,135,1721,1856,330,7511,7841,21,302,323,47,444,491,398,8257,8655,21,340,361,554,10318,10872
ILOC30500602,21,485,506,37,1300,1337,3,63,66,5,76,81,45,1439,1484,3,107,110,69,2031,2100
ILOC30500603,39,906,945,169,4617,4786,17,212,229,9,209,218,195,5038,5233,7,248,255,241,6192,6433
ILOC30500701,5,75,80,23,671,694,3,15,18,3,16,19,29,702,731,0,34,34,34,811,845
ILOC30500702,12,212,224,82,2043,2125,0,62,62,7,98,105,89,2203,2292,6,58,64,107,2473,2580
ILOC30500703,21,557,578,86,2233,2319,7,77,84,6,138,144,99,2448,2547,8,101,109,128,3106,3234
ILOC30500801,38,57,95,21,42,63,0,5,5,3,6,9,24,53,77,0,5,5,62,115,177
ILOC30500802,28,196,224,19,296,315,3,16,19,8,18,26,30,330,360,4,52,56,62,578,640
ILOC30500803,46,1018,1064,67,1669,1736,6,77,83,4,119,123,77,1865,1942,5,158,163,128,3041,3169
ILOC30500901,48,386,434,116,1832,1948,9,67,76,12,104,116,137,2003,2140,11,75,86,196,2464,2660
ILOC30500902,50,449,499,73,473,546,4,51,55,7,33,40,84,557,641,6,50,56,140,1056,1196
ILOC30500903,477,5062,5539,750,12929,13679,41,554,595,97,720,817,888,14203,15091,85,801,886,1450,20066,21516
ILOC30500904,44,1109,1153,135,4123,4258,12,287,299,12,213,225,159,4623,4782,5,228,233,208,5960,6168
ILOC30500905,16,427,443,52,1081,1133,4,87,91,3,49,52,59,1217,1276,0,74,74,75,1718,1793
ILOC30500906,57,1081,1138,131,3346,3477,3,167,170,11,198,209,145,3711,3856,5,206,211,207,4998,5205
ILOC30600101,23,112,135,24,343,367,3,13,16,4,22,26,31,378,409,0,20,20,54,510,564
ILOC30600102,13,37,50,13,67,80,3,3,6,3,5,8,19,75,94,5,12,17,37,124,161
ILOC30600103,79,212,291,78,430,508,5,17,22,11,25,36,94,472,566,17,23,40,190,707,897
ILOC30600201,36,158,194,44,341,385,3,15,18,3,13,16,50,369,419,0,20,20,86,547,633
ILOC30600301,187,3,190,44,0,44,7,0,7,4,0,4,55,0,55,0,0,0,242,3,245
ILOC30600401,75,2012,2087,155,5516,5671,11,456,467,22,318,340,188,6290,6478,15,290,305,278,8592,8870
ILOC30600402,60,1994,2054,139,4050,4189,14,272,286,17,286,303,170,4608,4778,15,294,309,245,6896,7141
ILOC30600501,77,843,920,119,2156,2275,5,88,93,19,152,171,143,2396,2539,9,125,134,229,3364,3593
ILOC30600601,36,597,633,40,1144,1184,0,79,79,5,75,80,45,1298,1343,5,85,90,86,1980,2066
ILOC30600602,55,475,530,49,980,1029,0,45,45,6,66,72,55,1091,1146,6,73,79,116,1639,1755
ILOC30600603,36,1211,1247,73,2363,2436,3,183,186,8,164,172,84,2710,2794,3,127,130,123,4048,4171
ILOC30600701,8,296,304,25,1007,1032,3,67,70,0,52,52,28,1126,1154,3,46,49,39,1468,1507
ILOC30600702,42,412,454,70,745,815,3,38,41,11,55,66,84,838,922,4,48,52,130,1298,1428
ILOC30600801,32,457,489,53,1107,1160,5,57,62,0,46,46,58,1210,1268,7,77,84,97,1744,1841
ILOC30600802,32,125,157,24,142,166,0,6,6,3,14,17,27,162,189,0,17,17,59,304,363
ILOC30600803,85,451,536,115,1330,1445,3,61,64,22,96,118,140,1487,1627,12,70,82,237,2008,2245
ILOC30600901,73,307,380,50,598,648,3,45,48,11,37,48,64,680,744,6,72,78,143,1059,1202
ILOC30601001,76,446,522,87,883,970,5,33,38,14,44,58,106,960,1066,10,55,65,192,1461,1653
ILOC30601101,59,1533,1592,121,2810,2931,12,196,208,10,161,171,143,3167,3310,11,184,195,213,4884,5097
ILOC30601201,97,182,279,52,293,345,3,10,13,11,18,29,66,321,387,20,21,41,183,524,707
ILOC30601301,42,1231,1273,105,3123,3228,4,166,170,9,192,201,118,3481,3599,15,181,196,175,4893,5068
ILOC30601302,32,585,617,41,1036,1077,12,71,83,8,50,58,61,1157,1218,7,70,77,100,1812,1912
ILOC30601401,91,1469,1560,123,2865,2988,4,181,185,27,191,218,154,3237,3391,8,184,192,253,4890,5143
ILOC30601402,27,930,957,73,2123,2196,3,157,160,4,121,125,80,2401,2481,11,131,142,118,3462,3580
ILOC30601501,407,8467,8874,846,23921,24767,31,1108,1139,98,1432,1530,975,26461,27436,77,1150,1227,1459,36078,37537
ILOC30601601,13,820,833,75,3627,3702,0,179,179,0,117,117,75,3923,3998,3,119,122,91,4862,4953
ILOC30601602,30,797,827,88,2270,2358,8,127,135,10,100,110,106,2497,2603,9,129,138,145,3423,3568
ILOC30601701,15,582,597,67,2477,2544,0,119,119,8,105,113,75,2701,2776,5,101,106,95,3384,3479
ILOC30601702,12,319,331,20,674,694,4,18,22,6,37,43,30,729,759,0,42,42,42,1090,1132
ILOC30601703,17,436,453,20,947,967,0,41,41,8,58,66,28,1046,1074,4,34,38,49,1516,1565
ILOC30601801,43,655,698,50,1451,1501,0,79,79,6,84,90,56,1614,1670,3,73,76,102,2342,2444
ILOC30601802,16,382,398,31,807,838,0,33,33,3,45,48,34,885,919,8,54,62,58,1321,1379
ILOC30601803,47,478,525,37,769,806,6,61,67,9,66,75,52,896,948,10,57,67,109,1431,1540
ILOC30601804,27,488,515,36,1214,1250,0,76,76,0,71,71,36,1361,1397,0,75,75,63,1924,1987
ILOC30700101,39,0,39,13,0,13,0,0,0,4,0,4,17,0,17,0,0,0,56,0,56
ILOC30700102,38,7,45,31,29,60,3,3,6,5,7,12,39,39,78,8,8,16,85,54,139
ILOC30700103,7,6,13,5,7,12,3,0,3,0,0,0,8,7,15,3,4,7,18,17,35
ILOC30700104,101,11,112,98,164,262,7,3,10,16,12,28,121,179,300,16,15,31,238,205,443
ILOC30700105,101,3,104,37,12,49,5,0,5,8,0,8,50,12,62,22,5,27,173,20,193
ILOC30700201,42,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,48
ILOC30700202,17,0,17,3,0,3,0,0,0,10,0,10,13,0,13,4,0,4,34,0,34
ILOC30700203,17,3,20,0,3,3,0,0,0,40,3,43,40,6,46,9,0,9,66,9,75
ILOC30700301,66,7,73,33,11,44,3,0,3,65,6,71,101,17,118,0,0,0,167,24,191
ILOC30700302,20,0,20,4,3,7,0,0,0,17,0,17,21,3,24,0,0,0,41,3,44
ILOC30700303,38,0,38,3,0,3,3,0,3,0,0,0,6,0,6,0,0,0,44,0,44
ILOC30700304,38,0,38,18,4,22,4,0,4,4,0,4,26,4,30,0,0,0,64,4,68
ILOC30700401,38,0,38,4,3,7,0,0,0,17,0,17,21,3,24,3,0,3,62,3,65
ILOC30700402,30,0,30,3,0,3,3,0,3,0,0,0,6,0,6,0,0,0,36,0,36
ILOC30700403,35,0,35,0,3,3,3,0,3,13,0,13,16,3,19,0,0,0,51,3,54
ILOC30700404,22,0,22,12,3,15,7,0,7,18,0,18,37,3,40,0,0,0,59,3,62
ILOC30700501,50,3,53,10,0,10,0,0,0,10,0,10,20,0,20,0,0,0,70,3,73
ILOC30700502,53,0,53,9,3,12,0,0,0,12,3,15,21,6,27,3,0,3,77,6,83
ILOC30700503,6,0,6,3,0,3,0,0,0,0,0,0,3,0,3,7,0,7,16,0,16
ILOC30800101,123,1173,1296,215,2433,2648,18,155,173,18,173,191,251,2761,3012,16,214,230,390,4148,4538
ILOC30800201,98,934,1032,82,1733,1815,5,87,92,16,86,102,103,1906,2009,20,155,175,221,2995,3216
ILOC30800202,54,837,891,61,1940,2001,0,120,120,10,86,96,71,2146,2217,4,129,133,129,3112,3241
ILOC30800301,132,763,895,103,1499,1602,5,86,91,9,110,119,117,1695,1812,28,120,148,277,2578,2855
ILOC30800401,45,583,628,68,1363,1431,7,79,86,3,65,68,78,1507,1585,8,109,117,131,2199,2330
ILOC30800501,15,719,734,50,1578,1628,3,110,113,3,73,76,56,1761,1817,8,90,98,79,2570,2649
ILOC30800502,76,651,727,42,898,940,0,46,46,3,41,44,45,985,1030,7,73,80,128,1709,1837
ILOC30800601,382,4942,5324,877,18633,19510,37,715,752,98,1014,1112,1012,20362,21374,69,977,1046,1463,26281,27744
ILOC30800701,48,895,943,110,2853,2963,4,187,191,5,154,159,119,3194,3313,8,170,178,175,4259,4434
ILOC30800801,23,487,510,61,1624,1685,3,106,109,8,82,90,72,1812,1884,0,79,79,95,2378,2473
ILOC30800901,35,4,39,57,17,74,6,0,6,257,6,263,320,23,343,3,0,3,358,27,385
ILOC30801001,58,1077,1135,117,4227,4344,3,212,215,24,335,359,144,4774,4918,17,243,260,219,6094,6313
ILOC30801101,67,752,819,133,2476,2609,5,142,147,15,144,159,153,2762,2915,11,170,181,231,3684,3915
ILOC30801201,388,2599,2987,895,15205,16100,31,578,609,116,698,814,1042,16481,17523,83,585,668,1513,19665,21178
ILOC30801301,661,6231,6892,1046,23267,24313,52,940,992,141,1458,1599,1239,25665,26904,137,1219,1356,2037,33115,35152
ILOC30801401,20,457,477,58,1388,1446,7,87,94,5,75,80,70,1550,1620,5,88,93,95,2095,2190
ILOC30801402,19,465,484,58,1626,1684,10,108,118,3,83,86,71,1817,1888,0,107,107,90,2389,2479
ILOC30801501,55,596,651,63,1581,1644,0,84,84,6,110,116,69,1775,1844,17,113,130,141,2484,2625
ILOC30801502,28,4,32,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,28,9,37
ILOC30801503,40,234,274,39,374,413,3,21,24,7,19,26,49,414,463,3,38,41,92,686,778
ILOC39499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC39799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC40100101,18,1027,1045,36,6075,6111,0,245,245,7,526,533,43,6846,6889,5,239,244,66,8112,8178
ILOC40100102,29,1991,2020,56,7403,7459,0,320,320,5,410,415,61,8133,8194,7,337,344,97,10461,10558
ILOC40100201,17,1800,1817,56,9806,9862,5,626,631,6,358,364,67,10790,10857,6,379,385,90,12969,13059
ILOC40100202,25,1816,1841,86,7844,7930,6,473,479,8,437,445,100,8754,8854,5,314,319,130,10884,11014
ILOC40100301,50,3321,3371,122,10232,10354,14,693,707,13,564,577,149,11489,11638,8,410,418,207,15220,15427
ILOC40100401,41,521,562,26,859,885,3,68,71,0,41,41,29,968,997,3,62,65,73,1551,1624
ILOC40100402,50,720,770,54,1408,1462,3,94,97,11,118,129,68,1620,1688,14,87,101,132,2427,2559
ILOC40100501,38,4578,4616,70,12513,12583,0,698,698,9,629,638,79,13840,13919,6,601,607,123,19019,19142
ILOC40100502,30,3287,3317,59,10064,10123,0,465,465,5,625,630,64,11154,11218,6,462,468,100,14903,15003
ILOC40100601,33,2787,2820,65,8491,8556,4,517,521,8,506,514,77,9514,9591,14,382,396,124,12683,12807
ILOC40100602,49,2464,2513,72,5237,5309,0,276,276,9,310,319,81,5823,5904,3,330,333,133,8617,8750
ILOC40100603,43,3159,3202,80,5718,5798,9,302,311,8,390,398,97,6410,6507,10,384,394,150,9953,10103
ILOC40100604,105,2916,3021,112,6418,6530,7,291,298,15,480,495,134,7189,7323,12,393,405,251,10498,10749
ILOC40100701,84,4816,4900,136,11685,11821,8,907,915,14,729,743,158,13321,13479,16,500,516,258,18637,18895
ILOC40100801,45,2076,2121,79,5811,5890,8,304,312,13,330,343,100,6445,6545,8,293,301,153,8814,8967
ILOC40100901,21,3170,3191,63,9878,9941,5,503,508,8,659,667,76,11040,11116,3,524,527,100,14734,14834
ILOC40100902,62,5720,5782,157,14509,14666,4,705,709,22,1028,1050,183,16242,16425,20,791,811,265,22753,23018
ILOC40101001,37,1275,1312,44,2374,2418,7,239,246,10,149,159,61,2762,2823,5,152,157,103,4189,4292
ILOC40101002,26,1076,1102,33,1892,1925,4,164,168,3,154,157,40,2210,2250,6,105,111,72,3391,3463
ILOC40101101,66,3699,3765,117,9140,9257,4,530,534,12,602,614,133,10272,10405,12,495,507,211,14466,14677
ILOC40101102,48,3190,3238,64,6886,6950,5,378,383,16,477,493,85,7741,7826,13,406,419,146,11337,11483
ILOC40101103,9,782,791,41,6128,6169,0,255,255,4,263,267,45,6646,6691,3,191,194,57,7619,7676
ILOC40101201,144,2228,2372,159,4004,4163,14,283,297,28,370,398,201,4657,4858,23,284,307,368,7169,7537
ILOC40101301,15,88,103,7,153,160,0,14,14,0,13,13,7,180,187,3,27,30,25,295,320
ILOC40101302,30,890,920,42,1708,1750,0,109,109,3,124,127,45,1941,1986,8,81,89,83,2912,2995
ILOC40101303,18,0,18,9,0,9,0,0,0,0,0,0,9,0,9,0,0,0,27,0,27
ILOC40101401,133,6270,6403,295,25868,26163,5,1303,1308,47,1300,1347,347,28471,28818,34,1027,1061,514,35768,36282
ILOC40101402,56,1985,2041,122,4471,4593,4,267,271,30,349,379,156,5087,5243,9,258,267,221,7330,7551
ILOC40101403,50,3011,3061,151,11584,11735,12,635,647,27,754,781,190,12973,13163,6,461,467,246,16445,16691
ILOC40101501,95,1408,1503,115,3173,3288,9,166,175,28,347,375,152,3686,3838,20,248,268,267,5342,5609
ILOC40101502,33,1258,1291,118,6201,6319,7,351,358,14,394,408,139,6946,7085,9,247,256,181,8451,8632
ILOC40101503,186,3651,3837,197,5082,5279,9,303,312,38,532,570,244,5917,6161,38,509,547,468,10077,10545
ILOC40101504,25,915,940,52,2884,2936,4,168,172,7,225,232,63,3277,3340,3,157,160,91,4349,4440
ILOC40101601,87,2849,2936,181,7160,7341,9,387,396,30,479,509,220,8026,8246,21,375,396,328,11250,11578
ILOC40101602,78,3116,3194,111,8813,8924,7,452,459,16,598,614,134,9863,9997,19,428,447,231,13407,13638
ILOC40101603,85,2572,2657,105,4685,4790,3,285,288,13,339,352,121,5309,5430,22,346,368,228,8227,8455
ILOC40101604,59,2074,2133,59,3410,3469,13,170,183,7,242,249,79,3822,3901,17,351,368,155,6247,6402
ILOC40101605,70,1440,1510,81,2481,2562,10,131,141,8,234,242,99,2846,2945,5,170,175,174,4456,4630
ILOC40101701,36,1107,1143,35,1882,1917,4,207,211,0,146,146,39,2235,2274,5,166,171,80,3508,3588
ILOC40101801,82,2785,2867,137,6155,6292,12,342,354,22,455,477,171,6952,7123,30,435,465,283,10172,10455
ILOC40101802,30,1771,1801,90,5338,5428,0,300,300,7,325,332,97,5963,6060,9,255,264,136,7989,8125
ILOC40101803,100,3072,3172,161,8627,8788,7,497,504,20,544,564,188,9668,9856,9,448,457,297,13188,13485
ILOC40101804,87,2797,2884,212,10184,10396,13,427,440,32,838,870,257,11449,11706,15,500,515,359,14746,15105
ILOC40101901,72,3901,3973,155,8537,8692,5,664,669,15,590,605,175,9791,9966,11,440,451,258,14132,14390
ILOC40101902,93,2852,2945,130,5895,6025,11,333,344,21,508,529,162,6736,6898,17,346,363,272,9934,10206
ILOC40102001,81,6103,6184,252,26226,26478,18,1148,1166,25,1105,1130,295,28479,28774,19,973,992,395,35555,35950
ILOC40102101,8,2723,2731,53,12311,12364,3,561,564,3,499,502,59,13371,13430,3,431,434,70,16525,16595
ILOC40102102,32,4010,4042,108,17468,17576,0,811,811,11,712,723,119,18991,19110,8,602,610,159,23603,23762
ILOC40102103,13,2472,2485,61,10584,10645,0,447,447,6,636,642,67,11667,11734,3,412,415,83,14551,14634
ILOC40102201,27,1562,1589,45,3634,3679,7,259,266,6,237,243,58,4130,4188,7,171,178,92,5863,5955
ILOC40102301,43,2072,2115,77,3499,3576,6,274,280,14,209,223,97,3982,4079,3,209,212,143,6263,6406
ILOC40102302,32,22,54,8,71,79,3,3,6,0,4,4,11,78,89,0,0,0,43,100,143
ILOC40102303,37,1501,1538,25,2419,2444,3,205,208,11,144,155,39,2768,2807,9,125,134,85,4394,4479
ILOC40200101,60,4,64,3,12,15,0,0,0,0,0,0,3,12,15,0,0,0,63,16,79
ILOC40200102,22,0,22,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,25,3,28
ILOC40200103,43,31,74,4,19,23,0,5,5,0,0,0,4,24,28,0,3,3,47,58,105
ILOC40200104,12,0,12,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,12,3,15
ILOC40200105,45,7,52,8,19,27,0,4,4,0,0,0,8,23,31,3,0,3,56,30,86
ILOC40200106,22,0,22,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,25,3,28
ILOC40200107,49,0,49,0,11,11,0,5,5,0,0,0,0,16,16,0,0,0,49,16,65
ILOC40200108,13,0,13,3,9,12,0,0,0,0,0,0,3,9,12,0,3,3,16,12,28
ILOC40200109,54,3,57,0,24,24,0,0,0,0,4,4,0,28,28,4,0,4,58,31,89
ILOC40200110,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
ILOC40200201,37,227,264,25,322,347,0,17,17,0,13,13,25,352,377,16,46,62,78,625,703
ILOC40200202,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
ILOC40200301,28,0,28,9,8,17,3,0,3,0,0,0,12,8,20,0,0,0,40,8,48
ILOC40200302,5,0,5,14,3,17,0,0,0,0,0,0,14,3,17,0,0,0,19,3,22
ILOC40200303,26,164,190,34,391,425,3,19,22,3,41,44,40,451,491,7,33,40,73,648,721
ILOC40200304,11,29,40,9,140,149,0,17,17,0,22,22,9,179,188,0,5,5,20,213,233
ILOC40200305,9,77,86,19,1081,1100,0,32,32,0,70,70,19,1183,1202,3,29,32,31,1289,1320
ILOC40200401,163,4320,4483,162,6897,7059,11,496,507,36,456,492,209,7849,8058,39,431,470,411,12600,13011
ILOC40200402,22,133,155,17,257,274,3,13,16,3,16,19,23,286,309,8,12,20,53,431,484
ILOC40200501,22,0,22,4,0,4,0,0,0,0,0,0,4,0,4,4,0,4,30,0,30
ILOC40200502,232,808,1040,128,1143,1271,6,54,60,40,95,135,174,1292,1466,32,82,114,438,2182,2620
ILOC40200503,0,61,61,7,187,194,0,13,13,3,13,16,10,213,223,0,4,4,10,278,288
ILOC40200504,109,345,454,58,761,819,5,29,34,15,43,58,78,833,911,17,56,73,204,1234,1438
ILOC40200505,17,121,138,35,413,448,0,18,18,3,22,25,38,453,491,3,19,22,58,593,651
ILOC40200601,178,2572,2750,142,5172,5314,9,225,234,34,382,416,185,5779,5964,27,375,402,390,8726,9116
ILOC40300101,97,216,313,41,436,477,4,21,25,4,27,31,49,484,533,7,25,32,153,725,878
ILOC40300102,27,3,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,31,3,34
ILOC40300103,17,7,24,18,46,64,0,3,3,4,3,7,22,52,74,0,3,3,39,62,101
ILOC40300104,10,53,63,15,152,167,3,6,9,3,13,16,21,171,192,0,4,4,31,228,259
ILOC40300201,36,1624,1660,55,3538,3593,7,280,287,7,236,243,69,4054,4123,7,166,173,112,5844,5956
ILOC40300202,14,6,20,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,14,11,25
ILOC40300203,5,19,24,8,52,60,3,3,6,0,4,4,11,59,70,3,8,11,19,86,105
ILOC40300204,3,3,6,0,8,8,3,0,3,3,0,3,6,8,14,27,4,31,36,15,51
ILOC40300301,135,1436,1571,98,3182,3280,3,171,174,21,239,260,122,3592,3714,27,208,235,284,5236,5520
ILOC49499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC49799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50100101,213,204,417,125,592,717,5,19,24,33,69,102,163,680,843,42,50,92,418,934,1352
ILOC50100102,24,93,117,67,780,847,3,26,29,16,63,79,86,869,955,8,28,36,118,990,1108
ILOC50100103,25,4,29,32,3,35,0,0,0,5,0,5,37,3,40,4,0,4,66,7,73
ILOC50100104,121,139,260,128,1007,1135,9,41,50,26,92,118,163,1140,1303,27,54,81,311,1333,1644
ILOC50100201,52,0,52,6,3,9,0,0,0,6,0,6,12,3,15,0,3,3,64,6,70
ILOC50100202,38,3,41,8,0,8,0,0,0,5,0,5,13,0,13,3,0,3,54,3,57
ILOC50100203,43,3,46,7,19,26,3,3,6,22,0,22,32,22,54,4,0,4,79,25,104
ILOC50100204,29,27,56,3,44,47,0,0,0,4,4,8,7,48,55,3,4,7,39,79,118
ILOC50100205,36,0,36,8,5,13,0,0,0,3,0,3,11,5,16,0,8,8,47,13,60
ILOC50200101,128,354,482,93,944,1037,7,63,70,19,73,92,119,1080,1199,45,84,129,292,1518,1810
ILOC50200102,35,3,38,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,39,3,42
ILOC50200201,31,41,72,11,114,125,0,11,11,3,3,6,14,128,142,9,11,20,54,180,234
ILOC50200202,46,40,86,8,78,86,0,7,7,0,12,12,8,97,105,0,3,3,54,140,194
ILOC50200301,6,152,158,13,421,434,0,43,43,0,39,39,13,503,516,0,13,13,19,668,687
ILOC50200302,23,54,77,8,125,133,0,5,5,0,3,3,8,133,141,4,8,12,35,195,230
ILOC50200303,34,336,370,18,717,735,0,71,71,3,41,44,21,829,850,8,44,52,63,1209,1272
ILOC50200401,202,942,1144,153,1797,1950,11,117,128,25,162,187,189,2076,2265,55,138,193,446,3156,3602
ILOC50200402,42,336,378,85,1509,1594,7,120,127,11,107,118,103,1736,1839,5,78,83,150,2150,2300
ILOC50200403,103,550,653,112,1798,1910,6,103,109,12,106,118,130,2007,2137,22,99,121,255,2656,2911
ILOC50200404,61,707,768,94,2644,2738,9,153,162,9,167,176,112,2964,3076,10,112,122,183,3783,3966
ILOC50200501,71,650,721,44,1774,1818,3,127,130,11,111,122,58,2012,2070,11,82,93,140,2744,2884
ILOC50200601,6,3,9,0,8,8,0,0,0,0,0,0,0,8,8,0,0,0,6,11,17
ILOC50200602,82,38,120,11,105,116,3,12,15,0,10,10,14,127,141,13,8,21,109,173,282
ILOC50200701,21,5,26,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,24,8,32
ILOC50200702,22,119,141,25,259,284,3,12,15,5,17,22,33,288,321,0,32,32,55,439,494
ILOC50300101,59,862,921,79,2187,2266,5,130,135,13,166,179,97,2483,2580,8,143,151,164,3488,3652
ILOC50300102,14,327,341,20,1234,1254,5,58,63,0,84,84,25,1376,1401,3,49,52,42,1752,1794
ILOC50300201,32,79,111,16,144,160,3,13,16,6,15,21,25,172,197,5,13,18,62,264,326
ILOC50300202,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,12
ILOC50300203,3,35,38,5,68,73,0,0,0,0,5,5,5,73,78,3,0,3,11,108,119
ILOC50300204,5,122,127,18,624,642,0,27,27,7,33,40,25,684,709,0,39,39,30,845,875
ILOC50300205,19,0,19,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,24,0,24
ILOC50300206,19,80,99,11,133,144,0,13,13,5,18,23,16,164,180,3,17,20,38,261,299
ILOC50300301,245,1511,1756,285,6614,6899,19,245,264,48,442,490,352,7301,7653,49,340,389,646,9152,9798
ILOC50300302,16,0,16,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,20,0,20
ILOC50300401,13,4,17,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,21,4,25
ILOC50300402,11,0,11,5,9,14,8,0,8,0,0,0,13,9,22,3,0,3,27,9,36
ILOC50300403,16,0,16,3,10,13,0,0,0,0,0,0,3,10,13,0,0,0,19,10,29
ILOC50300404,61,34,95,10,68,78,3,8,11,0,8,8,13,84,97,3,14,17,77,132,209
ILOC50300405,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23
ILOC50300406,27,3,30,4,8,12,0,0,0,0,3,3,4,11,15,0,0,0,31,14,45
ILOC50300407,17,3,20,0,8,8,0,0,0,0,3,3,0,11,11,0,0,0,17,14,31
ILOC50300408,28,0,28,0,9,9,0,0,0,0,0,0,0,9,9,0,0,0,28,9,37
ILOC50300501,23,36,59,11,81,92,0,3,3,3,11,14,14,95,109,7,12,19,44,143,187
ILOC50300502,15,20,35,13,175,188,0,5,5,0,11,11,13,191,204,3,12,15,31,223,254
ILOC50300503,18,3,21,0,7,7,0,0,0,0,0,0,0,7,7,0,0,0,18,10,28
ILOC50300601,63,4,67,3,34,37,0,0,0,0,7,7,3,41,44,3,3,6,69,48,117
ILOC50300701,29,15,44,5,38,43,0,0,0,14,8,22,19,46,65,0,3,3,48,64,112
ILOC50400101,23,22,45,3,13,16,0,0,0,5,0,5,8,13,21,0,5,5,31,40,71
ILOC50400102,13,3,16,3,0,3,3,0,3,0,0,0,6,0,6,0,0,0,19,3,22
ILOC50400103,19,3,22,3,12,15,0,3,3,3,0,3,6,15,21,0,0,0,25,18,43
ILOC50400201,16,0,16,0,11,11,0,0,0,47,8,55,47,19,66,0,0,0,63,19,82
ILOC50400202,13,8,21,0,16,16,0,0,0,0,0,0,0,16,16,3,0,3,16,24,40
ILOC50400203,16,4,20,3,3,6,0,0,0,3,0,3,6,3,9,0,0,0,22,7,29
ILOC50400204,32,3,35,0,3,3,8,0,8,0,0,0,8,3,11,3,0,3,43,6,49
ILOC50400205,29,3,32,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,29,7,36
ILOC50400301,82,21,103,32,97,129,3,3,6,7,12,19,42,112,154,0,3,3,124,136,260
ILOC50400302,56,0,56,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,67,0,67
ILOC50400303,12,3,15,0,0,0,0,0,0,11,0,11,11,0,11,0,0,0,23,3,26
ILOC50400401,65,3,68,4,12,16,0,0,0,0,0,0,4,12,16,8,0,8,77,15,92
ILOC50400501,65,13,78,0,9,9,0,3,3,0,0,0,0,12,12,3,0,3,68,25,93
ILOC50400601,137,137,274,98,851,949,5,45,50,12,88,100,115,984,1099,35,43,78,287,1164,1451
ILOC50400602,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,22,0,22
ILOC50400603,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21
